thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.00842170900068595,0.0087410420019296,,,,,,,,,,,,,,,,,,,,,,,913060,001,2024-07-17_14h23.41.654,5-36 ready-Persian trained,2024.1.4,None,2024-07-17 14h23.46.307747 +0900,
,,,,0.008770250002271496,0.01382062500124448,0.01382062500124448,2.0669473750022007,2,2.0151675840024836,None,,,,,,,,,,,,,,,,913060,001,2024-07-17_14h23.41.654,5-36 ready-Persian trained,2024.1.4,None,2024-07-17 14h23.46.307747 +0900,
,,,,,,,,,,,2.0669797920018027,2.0769420840006205,4.7790999815333635e-05,2.0769420840006205,7.073252709000371,[],[],[],[],[],[],[],False,,,913060,001,2024-07-17_14h23.41.654,5-36 ready-Persian trained,2024.1.4,None,2024-07-17 14h23.46.307747 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,7.073462209002173,7.127092583999911,,,,,,,,
