thisRow.t,notes,Initialize.started,Initialize.stopped,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,ker_resp.started,GroupInstructions.stopped,ker_resp.stopped,GroupSelection.stopped,ker_resp.keys,Introduction.started,text_2.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.011379542000213405,0.011686249999911524,,,,,,,,,,,,885869,001,2024-06-20_20h04.19.548,5-7,2024.1.4,None,2024-06-20 20h04.23.866189 +0900,
,,,,0.011697166999510955,0.011842084000818431,,,,,,,,,,885869,001,2024-06-20_20h04.19.548,5-7,2024.1.4,None,2024-06-20 20h04.23.866189 +0900,
,,,,,,0.011848750000353903,0.01616795899826684,0.01616795899826684,5.0493837499998335,5.0493837499998335,5.0064128340018215,None,,,885869,001,2024-06-20_20h04.19.548,5-7,2024.1.4,None,2024-06-20 20h04.23.866189 +0900,
,,,,,,,,,,,,,5.006430417000956,5.0493837499998335,,,,,,,,
