SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,ker_resp.started,GroupSelection.stopped,ker_resp.keys,ker_resp.rt,ker_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup2.started,image_11.started,SpeakerPicture2.started,image_5.started,image_6.started,Sound2.started,Instruction2.started,Response2.started,TrainingGroup2.stopped,feedbackText,Response2.keys,Response2.rt,Response2.duration,correct_responses,total_trials,FeedbackRoutine2.started,FeedbackText2.started,FeedbackRoutine2.stopped,FeedbackText2.stopped,TransitionRoutine.started,accuracy,nextRoutine,TransitionRoutine.stopped,TestPhase1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-10-Per.wav,Speaker3,گوینده۳,,,,,0,46,46,49,,,,,234.6728004589968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.64670870898408,234.6728004589968,234.6728004589968,234.6728004589968,234.6728004589968,234.6792356673182,234.6728004589968,234.6728004589968,235.7677805419953,Correct! صحیح است,3,1.0845445409941021,None,0,47,235.77183133398648,235.78271424997365,237.77181249999558,237.79554945899872,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-6-Per.wav,Speaker4,گوینده۴,,,,,0,47,47,65,,,,,237.79554945899872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.7727015419805,237.79554945899872,237.79554945899872,237.79554945899872,237.79554945899872,237.80427033332722,237.79554945899872,237.79554945899872,239.1010367499839,Correct! صحیح است,4,1.299553457996808,None,0,48,239.10530229198048,239.11671462497907,241.11142949998612,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-7-Per.wav,Speaker2,گوینده۲,,,,,0,48,48,26,,,,,241.13670729199657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.11205079199863,241.13670729199657,241.13670729199657,241.13670729199657,241.13670729199657,241.14456875032243,241.13670729199657,241.13670729199657,242.39711558399722,Correct! صحیح است,2,1.2593878750049043,None,0,49,242.4009441669914,242.41248237498803,244.3978253749956,244.4207954169833,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-2-Per.wav,Speaker1,گوینده ۱,,,,,0,49,49,1,,,,,244.4207954169833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.39802116699866,244.4207954169833,244.4207954169833,244.4207954169833,244.4207954169833,244.4142570416482,244.4207954169833,244.4207954169833,246.09225991700077,Correct! صحیح است,1,1.6625277080165688,None,0,50,246.09687691699946,246.10919370898046,248.09488654197776,248.1196953339968,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-18-Per.wav,Speaker2,گوینده۲,,,,,0,50,50,37,,,,,248.1196953339968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.09545587497996,248.1196953339968,248.1196953339968,248.1196953339968,248.1196953339968,248.12732929230748,248.1196953339968,248.1196953339968,249.37678762499127,Correct! صحیح است,2,1.2517109999898821,None,0,51,249.38067249997403,249.3919522499782,251.37863812499563,251.4003937089874,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-19-Per.wav,Speaker2,گوینده۲,,,,,0,51,51,38,,,,,251.4003937089874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.37879370898008,251.4003937089874,251.4003937089874,251.4003937089874,251.4003937089874,251.3950662506434,251.4003937089874,251.4003937089874,252.53961929198704,Correct! صحیح است,2,1.1382201660017017,None,0,52,252.54380295900046,252.5549092500005,254.5408027919766,254.56776020899997,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-15-Per.wav,Speaker3,گوینده۳,,,,,0,52,52,54,,,,,254.56776020899997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.5417058339808,254.56776020899997,254.56776020899997,254.56776020899997,254.56776020899997,254.57327100032904,254.56776020899997,254.56776020899997,257.13432629199815,Correct! صحیح است,3,2.564930333988741,None,0,53,257.13819987498573,257.1501904169854,259.13654616699205,259.15999266697327,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-6-Per.wav,Speaker1,گوینده ۱,,,,,0,53,53,5,,,,,259.15999266697327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.1370612089813,259.15999266697327,259.15999266697327,259.15999266697327,259.15999266697327,259.1689894173255,259.15999266697327,259.15999266697327,260.54563683399465,Correct! صحیح است,1,1.3762812500062864,None,0,54,260.55024612499983,260.5620256669936,262.55218699999386,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-16-Per.wav,Speaker2,گوینده۲,,,,,0,54,54,35,,,,,262.57516929198755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.5523614589765,262.57516929198755,262.57516929198755,262.57516929198755,262.57516929198755,262.58548275032854,262.57516929198755,262.57516929198755,264.0287464589928,Correct! صحیح است,2,1.4457572919782251,None,0,55,264.0329080419906,264.04399841697887,266.02912620897405,266.0520162920002,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-5-Per.wav,Speaker1,گوینده ۱,,,,,0,55,55,4,,,,,266.0520162920002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.02928274997976,266.0520162920002,266.0520162920002,266.0520162920002,266.0520162920002,266.0455619586612,266.0520162920002,266.0520162920002,267.5784410839842,Correct! صحیح است,1,1.5215770420036279,None,0,56,267.58231574998354,267.5934457919793,269.5875054169737,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-10-Per.wav,Speaker4,گوینده۴,,,,,0,56,56,69,,,,,269.6096838339872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.58764866698766,269.6096838339872,269.6096838339872,269.6096838339872,269.6096838339872,269.60413645866015,269.6096838339872,269.6096838339872,272.1950203339802,Correct! صحیح است,4,2.583770249999361,None,0,57,272.1989133749739,272.21005466699717,274.19535224998253,274.22125466697617,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-14-Per.wav,Speaker4,گوینده۴,,,,,0,57,57,73,,,,,274.22125466697617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.19604679199983,274.22125466697617,274.22125466697617,274.22125466697617,274.22125466697617,274.2277736673209,274.22125466697617,274.22125466697617,275.70629608398303,Correct! صحیح است,4,1.481645624997327,None,0,58,275.71017166698584,275.7217257919838,277.7049226249801,277.7274387090001,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-15-Per.wav,Speaker2,گوینده۲,,,,,0,58,58,34,,,,,277.7274387090001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.7051005419926,277.7274387090001,277.7274387090001,277.7274387090001,277.7274387090001,277.721268791651,277.7274387090001,277.7274387090001,279.13265758397756,Correct! صحیح است,2,1.4004488330101594,None,0,59,279.13687358397874,279.14820633397903,281.13752154199756,281.16104683399317,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-19-Per.wav,Speaker1,گوینده ۱,,,,,0,59,59,18,,,,,281.16104683399317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.1384728749981,281.16104683399317,281.16104683399317,281.16104683399317,281.16104683399317,281.17003279232495,281.16104683399317,281.16104683399317,282.5263642499922,Correct! صحیح است,1,1.3643003750185017,None,0,60,282.5311938749801,282.543864458974,284.52769233399886,284.5527696249774,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-10-Per.wav,Speaker1,گوینده ۱,,,,,0,60,60,9,,,,,284.5527696249774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.52789649998886,284.5527696249774,284.5527696249774,284.5527696249774,284.5527696249774,284.56075916731106,284.5527696249774,284.5527696249774,286.0375720000011,Correct! صحیح است,1,1.4734995419858024,None,0,61,286.0414733339858,286.0525364589994,288.0438038749853,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-16-Per.wav,Speaker4,گوینده۴,,,,,0,61,61,75,,,,,288.0680135419825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.04441529198084,288.0680135419825,288.0680135419825,288.0680135419825,288.0680135419825,288.0769908753068,288.0680135419825,288.0680135419825,289.4891049169819,Correct! صحیح است,4,1.418336915987311,None,0,62,289.4933557919867,289.5042728339904,291.4876069999882,291.510467916989,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-15-Per.wav,Speaker4,گوینده۴,,,,,0,62,62,74,,,,,291.510467916989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.48776837499463,291.510467916989,291.510467916989,291.510467916989,291.510467916989,291.50407970865876,291.510467916989,291.510467916989,292.7006641670014,Correct! صحیح است,4,1.1854290000046603,None,0,63,292.7046452499926,292.7162333749875,294.70892470897525,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-12-Per.wav,Speaker3,گوینده۳,,,,,0,63,63,51,,,,,294.7342107919976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.7095630839758,294.7342107919976,294.7342107919976,294.7342107919976,294.7342107919976,294.7420897083143,294.7342107919976,294.7342107919976,295.89383216699935,Correct! صحیح است,3,1.1572441669995897,None,0,64,295.897777458973,295.9083943339938,297.8981658339908,297.9241523749952,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-3-Per.wav,Speaker4,گوینده۴,,,,,0,64,64,62,,,,,297.9241523749952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.89913287499803,297.9241523749952,297.9241523749952,297.9241523749952,297.9241523749952,297.9303420003057,297.9241523749952,297.9241523749952,299.3419117089943,Correct! صحیح است,4,1.4112755829992238,None,0,65,299.3458817919891,299.35633249999955,301.34520212499774,301.3695793749939,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-13-Per.wav,Speaker2,گوینده۲,,,,,0,65,65,32,,,,,301.3695793749939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.34536970898625,301.3695793749939,301.3695793749939,301.3695793749939,301.3695793749939,301.3782436673141,301.3695793749939,301.3695793749939,302.8512112919998,Correct! صحیح است,2,1.4758786249731202,None,0,66,302.85501224998734,302.86613074998604,304.861068416998,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-8-Per.wav,Speaker1,گوینده ۱,,,,,0,66,66,7,,,,,304.88572095899144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.8617516249942,304.88572095899144,304.88572095899144,304.88572095899144,304.88572095899144,304.89421833330607,304.88572095899144,304.88572095899144,306.23959462498897,Correct! صحیح است,1,1.3519305000081658,None,0,67,306.2436436249991,306.25444999997853,308.2452619999822,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-20-Per.wav,Speaker1,گوینده ۱,,,,,0,67,67,19,,,,,308.2695296249876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.2458284169843,308.2695296249876,308.2695296249876,308.2695296249876,308.2695296249876,308.2784405833304,308.2695296249876,308.2695296249876,309.56303699998534,Correct! صحیح است,1,1.286758332978934,None,0,68,309.5671317499946,309.5788090839924,311.5702958339825,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-11-Per.wav,Speaker3,گوینده۳,,,,,0,68,68,50,,,,,311.5968238339992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.570905999979,311.5968238339992,311.5968238339992,311.5968238339992,311.5968238339992,311.6034755003134,311.5968238339992,311.5968238339992,313.4657869999937,Correct! صحیح است,3,1.8652579579793382,None,0,69,313.47007895898423,313.48122799998964,315.4649937089998,315.4875372919778,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-13-Per.wav,Speaker3,گوینده۳,,,,,0,69,69,52,,,,,315.4875372919778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.4651517919847,315.4875372919778,315.4875372919778,315.4875372919778,315.4875372919778,315.4814012916506,315.4875372919778,315.4875372919778,317.1014688339783,Correct! صحیح است,3,1.6115270830050576,None,0,70,317.10538904200075,317.116081708984,319.1038019999978,319.12663862499176,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-5-Per.wav,Speaker3,گوینده۳,,,,,0,70,70,44,,,,,319.12663862499176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.1039877089788,319.12663862499176,319.12663862499176,319.12663862499176,319.12663862499176,319.13691987531683,319.12663862499176,319.12663862499176,320.9826252089988,Correct! صحیح است,3,1.8468682500242721,None,0,71,320.98692391699296,320.9960324999993,322.98636062498554,323.0091586249764,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-12-Per.wav,Speaker4,گوینده۴,,,,,0,71,71,71,,,,,323.0091586249764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.9868937919964,323.0091586249764,323.0091586249764,323.0091586249764,323.0091586249764,323.01881579231895,323.0091586249764,323.0091586249764,324.40285637497436,Correct! صحیح است,4,1.3890640000172425,None,0,72,324.40665687498404,324.41795099998126,326.4144414589973,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-20-Per.wav,Speaker4,گوینده۴,,,,,0,72,72,79,,,,,326.4386764999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.4150862089882,326.4386764999945,326.4386764999945,326.4386764999945,326.4386764999945,326.44760708331205,326.4386764999945,326.4386764999945,327.7408619999769,Correct! صحیح است,4,1.29507970798295,None,0,73,327.74487349999254,327.7538627089816,329.74566649997723,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-17-Per.wav,Speaker1,گوینده ۱,,,,,0,73,73,16,,,,,329.7670896249765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.7458139999944,329.7670896249765,329.7670896249765,329.7670896249765,329.7670896249765,329.7623029586432,329.7670896249765,329.7670896249765,330.9263067919819,Correct! صحیح است,1,1.1492145840020385,None,0,74,330.9301504169998,330.9412589999847,332.92741199999,332.9481050839822,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-4-Per.wav,Speaker1,گوینده ۱,,,,,0,74,74,3,,,,,332.9481050839822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.927596249996,332.9481050839822,332.9481050839822,332.9481050839822,332.9481050839822,332.94380337564894,332.9481050839822,332.9481050839822,334.17698183399625,Correct! صحیح است,1,1.226675250014523,None,0,75,334.18078820899245,334.19193287499365,336.18563641697983,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-11-Per.wav,Speaker2,گوینده۲,,,,,0,75,75,30,,,,,336.2108240839734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.18626016698545,336.2108240839734,336.2108240839734,336.2108240839734,336.2108240839734,336.2188347503329,336.2108240839734,336.2108240839734,339.3214875839767,Correct! صحیح است,2,3.1046301660244353,None,0,76,339.3255024589889,339.33673854198423,341.3196650839818,341.3419294169871,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-1-Per.wav,Speaker2,گوینده۲,,,,,0,76,76,20,,,,,341.3419294169871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.31981683397316,341.3419294169871,341.3419294169871,341.3419294169871,341.3419294169871,341.3360730836614,341.3419294169871,341.3419294169871,344.7184769589803,Correct! صحیح است,2,3.3728139579761773,None,0,77,344.7186727919907,344.72930266699404,346.712577208993,346.73469408397796,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-3-Per.wav,Speaker2,گوینده۲,,,,,0,77,77,22,,,,,346.73469408397796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.71273162498255,346.73469408397796,346.73469408397796,346.73469408397796,346.73469408397796,346.72905404164726,346.73469408397796,346.73469408397796,348.5023359999759,Correct! صحیح است,2,1.7660171250172425,None,0,78,348.50639474997297,348.51807887500036,350.50672049997956,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-4-Per.wav,Speaker2,گوینده۲,,,,,0,78,78,23,,,,,350.52924091697787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.5068849999807,350.52924091697787,350.52924091697787,350.52924091697787,350.52924091697787,350.52335533366227,350.52924091697787,350.52924091697787,351.9857295839756,Correct! صحیح است,2,1.4520913750166073,None,0,79,351.99050799998804,352.0024754169863,353.99739108397625,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker3,گوینده۳,,,,,0,79,79,55,,,,,354.02066366697545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.9979892499978,354.02066366697545,354.02066366697545,354.02066366697545,354.02066366697545,354.0305377923146,354.02066366697545,354.02066366697545,356.26093066699104,Correct! صحیح است,3,2.233487833989784,None,0,80,356.26616795899463,356.2784072919749,358.2681720419787,,,,,,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.2893261249992,0.0,TrainingGroup1,358.2896452919813,,066841,001,2024-06-26_10h26.25.341,5-18,2024.1.4,None,2024-06-26 10h26.31.289011 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.2896612919867,,,,,,,,
