SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,repeated_TrainingLoopGroup3.thisRepN,repeated_TrainingLoopGroup3.thisTrialN,repeated_TrainingLoopGroup3.thisN,repeated_TrainingLoopGroup3.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase3Loop.thisRepN,testPhase3Loop.thisTrialN,testPhase3Loop.thisN,testPhase3Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,text_2.stopped,image.started,sound_7.started,text_4.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,text_14.started,text_14.stopped,Instructions.stopped,Countdown.started,number1.started,number1.stopped,number2.started,number2.stopped,number3.started,number3.stopped,start.started,start.stopped,silence.started,silence.stopped,Countdown.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,SessionNumberText.started,TrainingGroup3.stopped,feedbackText,correct_responses_group3,total_trials_group3,Response3.keys,Response3.rt,Response3.duration,FeedbackRoutine3.started,FeedbackText3.started,FeedbackText3.stopped,FeedbackRoutine3.stopped,Break.started,Break.stopped,mouse3.x,mouse3.y,mouse3.leftButton,mouse3.midButton,mouse3.rightButton,mouse3.time,mouse3.clicked_name,Proceed_Break,break_message.started,mouse3.started,checkbox3.started,text_component.started,CheckAccuracy3.started,accuracy_group3,proceed_to_test,CheckAccuracy3.stopped,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase3.started,test3_image1.started,test3_image2.started,test3_image3.started,test3_image4.started,test3_sound.started,text_10.started,test3_response_keyboard.started,TestPhase3.stopped,test3_response_keyboard.keys,test3_response_keyboard.rt,test3_response_keyboard.duration,test3_response,test3_image_file1,test3_image_file2,test3_image_file3,test3_image_file4,test3_sound_file,english_correct_answer,persian_correct_answer,finish.started,text_11.started,text_11.stopped,finish.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-8-En.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,72,0,60,60,67,,,,,249.2761049159999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.2564566660003,249.2761049159999,249.2761049159999,249.2761049159999,249.2761049159999,249.27050874966542,249.2761049159999,249.2761049159999,249.2761049159999,249.56398633299978,Incorrect! The correct answer is Speaker4.,0,1,1,0.28007666600024095,None,249.56823808300032,249.575147208001,251.58286420799777,251.56280220799817,251.56283804099803,251.56319099999746,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-7-En.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,72,0,61,61,46,,,,,251.58286420799777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.5641039580005,251.58286420799777,251.58286420799777,251.58286420799777,251.58286420799777,251.5785897916651,251.58286420799777,251.58286420799777,251.58286420799777,252.13822954100033,Incorrect! The correct answer is Speaker3.,0,1,1,0.5531858329995885,None,252.14203070800068,252.15329862499857,254.15878091600098,254.13995124999929,254.13996304099783,254.14007479099746,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-3-En.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,72,0,62,62,22,,,,,254.15878091600098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.14049687499937,254.15878091600098,254.15878091600098,254.15878091600098,254.15878091600098,254.1563051666674,254.15878091600098,254.15878091600098,254.15878091600098,254.7000277499974,Incorrect! The correct answer is Speaker2.,0,1,1,0.5380998750006256,None,254.70390870799747,254.7151859580008,256.7208564579996,256.7022103749987,256.70221883299746,256.70231766600045,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-3-En.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,72,0,63,63,2,,,,,256.7208564579996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.7027222079996,256.7208564579996,256.7208564579996,256.7208564579996,256.7208564579996,256.7185839576671,256.7208564579996,256.7208564579996,256.7208564579996,256.8947586659997,Correct!,1,1,1,0.17299945899867453,None,256.89886520800064,256.9091705409992,258.9158530829991,258.8949274160004,258.8949601659988,258.89537270800065,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-1-En.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,72,0,64,64,0,,,,,258.9158530829991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.8966457079987,258.9158530829991,258.9158530829991,258.9158530829991,258.9158530829991,258.91083466666555,258.9158530829991,258.9158530829991,258.9158530829991,259.24175966599796,Correct!,1,1,1,0.3248174159998598,None,259.24549924999883,259.2516905409975,261.25533891599844,261.2364342910005,261.23644341600084,261.23660758299957,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-19-En.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,72,0,65,65,78,,,,,261.25533891599844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.2370716660007,261.25533891599844,261.25533891599844,261.25533891599844,261.25533891599844,261.2528517076646,261.25533891599844,261.25533891599844,261.25533891599844,262.3869677500006,Incorrect! The correct answer is Speaker4.,0,1,1,1.121940666998853,None,262.391123333,262.40270433299884,264.40721483299785,264.38765024999884,264.3877196249996,264.388117915998,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-12-En.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,72,0,66,66,11,,,,,264.40721483299785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.3885676659993,264.40721483299785,264.40721483299785,264.40721483299785,264.40721483299785,264.40293879166734,264.40721483299785,264.40721483299785,264.40721483299785,265.1703737079988,Correct!,1,1,1,0.7615259579979465,None,265.1745864580007,265.1853686659997,,267.1794448750006,267.17948520799837,267.1798727079986,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-6-En.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,72,0,67,67,65,,,,,267.201372083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.18122112499987,267.201372083,267.201372083,267.201372083,267.201372083,267.19591979166603,267.201372083,267.201372083,267.201372083,267.4276707079989,Incorrect! The correct answer is Speaker4.,0,1,1,0.21613416599939228,None,267.43143920799776,267.44298312499814,269.44668233300035,269.4279393329998,269.4279517499999,269.42805600000065,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-12-En.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,72,0,68,68,51,,,,,269.44668233300035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.4284821660003,269.44668233300035,269.44668233300035,269.44668233300035,269.44668233300035,269.44438554166504,269.44668233300035,269.44668233300035,269.44668233300035,269.6945192079984,Incorrect! The correct answer is Speaker3.,0,1,1,0.23704891599845723,None,269.69830108300084,269.70927674999984,,271.7030394159992,271.70304858300005,271.70314787499956,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-11-En.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,72,0,69,69,70,,,,,271.72288800000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.70353995799815,271.72288800000024,271.72288800000024,271.72288800000024,271.72288800000024,271.7196709166676,271.72288800000024,271.72288800000024,271.72288800000024,271.88585141599833,Incorrect! The correct answer is Speaker4.,0,1,1,0.1619239589999779,None,271.88986462499815,271.9010409580005,,273.89799649999986,273.8980273749985,273.89834833299756,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-15-En.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,72,0,70,70,54,,,,,273.91906087499956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.8996934579991,273.91906087499956,273.91906087499956,273.91906087499956,273.91906087499956,273.9145006666661,273.91906087499956,273.91906087499956,273.91906087499956,274.075208708,Incorrect! The correct answer is Speaker3.,0,1,1,None,None,274.0792129580004,274.088313207998,276.09401104099743,276.0717025829981,276.07171124999877,276.07181079099973,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-4-En.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,72,0,71,71,63,,,,,276.09401104099743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.0722082079992,276.09401104099743,276.09401104099743,276.09401104099743,276.09401104099743,276.08812608266476,276.09401104099743,276.09401104099743,276.09401104099743,276.44405708299746,Incorrect! The correct answer is Speaker4.,0,1,1,0.34808066700134077,None,276.44801645799816,276.4592412079983,278.4653777909989,278.4465394159997,278.4465479999999,278.4466456659975,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-10-En.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,72,0,72,72,69,,,,,278.4653777909989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.4470513749984,278.4653777909989,278.4653777909989,278.4653777909989,278.4653777909989,278.4629114576676,278.4653777909989,278.4653777909989,278.4653777909989,278.68779820800046,Incorrect! The correct answer is Speaker4.,0,1,1,0.2109209580012248,None,278.6918194159989,278.6986184999987,280.7054364579999,280.68562354099777,280.6856345829983,280.6857534999981,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-2-En.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,72,0,73,73,21,,,,,280.7054364579999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.68616366599963,280.7054364579999,280.7054364579999,280.7054364579999,280.7054364579999,280.7020208326651,280.7054364579999,280.7054364579999,280.7054364579999,280.89708362500096,Incorrect! The correct answer is Speaker2.,0,1,1,0.18433329199979198,None,280.90086687499934,280.9116582079987,,282.90694304099816,282.9069684999995,282.90733720799835,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-16-En.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,72,0,74,74,35,,,,,282.9284024160006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.9089442080003,282.9284024160006,282.9284024160006,282.9284024160006,282.9284024160006,282.9234607076653,282.9284024160006,282.9284024160006,282.9284024160006,283.12551504099974,Incorrect! The correct answer is Speaker2.,0,1,1,0.19575879100011662,None,283.1293160409987,283.1354869159986,,285.13169924999966,285.131731999998,285.1320550829987,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-8-En.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,72,0,75,75,47,,,,,285.1523397079982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.13338745799774,285.1523397079982,285.1523397079982,285.1523397079982,285.1523397079982,285.14821574966504,285.1523397079982,285.1523397079982,285.1523397079982,285.36628358300004,Incorrect! The correct answer is Speaker3.,0,1,1,0.21280612500049756,None,285.37057329099844,285.3816534580001,287.3880769999996,287.36960824999915,287.369617458,287.3697230830003,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-4-En.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,72,0,76,76,13,,,,,287.3880769999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.3701592079997,287.3880769999996,287.3880769999996,287.3880769999996,287.3880769999996,287.38602258266496,287.3880769999996,287.3880769999996,287.3880769999996,287.55735424999875,Correct!,1,1,1,0.165814040999976,None,287.56124316599744,287.572060874998,289.5819816660005,289.561323291,289.5613515410005,289.5614570409998,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-4-En.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,72,0,77,77,43,,,,,289.5819816660005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.5618740409991,289.5819816660005,289.5819816660005,289.5819816660005,289.5819816660005,289.5777994996645,289.5819816660005,289.5819816660005,289.5819816660005,290.01085395799964,Incorrect! The correct answer is Speaker3.,0,1,1,0.42790387499917415,None,290.01464304099864,290.0254055410005,292.03561683299995,292.0145628749997,292.0146241250004,292.01518787500027,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-16-En.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,72,0,78,78,15,,,,,292.03561683299995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.01667704099964,292.03561683299995,292.03561683299995,292.03561683299995,292.03561683299995,292.0302989576669,292.03561683299995,292.03561683299995,292.03561683299995,292.50272129099903,Correct!,1,1,1,0.456091624997498,None,292.5069217909986,292.51529679099986,294.5228038749992,294.50243475000025,294.50244420799936,294.5025700410006,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-6-En.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,72,0,79,79,5,,,,,294.5228038749992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.50300183299987,294.5228038749992,294.5228038749992,294.5228038749992,294.5228038749992,294.5189121666665,294.5228038749992,294.5228038749992,294.5228038749992,294.94162279100055,Correct!,1,1,1,0.41054670800076565,None,294.9453239579998,294.9492038749995,296.9409364999992,296.9366341249988,296.9366437079989,296.93674545799877,[],[],[],[],[],[],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-13-En.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.93710704099794,1.0,True,296.937285041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.9373104160004,296.9409364999992,301.97551345800093,301.9298948329997,,,,,,,,,,,,,,,,,,,,,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-16-Per.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,75,301.97551345800093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.9503687910001,301.97551345800093,301.97551345800093,301.97551345800093,301.97551345800093,301.9790253750005,301.97551345800093,301.97551345800093,316.23316208300093,1,14.252724709000177,None,1,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-16-Per.wav,Speaker4,گوینده۴,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-9-Per.wav,Speaker2,گوینده۲,,,,,,,,,0,1,1,28,316.2579922500008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.23376362499766,316.2579922500008,316.2579922500008,316.2579922500008,316.2579922500008,316.2489744996676,316.2579922500008,316.2579922500008,317.2538777080008,1,0.9931307910010219,None,1,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-9-Per.wav,Speaker2,گوینده۲,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-3-Per.wav,Speaker3,گوینده۳,,,,,,,,,0,2,2,42,317.28520516599747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.2589319580002,317.28520516599747,317.28520516599747,317.28520516599747,317.28520516599747,317.28642508333405,317.28520516599747,317.28520516599747,318.1112489160005,1,0.8203742080004304,None,1,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-3-Per.wav,Speaker3,گوینده۳,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker3,گوینده۳,,,,,,,,,0,3,3,55,318.1385723329986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.11528087499755,318.1385723329986,318.1385723329986,318.1385723329986,318.1385723329986,318.14380954133276,318.1385723329986,318.1385723329986,318.83332929099925,1,0.6936014170023554,None,1,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker3,گوینده۳,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-10-Per.wav,Speaker3,گوینده۳,,,,,,,,,0,4,4,49,318.861247290999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.8371527499985,318.861247290999,318.861247290999,318.861247290999,318.861247290999,318.86589158333345,318.861247290999,318.861247290999,319.5367991659987,1,0.6722828340025444,None,1,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-10-Per.wav,Speaker3,گوینده۳,,,,,893010,001,2024-08-04_14h43.37.994,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 14h43.43.157519 +0900,
