SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,Response3.keys,Response3.rt,Response3.duration,correct_responses,total_trials,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,TransitionRoutine.started,TransitionRoutine.stopped,nextRoutine,TestPhase1.started,WelcomeTest1.started,test1_image1.started,test1_image2.started,test1_image3.started,test1_image4.started,test1_sound.started,text_3.started,Test1_response.started,TestPhase1.stopped,Test1_response.keys,Test1_response.rt,Test1_response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010854000021936372,0.011180125002283603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011197000014362857,0.023409041023114696,0.023409041023114696,1.4076432910223957,3,1.3483657499891706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.407677875016816,1.4691325410094578,6.415324541012524,6.411592124674159,6.415324541012524,6.462195916014025,11.414382999679463,16.406231541011948,16.406231541011948,16.406231541011948,16.414988291686555,16.406231541011948,21.414601749686213,26.405166333017405,26.405166333017405,26.405166333017405,26.415579666678482,26.405166333017405,31.410278791682018,36.401783000008436,36.401783000008436,36.401783000008436,36.412270749690165,36.401783000008436,41.41717599967184,46.389649166027084,46.389649166027084,46.385534916014876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.38559966601315,46.40626745802001,47.47602604102576,47.39409733301727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.39410966599826,47.39427041599993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-8-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,47,,,,,,,,,,,,47.47602604102576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.44824716600124,47.47602604102576,47.47602604102576,47.47602604102576,47.47602604102576,47.47719562433971,47.47602604102576,47.47602604102576,48.47814383302466,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.9986670829821378,None,0,1,48.48219833301846,48.500704375008354,50.4900455410243,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-10-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,1,1,9,,,,,,,,,,,,50.51425004101475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.49022112501552,50.51425004101475,50.51425004101475,50.51425004101475,50.51425004101475,50.52333579134623,50.51425004101475,50.51425004101475,50.86284133300069,Correct! صحیح است,1,0.3437734589970205,None,0,2,50.866664041008335,50.878417666011956,52.87411370800692,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-9-En.wav,Speaker3,گوینده۳,,,,,,,,,0,2,2,48,,,,,,,,,,,,52.898499250004534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.87464420800097,52.898499250004534,52.898499250004534,52.898499250004534,52.898499250004534,52.9072599993456,52.898499250004534,52.898499250004534,53.072613166004885,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.1662104580027517,None,0,3,53.07636358300806,53.089182708004955,55.082699250022415,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-8-En.wav,Speaker2,گوینده۲,,,,,,,,,0,3,3,27,,,,,,,,,,,,55.10712691600202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.083282000006875,55.10712691600202,55.10712691600202,55.10712691600202,55.10712691600202,55.115846874345635,55.10712691600202,55.10712691600202,55.29304141600733,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.17656720799277537,None,0,4,55.29726720802137,55.30966316600097,57.29796341600013,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-6-En.wav,Speaker3,گوینده۳,,,,,,,,,0,4,4,45,,,,,,,,,,,,57.32217337502516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.29851416600286,57.32217337502516,57.32217337502516,57.32217337502516,57.32217337502516,57.3311195413485,57.32217337502516,57.32217337502516,57.36647108301986,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.03618204200756736,None,0,5,57.37071125002694,57.38317291601561,59.37555350002367,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-5-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,5,5,4,,,,,,,,,,,,59.39813429102651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.3757301250007,59.39813429102651,59.39813429102651,59.39813429102651,59.39813429102651,59.39218212466609,59.39813429102651,59.39813429102651,59.68975550000323,Correct! صحیح است,1,0.29021058400394395,None,0,6,59.69500325000263,59.70825666602468,61.69667745800689,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-12-En.wav,Speaker3,گوینده۳,,,,,,,,,0,6,6,51,,,,,,,,,,,,61.71944787501707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.69685804101755,61.71944787501707,61.71944787501707,61.71944787501707,61.71944787501707,61.71329437467308,61.71944787501707,61.71944787501707,61.87606587502523,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.14788574998965487,None,0,7,61.88010387500981,61.893724125024164,63.87739145802334,63.902152875001775,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-13-En.wav,Speaker2,گوینده۲,,,,,,,,,0,7,7,32,,,,,,,,,,,,63.902152875001775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.878327625017846,63.902152875001775,63.902152875001775,63.902152875001775,63.902152875001775,63.909746958358056,63.902152875001775,63.902152875001775,64.09189383301418,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.1874918339890428,None,0,8,64.09573850000743,64.10832545801532,66.10296087502502,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-15-En.wav,Speaker3,گوینده۳,,,,,,,,,0,8,8,54,,,,,,,,,,,,66.1308182910143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.10352579102619,66.1308182910143,66.1308182910143,66.1308182910143,66.1308182910143,66.1361310833386,66.1308182910143,66.1308182910143,66.3112105410255,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.17322416699607857,None,0,9,66.31546679101302,66.32614166600979,68.30932154101902,68.33288270802586,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-13-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,9,9,12,,,,,,,,,,,,68.33288270802586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.30949066602625,68.33288270802586,68.33288270802586,68.33288270802586,68.33288270802586,68.34245241634974,68.33288270802586,68.33288270802586,68.54081208302523,Correct! صحیح است,1,0.2056746669986751,None,0,10,68.54483154101763,68.55607925000368,70.55269483302254,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-7-En.wav,Speaker3,گوینده۳,,,,,,,,,0,10,10,46,,,,,,,,,,,,70.57496345799882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.55286325002089,70.57496345799882,70.57496345799882,70.57496345799882,70.57496345799882,70.5693273746913,70.57496345799882,70.57496345799882,70.82447474999935,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.2416008749860339,None,0,11,70.8286543750146,70.8412411660247,72.83644837501924,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-11-En.wav,Speaker4,گوینده۴,,,,,,,,,0,11,11,70,,,,,,,,,,,,72.86189608302084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.83706179101137,72.86189608302084,72.86189608302084,72.86189608302084,72.86189608302084,72.86957612433665,72.86189608302084,72.86189608302084,72.86246016601217,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,2.2210551669995766,None,0,12,72.86295412501204,72.87305612501223,74.86939170802361,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-14-En.wav,Speaker2,گوینده۲,,,,,,,,,0,12,12,33,,,,,,,,,,,,74.89263120800024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.86953612501384,74.89263120800024,74.89263120800024,74.89263120800024,74.89263120800024,74.90269649934683,74.89263120800024,74.89263120800024,74.89320966601372,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,1.8637718330137432,None,0,13,74.89358166602324,74.90351616599946,76.88773241601302,76.91060391601059,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-3-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,13,13,2,,,,,,,,,,,,76.91060391601059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8879190000007,76.91060391601059,76.91060391601059,76.91060391601059,76.91060391601059,76.90408187467644,76.91060391601059,76.91060391601059,76.91116720801801,Correct! صحیح است,1,1.8809507910045795,None,0,14,76.91137350001372,76.91967462500907,78.91325720801251,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-1-En.wav,Speaker3,گوینده۳,,,,,,,,,0,14,14,40,,,,,,,,,,,,78.94105370802572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9139109160169,78.94105370802572,78.94105370802572,78.94105370802572,78.94105370802572,78.94641904134963,78.94105370802572,78.94105370802572,79.20494720802526,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.25831466700765304,None,0,15,79.20898925000802,79.22209775002557,81.20586812502006,81.22891658300068,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-1-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,15,15,0,,,,,,,,,,,,81.22891658300068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.20606166601647,81.22891658300068,81.22891658300068,81.22891658300068,81.22891658300068,81.22234962467725,81.22891658300068,81.22891658300068,81.55237312501413,Correct! صحیح است,1,0.31940887501696125,None,0,16,81.55616829101928,81.56795129101374,83.55448495800374,83.58025991602335,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-12-En.wav,Speaker2,گوینده۲,,,,,,,,,0,16,16,31,,,,,,,,,,,,83.58025991602335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.555056333018,83.58025991602335,83.58025991602335,83.58025991602335,83.58025991602335,83.58693358334907,83.58025991602335,83.58025991602335,83.74568387502222,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.15376950000063516,None,0,17,83.74960837501567,83.76275183301186,85.74627004101058,85.77319412500947,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-6-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,17,17,5,,,,,,,,,,,,85.77319412500947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.7470669580216,85.77319412500947,85.77319412500947,85.77319412500947,85.77319412500947,85.7787817913418,85.77319412500947,85.77319412500947,85.95161041599931,Correct! صحیح است,1,0.1755926250189077,None,0,18,85.95581012501498,85.96685670802253,87.95550316601293,87.978891708015,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-8-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,18,18,7,,,,,,,,,,,,87.978891708015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.95573141600471,87.978891708015,87.978891708015,87.978891708015,87.978891708015,87.98850466634806,87.978891708015,87.978891708015,88.32472625002265,Correct! صحیح است,1,0.3405154169886373,None,0,19,88.32877987500979,88.34021175000817,90.33495650000987,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-9-En.wav,Speaker2,گوینده۲,,,,,,,,,0,19,19,28,,,,,,,,,,,,90.35663745802594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.33515908301342,90.35663745802594,90.35663745802594,90.35663745802594,90.35663745802594,90.35158941668148,90.35663745802594,90.35663745802594,90.62642087502172,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.26818383400677703,None,0,20,90.63022958301008,90.642930291011,92.6262324580166,92.65014966600575,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-19-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,20,20,18,,,,,,,,,,,,92.65014966600575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.62643345800461,92.65014966600575,92.65014966600575,92.65014966600575,92.65014966600575,92.65933095833364,92.65014966600575,92.65014966600575,93.0903366249986,Correct! صحیح است,1,0.4305659589881543,None,0,21,93.09434591600439,93.1059683750209,95.10245350000332,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-4-En.wav,Speaker2,گوینده۲,,,,,,,,,0,21,21,23,,,,,,,,,,,,95.127162083023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.10311191601795,95.127162083023,95.127162083023,95.127162083023,95.127162083023,95.1356128333505,95.127162083023,95.127162083023,95.58271629101364,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.45292775001144037,None,0,22,95.58661287502036,95.59950695800944,97.5855220000085,97.6085670410248,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-8-En.wav,Speaker4,گوینده۴,,,,,,,,,0,22,22,67,,,,,,,,,,,,97.6085670410248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5856886250258,97.6085670410248,97.6085670410248,97.6085670410248,97.6085670410248,97.60192912468143,97.6085670410248,97.6085670410248,97.9689207910269,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.35628366700257175,None,0,23,97.97310779101099,97.98658575001173,99.97161291600787,99.99613183300244,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-7-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,23,23,6,,,,,,,,,,,,99.99613183300244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.97177583302255,99.99613183300244,99.99613183300244,99.99613183300244,99.99613183300244,100.00472283335014,99.99613183300244,99.99613183300244,100.30435179101187,Correct! صحیح است,1,0.30020320901530795,None,0,24,100.30843395800912,100.31900087502436,102.30205270802253,102.32379066600697,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-18-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,24,24,17,,,,,,,,,,,,102.32379066600697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.30219608300831,102.32379066600697,102.32379066600697,102.32379066600697,102.32379066600697,102.31850220766889,102.32379066600697,102.32379066600697,102.65263895801036,Correct! صحیح است,1,0.323242125014076,None,0,25,102.65657225000905,102.66803870801232,104.66053137500421,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-7-En.wav,Speaker4,گوینده۴,,,,,,,,,0,25,25,66,,,,,,,,,,,,104.68558062502416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.6606977910269,104.68558062502416,104.68558062502416,104.68558062502416,104.68558062502416,104.69383258335486,104.68558062502416,104.68558062502416,104.91315916602616,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.219200915977126,None,0,26,104.91794737501186,104.93290808302118,106.91701591599849,106.93994883302366,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-20-En.wav,Speaker4,گوینده۴,,,,,,,,,0,26,26,79,,,,,,,,,,,,106.93994883302366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.91715987501084,106.93994883302366,106.93994883302366,106.93994883302366,106.93994883302366,106.95007187434433,106.93994883302366,106.93994883302366,107.34587050002301,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.39793687500059605,None,0,27,107.34972891601501,107.36008816602407,109.34361391601851,109.3668247500027,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-18-En.wav,Speaker3,گوینده۳,,,,,,,,,0,27,27,57,,,,,,,,,,,,109.3668247500027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.34379362501204,109.3668247500027,109.3668247500027,109.3668247500027,109.3668247500027,109.37672974935461,109.3668247500027,109.3668247500027,109.65183654101565,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.2805440830125008,None,0,28,109.65664583301987,109.67174587500631,111.6609340000141,,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-16-En.wav,Speaker2,گوینده۲,,,,,,,,,0,28,28,35,,,,,,,,,,,,111.68568412502646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.66155883300235,111.68568412502646,111.68568412502646,111.68568412502646,111.68568412502646,111.6941093333376,111.68568412502646,111.68568412502646,111.98231025002315,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.2923717090161517,None,0,29,111.9866060000204,111.9994406250189,113.98668137501227,114.00896112501505,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-3-En.wav,Speaker3,گوینده۳,,,,,,,,,0,29,29,42,,,,,,,,,,,,114.00896112501505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.98685287500848,114.00896112501505,114.00896112501505,114.00896112501505,114.00896112501505,114.00308758268172,114.00896112501505,114.00896112501505,114.21583841601387,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.20582545900833793,None,0,30,114.2200559580233,114.23287487501511,116.21875175001333,116.24246358301025,,,,,,,,,,,,,,,,,296511,001,2024-06-28_11h27.18.912,5-20,2024.1.4,None,2024-06-28 11h27.23.985180 +0900,
