SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,ker_resp.started,GroupSelection.stopped,ker_resp.keys,ker_resp.rt,ker_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,TrainingGroup1.stopped,feedbackText,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,FeedbackText.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,0.009459167005843483,0.009773583005880937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892463,001,2024-06-23_14h14.03.778,5-11,2024.1.4,None,2024-06-23 14h14.08.999412 +0900,
,,,,,,,,,,,,,,,0.009787000002688728,0.014112624994595535,0.014112624994595535,0.42427195799245965,1,0.37195558300300036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892463,001,2024-06-23_14h14.03.778,5-11,2024.1.4,None,2024-06-23 14h14.08.999412 +0900,
,,,,,,,,,,,,,,,,,,,,,,0.4242967919999501,0.47757979200105183,5.421012624996365,5.425210249672333,5.421012624996365,5.4669869170029415,10.430341166666283,15.419322083005682,15.419322083005682,15.419322083005682,15.429514208666903,15.419322083005682,20.42724129166551,25.407605667001917,25.407605667001917,25.42195379199984,25.424272333668583,25.42195379199984,30.424021208662694,35.40965324999706,35.40965324999706,35.42150029199547,35.42631991666373,35.42150029199547,40.42846054166536,45.411514499995974,45.411514499995974,45.40738925000187,,,,,,,,,,,,,,,,,,,,,,892463,001,2024-06-23_14h14.03.778,5-11,2024.1.4,None,2024-06-23 14h14.08.999412 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.40740475000348,45.411514499995974,50.451449957996374,50.39851391699631,,,,,,,,,,,,,,,,,,892463,001,2024-06-23_14h14.03.778,5-11,2024.1.4,None,2024-06-23 14h14.08.999412 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-6-Per.wav,Speaker4,گوینده۴,0,0,0,65,50.451449957996374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.421660499996506,50.451449957996374,50.451449957996374,50.451449957996374,50.451449957996374,50.447688458004265,50.451449957996374,50.451449957996374,54.396529833000386,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,3.9331125000026077,None,54.39699125000334,54.41860112499853,56.3974328750046,,892463,001,2024-06-23_14h14.03.778,5-11,2024.1.4,None,2024-06-23 14h14.08.999412 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-16-Per.wav,Speaker2,گوینده۲,0,1,1,35,56.419958166996366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.39762920800422,56.419958166996366,56.419958166996366,56.419958166996366,56.419958166996366,56.4140429166621,56.419958166996366,56.419958166996366,57.79672045800544,Correct! صحیح است,2,1.3678803750080988,None,57.80081554199569,57.81319916699431,59.79675737499201,59.82004700000107,892463,001,2024-06-23_14h14.03.778,5-11,2024.1.4,None,2024-06-23 14h14.08.999412 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-8-Per.wav,Speaker4,گوینده۴,0,2,2,67,59.82004700000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.7969341249991,59.82004700000107,59.82004700000107,59.82004700000107,59.82004700000107,59.82989833333025,59.82004700000107,59.82004700000107,61.989007416996174,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,3,2.160196749988245,None,61.993049333003,62.003230500005884,63.99105070800579,64.017776416993,892463,001,2024-06-23_14h14.03.778,5-11,2024.1.4,None,2024-06-23 14h14.08.999412 +0900,
,,,,,,,,,,,64.017776416993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.9918281249993,64.017776416993,64.017776416993,64.017776416993,64.017776416993,64.02357120833088,64.017776416993,64.017776416993,,,,,,,,,,,,,,,,,
