SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,Response3.keys,Response3.rt,Response3.duration,correct_responses_group3,total_trials_group3,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,TransitionRoutine.started,TransitionRoutine.stopped,nextRoutine,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase1.started,test1_image1.started,test1_image2.started,test1_image3.started,test1_image4.started,test1_sound.started,text_3.started,test1_response_keyboard.started,TestPhase1.stopped,test1_response_keyboard.keys,test1_response_keyboard.rt,test1_response_keyboard.duration,test1_response,test1_image_file1,test1_image_file2,test1_image_file3,test1_image_file4,test1_sound_file,english_correct_answer,persian_correct_answer,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-18-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,15,15,77,,,,,79.04089116700015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.01660274999995,79.04089116700015,79.04089116700015,79.04089116700015,79.04089116700015,79.04849662533391,79.04089116700015,79.04089116700015,79.10671962500055,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.053608459000315634,None,0,16,79.11103591699975,79.12192320800023,81.10519449999993,81.12800687500021,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-2-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,16,16,41,,,,,81.12800687500021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.1053735000005,81.12800687500021,81.12800687500021,81.12800687500021,81.12800687500021,81.12164383366714,81.12800687500021,81.12800687500021,81.25378737500068,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.12313745800020115,None,0,17,81.2576197920007,81.270317333001,83.25613970800077,83.27686520800125,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-19-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,17,17,38,,,,,83.27686520800125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.2563242920005,83.27686520800125,83.27686520800125,83.27686520800125,83.27686520800125,83.272571624668,83.27686520800125,83.27686520800125,83.36435325000093,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.08608833300058905,None,0,18,83.3682192920005,83.38069495800119,85.36939558300037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-13-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,18,18,12,,,,,85.39539508300004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.37004112500108,85.39539508300004,85.39539508300004,85.39539508300004,85.39539508300004,85.4025656253348,85.39539508300004,85.39539508300004,85.46574366700042,Correct! صحیح است,1,0.06491679099963221,None,0,19,85.4698032920005,85.48002450000058,87.46779216700088,87.48775379200015,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-7-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,19,19,26,,,,,87.48775379200015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.4679538750006,87.48775379200015,87.48775379200015,87.48775379200015,87.48775379200015,87.48414279166742,87.48775379200015,87.48775379200015,87.48830095800076,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,2.0631582499991055,None,0,20,87.49226745800115,87.5016156670008,89.48548154200034,89.50632254199991,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-12-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,20,20,31,,,,,89.50632254199991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.48562937499992,89.50632254199991,89.50632254199991,89.50632254199991,89.50632254199991,89.50188929166713,89.50632254199991,89.50632254199991,89.63020145800147,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.11619154199979675,None,0,21,89.6344740830009,89.64476712500073,91.63930983300088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-10-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,21,21,49,,,,,91.66665541700058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.63993937499981,91.66665541700058,91.66665541700058,91.66665541700058,91.66665541700058,91.67248250033347,91.66665541700058,91.66665541700058,91.66727295800047,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,2.128006250000908,None,0,22,91.66761812500044,91.67733795800086,93.66789141700065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-7-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,22,22,46,,,,,93.69321679200038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.66853320800146,93.69321679200038,93.69321679200038,93.69321679200038,93.69321679200038,93.70105862533322,93.69321679200038,93.69321679200038,93.73613237500103,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.040481041998646106,None,0,23,93.74014366700067,93.75188208300096,95.74043045800136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-18-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,23,23,57,,,,,95.76489745800063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.74102900000071,95.76489745800063,95.76489745800063,95.76489745800063,95.76489745800063,95.7735981663341,95.76489745800063,95.76489745800063,95.78047395800058,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.011708374999216176,None,0,24,95.7845054999998,95.79694604200085,97.78968587500094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-2-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,24,24,61,,,,,97.81313025000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.78983179200077,97.81313025000054,97.81313025000054,97.81313025000054,97.81313025000054,97.8229898753348,97.81313025000054,97.81313025000054,97.92260883299969,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.09945875000084925,None,0,25,97.92648012500104,97.93923087500116,99.93433750000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-12-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,25,25,71,,,,,99.95894104200124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.93496583300112,99.95894104200124,99.95894104200124,99.95894104200124,99.95894104200124,99.96748975033418,99.95894104200124,99.95894104200124,99.99552866700105,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.035397666000790196,None,0,26,99.999155083,100.01172970800144,101.99892458300019,102.01878104200114,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-16-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,26,26,35,,,,,102.01878104200114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.99913179200121,102.01878104200114,102.01878104200114,102.01878104200114,102.01878104200114,102.01538112466757,102.01878104200114,102.01878104200114,102.0946656670003,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.0713892500007205,None,0,27,102.09861375000037,102.11045562500112,104.09868541700052,104.12097175000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-16-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,27,27,15,,,,,104.12097175000054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.09887100000014,104.12097175000054,104.12097175000054,104.12097175000054,104.12097175000054,104.11508854166665,104.12097175000054,104.12097175000054,104.52513945800092,Correct! صحیح است,1,0.3976371669996297,None,0,28,104.52895125000032,104.53894237500026,106.52163775000008,106.54759191700032,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-5-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,28,28,64,,,,,106.54759191700032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.52181058300084,106.54759191700032,106.54759191700032,106.54759191700032,106.54759191700032,106.53807466666719,106.54759191700032,106.54759191700032,106.5481982500005,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,2.41638145899924,None,0,29,106.55238016700059,106.56295279200094,108.551304042001,108.57399041700046,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-8-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,29,29,67,,,,,108.57399041700046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.55205583300085,108.57399041700046,108.57399041700046,108.57399041700046,108.57399041700046,108.58384791633446,108.57399041700046,108.57399041700046,108.74246020800092,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.15673804200014274,None,0,30,108.74616274999971,108.7588392079997,110.74299962500118,110.76505720800014,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-16-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,30,30,75,,,,,110.76505720800014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.74319520800054,110.76505720800014,110.76505720800014,110.76505720800014,110.76505720800014,110.75946724966731,110.76505720800014,110.76505720800014,110.83120904200041,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.06096849999994447,None,0,31,110.83493220800119,110.84822275000079,112.84426354199968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-1-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,31,31,0,,,,,112.86705750000147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.84444437500133,112.86705750000147,112.86705750000147,112.86705750000147,112.86705750000147,112.87755037533364,112.86705750000147,112.86705750000147,112.91615083299985,Correct! صحیح است,1,0.043914666999626206,None,0,32,112.92023308300122,112.93048112500037,114.92361125000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-17-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,32,32,16,,,,,114.949160958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.9243165830012,114.949160958,114.949160958,114.949160958,114.949160958,114.94011554166742,114.949160958,114.949160958,114.9498503750001,Correct! صحیح است,1,2.0642935419982678,None,0,33,114.95400312499987,114.96260883300056,116.9475166250013,116.96827275000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-12-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,33,33,51,,,,,116.96827275000032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.94768225000007,116.96827275000032,116.96827275000032,116.96827275000032,116.96827275000032,116.96396354166633,116.96827275000032,116.96827275000032,117.00786549999975,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.03232541600118566,None,0,34,117.01182704200073,117.02173566700003,119.00626729200121,119.0274337080009,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-19-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,34,34,78,,,,,119.0274337080009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.00644300000022,119.0274337080009,119.0274337080009,119.0274337080009,119.0274337080009,119.02267762466751,119.0274337080009,119.0274337080009,119.15797825000118,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.12333483399925171,None,0,35,119.16184466699997,119.17489395800112,121.16039283300051,121.18261541700122,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-19-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,35,35,18,,,,,121.18261541700122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.1607739580013,121.18261541700122,121.18261541700122,121.18261541700122,121.18261541700122,121.17670458366798,121.18261541700122,121.18261541700122,121.24843549999969,Correct! صحیح است,1,0.06048529200052144,None,0,36,121.2521531250004,121.26356900000064,123.25622737500089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-5-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,36,36,44,,,,,123.28066262500033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.2568645829997,123.28066262500033,123.28066262500033,123.28066262500033,123.28066262500033,123.2893814163331,123.28066262500033,123.28066262500033,123.43109054200067,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.14829070800078625,None,0,37,123.43514500000128,123.44792491699991,125.4399122499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-18-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,37,37,37,,,,,125.46312566699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.44057562499984,125.46312566699999,125.46312566699999,125.46312566699999,125.46312566699999,125.47309445833392,125.46312566699999,125.46312566699999,125.62396645800072,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.15385295799933374,None,0,38,125.62812112500069,125.640669583001,127.63079362500139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-15-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,38,38,74,,,,,127.6543001250011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.63094525000088,127.6543001250011,127.6543001250011,127.6543001250011,127.6543001250011,127.66409912533393,127.6543001250011,127.6543001250011,127.66549437499998,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.010168249998969259,None,0,39,127.66935900000135,127.68185287500091,129.6755915829999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-6-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,39,39,45,,,,,129.70207666700117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.67623195800115,129.70207666700117,129.70207666700117,129.70207666700117,129.70207666700117,129.7087635003341,129.70207666700117,129.70207666700117,129.70821100000103,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.004361833000075421,None,0,40,129.71188395799982,129.72415362500033,131.7168259170012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-15-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,40,40,14,,,,,131.73866779200034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.71699454200098,131.73866779200034,131.73866779200034,131.73866779200034,131.73866779200034,131.73345604166778,131.73866779200034,131.73866779200034,131.73926245800067,Correct! صحیح است,1,1.984569874999579,None,0,41,131.74312341699988,131.75162600000112,133.74008033300015,133.76367491700148,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-10-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,41,41,69,,,,,133.76367491700148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.740499042,133.76367491700148,133.76367491700148,133.76367491700148,133.76367491700148,133.77287133333317,133.76367491700148,133.76367491700148,133.8058204170011,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.034783208999215276,None,0,42,133.8097032500009,133.82223820800027,135.81661579200045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-20-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,42,42,19,,,,,135.84263258300052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.81709633300125,135.84263258300052,135.84263258300052,135.84263258300052,135.84263258300052,135.8498087503345,135.84263258300052,135.84263258300052,135.84324125000057,Correct! صحیح است,1,2.0653160000001662,None,0,43,135.84381658300117,135.8525294580013,137.83811770800094,137.85995120799998,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-9-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,43,43,8,,,,,137.85995120799998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.83831050000117,137.85995120799998,137.85995120799998,137.85995120799998,137.85995120799998,137.85448070866758,137.85995120799998,137.85995120799998,137.89782833299978,Correct! صحیح است,1,0.0331005419993744,None,0,44,137.90162045800025,137.91276000000107,139.9010056670013,139.9268548330001,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-16-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,44,44,55,,,,,139.9268548330001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.90189216700128,139.9268548330001,139.9268548330001,139.9268548330001,139.9268548330001,139.93352379133336,139.9268548330001,139.9268548330001,139.99962116700044,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.061048124998706044,None,0,45,140.0035114580005,140.01577866700063,142.003064292001,142.02559075000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-4-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,45,45,63,,,,,142.02559075000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.00323887500053,142.02559075000136,142.02559075000136,142.02559075000136,142.02559075000136,142.01944645866777,142.02559075000136,142.02559075000136,142.0261998750011,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,2.0313695000004373,None,0,46,142.0303483330008,142.04055083300045,144.03074816700064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-20-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,46,46,39,,,,,144.05448395799976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.03089629200076,144.05448395799976,144.05448395799976,144.05448395799976,144.05448395799976,144.04738349966672,144.05448395799976,144.05448395799976,144.05508945800102,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,2.0068789169999945,None,0,47,144.05912375000116,144.06873070800066,146.0580184999999,146.08381950000148,,,,,,,,,,,,,,,,,,,,,,,,,,,,559566,001,2024-06-30_14h13.47.657,5-23,2024.1.4,None,2024-06-30 14h13.52.413921 +0900,
