SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,InitializeExperiment.started,InitializeExperiment.stopped,CheckAccuracy1.started,accuracy_group1,proceed_to_test_group1,CheckAccuracy1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.01001666700176429,0.010364666999521432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592451,001,2024-07-02_10h14.53.673,5-29,2024.1.4,None,2024-07-02 10h14.58.692550 +0900,
,,,,,,,,,,,,,,,,,,,0.010386834001110401,0.014877792000334011,0.014877792000334011,0.9950904590004939,3,0.9398445839979104,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592451,001,2024-07-02_10h14.53.673,5-29,2024.1.4,None,2024-07-02 10h14.58.692550 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.9951260839989118,1.0432877089988324,5.989408792000177,5.996058291668548,5.989408792000177,6.038930999999138,10.994194333667354,15.980309250000573,15.980309250000573,15.992199584001355,15.99697591666724,15.992199584001355,20.995963333665955,25.9885506669998,25.9885506669998,25.99637358399923,26.005217333666465,25.99637358399923,30.996802791665928,35.99292004200106,35.99292004200106,35.99292004200106,36.00262162566675,35.99292004200106,41.001752541666306,56.83783895899978,56.83783895899978,45.98517245900075,,,,,,,592451,001,2024-07-02_10h14.53.673,5-29,2024.1.4,None,2024-07-02 10h14.58.692550 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.98525029200027,45.98570495899912,,,,,592451,001,2024-07-02_10h14.53.673,5-29,2024.1.4,None,2024-07-02 10h14.58.692550 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-11-Per.wav,Speaker3,گوینده۳,0,0,0,50,,,,,56.83783895899978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.040707250002015,0.0,False,46.041058625000005,592451,001,2024-07-02_10h14.53.673,5-29,2024.1.4,None,2024-07-02 10h14.58.692550 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-6-Per.wav,Speaker3,گوینده۳,0,1,1,45,,,,,56.83783895899978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.05955983400054,0.0,False,46.059793000000354,592451,001,2024-07-02_10h14.53.673,5-29,2024.1.4,None,2024-07-02 10h14.58.692550 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-10-Per.wav,Speaker3,گوینده۳,0,2,2,49,,,,,56.83783895899978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.077528624999104,0.0,False,46.07782616700206,592451,001,2024-07-02_10h14.53.673,5-29,2024.1.4,None,2024-07-02 10h14.58.692550 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-3-Per.wav,Speaker4,گوینده۴,0,3,3,62,,,,,56.83783895899978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.094934749999084,0.0,False,46.09511287500209,592451,001,2024-07-02_10h14.53.673,5-29,2024.1.4,None,2024-07-02 10h14.58.692550 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-12-Per.wav,Speaker1,گوینده ۱,0,4,4,11,,,,,56.83783895899978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.11160787500194,0.0,False,46.1118031670012,592451,001,2024-07-02_10h14.53.673,5-29,2024.1.4,None,2024-07-02 10h14.58.692550 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-20-Per.wav,Speaker4,گوینده۴,0,5,5,79,,,,,56.83783895899978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.12790470899927,0.0,False,46.128165250000166,592451,001,2024-07-02_10h14.53.673,5-29,2024.1.4,None,2024-07-02 10h14.58.692550 +0900,
