SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,CheckAccuracy1.started,CheckAccuracy1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-15-Per.wav,Speaker4,گوینده۴,0,9,9,74,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.314670875002776,47.314839833001315,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-9-Per.wav,Speaker3,گوینده۳,0,10,10,48,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.33118366599956,47.33135879100155,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-7-Per.wav,Speaker4,گوینده۴,0,11,11,66,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.34723329100234,47.347456375002366,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-9-Per.wav,Speaker1,گوینده ۱,0,12,12,8,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.36325808300171,47.36348670799998,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-11-Per.wav,Speaker4,گوینده۴,0,13,13,70,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.37928104100138,47.379457166000066,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-16-Per.wav,Speaker2,گوینده۲,0,14,14,35,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.395927166002366,47.3960897500001,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-17-Per.wav,Speaker4,گوینده۴,0,15,15,76,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.41196416599996,47.41213429100026,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-2-Per.wav,Speaker1,گوینده ۱,0,16,16,1,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.42789787500078,47.42806325000129,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-5-Per.wav,Speaker4,گوینده۴,0,17,17,64,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.44389895800123,47.44406608300051,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-5-Per.wav,Speaker1,گوینده ۱,0,18,18,4,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.46038916600082,47.46055204100048,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-14-Per.wav,Speaker3,گوینده۳,0,19,19,53,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.47630408300029,47.47651187500014,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-11-Per.wav,Speaker3,گوینده۳,0,20,20,50,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.49230187500143,47.492531666001014,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-9-Per.wav,Speaker2,گوینده۲,0,21,21,28,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.508465582999634,47.50864170800196,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-6-Per.wav,Speaker2,گوینده۲,0,22,22,25,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5250444580015,47.52525237500231,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-13-Per.wav,Speaker4,گوینده۴,0,23,23,72,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.54106912499992,47.541288458000054,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-5-Per.wav,Speaker2,گوینده۲,0,24,24,24,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.55708337500255,47.557282791000034,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-4-Per.wav,Speaker1,گوینده ۱,0,25,25,13,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.573154166002496,47.573325041001226,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-2-Per.wav,Speaker3,گوینده۳,0,26,26,41,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.589679500000784,47.58985279100307,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-18-Per.wav,Speaker4,گوینده۴,0,27,27,77,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.605713625001954,47.605893333002314,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-13-Per.wav,Speaker2,گوینده۲,0,28,28,32,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.6218228329999,47.622041041002376,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-5-Per.wav,Speaker3,گوینده۳,0,29,29,44,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.63810316600211,47.6382730410005,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-10-Per.wav,Speaker3,گوینده۳,0,30,30,49,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.65459762500177,47.65478062500188,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-7-Per.wav,Speaker1,گوینده ۱,0,31,31,6,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.67086658300104,47.67104616600045,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-20-Per.wav,Speaker2,گوینده۲,0,32,32,39,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.68694158300059,47.687147583001206,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-4-Per.wav,Speaker1,گوینده ۱,0,33,33,3,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.70289179100291,47.70308683300027,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-2-Per.wav,Speaker2,گوینده۲,0,34,34,21,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.71941062500264,47.719581708002806,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-19-Per.wav,Speaker3,گوینده۳,0,35,35,58,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.735368458001176,47.73553837500003,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-6-Per.wav,Speaker1,گوینده ۱,0,36,36,5,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.75132958299946,47.75150491600289,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-3-Per.wav,Speaker1,گوینده ۱,0,37,37,2,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.767412790999515,47.76759691600091,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-14-Per.wav,Speaker2,گوینده۲,0,38,38,33,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.78390945800129,47.78408933300307,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-8-Per.wav,Speaker1,گوینده ۱,0,39,39,7,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.79991483300182,47.80014041600225,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-1-Per.wav,Speaker3,گوینده۳,0,40,40,40,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.81585808300224,47.816038125001796,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-10-Per.wav,Speaker2,گوینده۲,0,41,41,29,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.83189066600244,47.832057166000595,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-15-Per.wav,Speaker2,گوینده۲,0,42,42,34,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.848360916003,47.848544791002496,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-17-Per.wav,Speaker3,گوینده۳,0,43,43,56,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.864264457999525,47.86443425000107,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-20-Per.wav,Speaker4,گوینده۴,0,44,44,79,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.880173416000616,47.88037191600233,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-6-Per.wav,Speaker3,گوینده۳,0,45,45,45,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.89622683299967,47.89642470800027,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-7-Per.wav,Speaker2,گوینده۲,0,46,46,26,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.913027165999665,47.91321004100246,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-18-Per.wav,Speaker3,گوینده۳,0,47,47,57,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.92910825000217,47.92931541600046,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-15-Per.wav,Speaker1,گوینده ۱,0,48,48,14,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.94516304100034,47.94531941600144,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker3,گوینده۳,0,49,49,55,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9610422500009,47.96122633300183,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-8-Per.wav,Speaker2,گوینده۲,0,50,50,27,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.97788745800062,47.978052916001616,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-1-Per.wav,Speaker1,گوینده ۱,0,51,51,0,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.99408362500253,47.9942868750004,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-16-Per.wav,Speaker4,گوینده۴,0,52,52,75,,,,,72.38753945800272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.01005816600082,48.01028475000203,086575,001,2024-07-01_23h27.44.647,5-28,2024.1.4,None,2024-07-01 23h27.50.282866 +0900,
