SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,testPhase2Loop.thisRepN,testPhase2Loop.thisTrialN,testPhase2Loop.thisN,testPhase2Loop.thisIndex,testPhase3Loop.thisRepN,testPhase3Loop.thisTrialN,testPhase3Loop.thisN,testPhase3Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,Response3.keys,Response3.rt,Response3.duration,correct_responses_group3,total_trials_group3,FeedbackRoutine3.started,FeedbackText3.started,FeedbackText3.stopped,FeedbackRoutine3.stopped,CheckAccuracy.started,accuracy_group1,accuracy_group2,accuracy_group3,proceed_to_test,CheckAccuracy.stopped,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase1.started,TestPhase1.stopped,test1_response_keyboard.keys,test1_response,test1_image_file1,test1_image_file2,test1_image_file3,test1_image_file4,test1_sound_file,english_correct_answer,persian_correct_answer,TestPhase2.started,TestPhase2.stopped,test2_response_keyboard.keys,test2_response,test2_image_file1,test2_image_file2,test2_image_file3,test2_image_file4,test2_sound_file,TestPhase3.started,TestPhase3.stopped,test3_response_keyboard.keys,test3_response,test3_image_file1,test3_image_file2,test3_image_file3,test3_image_file4,test3_sound_file,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-17-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,62,62,16,,,,,,,,,,,,,190.86294287500277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.8401005420019,190.86294287500277,190.86294287500277,190.86294287500277,190.86294287500277,190.85635758366723,190.86294287500277,190.86294287500277,191.1326352080032,Correct! صحیح است,1,0.26559091699891724,None,0,63,191.13645650000035,191.14780004200293,193.15967912500128,193.13537220800208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-19-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,63,63,58,,,,,,,,,,,,,193.15967912500128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.13629575000232,193.15967912500128,193.15967912500128,193.15967912500128,193.15967912500128,193.16775737533368,193.15967912500128,193.15967912500128,193.24698162500135,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.084136875000695,None,0,64,193.25091920800332,193.26373429200248,195.27233379200334,195.2495708330025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-10-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,64,64,9,,,,,,,,,,,,,195.27233379200334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.2497326670018,195.27233379200334,195.27233379200334,195.27233379200334,195.27233379200334,195.26598533366658,195.27233379200334,195.27233379200334,195.44978283300225,Correct! صحیح است,1,0.17641641600130242,None,0,65,195.45395200000348,195.46433525000248,,197.45885887500117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-12-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,65,65,51,,,,,,,,,,,,,197.48279875000298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.45940491700094,197.48279875000298,197.48279875000298,197.48279875000298,197.48279875000298,197.49204445833362,197.48279875000298,197.48279875000298,197.67293283300023,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.1874063750001369,None,0,66,197.6767699580014,197.68936987500274,199.69779625000228,199.67477779200271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-8-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,66,66,7,,,,,,,,,,,,,199.69779625000228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.67498945800253,199.69779625000228,199.69779625000228,199.69779625000228,199.69779625000228,199.6912328336696,199.69779625000228,199.69779625000228,199.96338191700124,Correct! صحیح است,1,0.263821917000314,None,0,67,199.9674188750032,199.97838004200094,201.98683066700323,201.9630773750032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-15-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,67,67,54,,,,,,,,,,,,,201.98683066700323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.9632780000029,201.98683066700323,201.98683066700323,201.98683066700323,201.98683066700323,201.99618675033395,201.98683066700323,201.98683066700323,202.2949225420016,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.3026009580025857,None,0,68,202.2989117080033,202.31203604200346,,204.29977520800094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-7-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,68,68,26,,,,,,,,,,,,,204.3249385420022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.3004183330013,204.3249385420022,204.3249385420022,204.3249385420022,204.3249385420022,204.3329597083362,204.3249385420022,204.3249385420022,204.50327420800022,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.17395349999787868,None,0,69,204.50742591700327,204.5201968750007,,206.50968700000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-5-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,69,69,4,,,,,,,,,,,,,206.53290991700123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.50987200000236,206.53290991700123,206.53290991700123,206.53290991700123,206.53290991700123,206.5263151246693,206.53290991700123,206.53290991700123,206.79095916700317,Correct! صحیح است,1,0.2513802079993184,None,0,70,206.79494991700267,206.8059419170022,208.82118587500008,208.7933452920006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-2-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,70,70,61,,,,,,,,,,,,,208.82118587500008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.79417320800349,208.82118587500008,208.82118587500008,208.82118587500008,208.82118587500008,208.82584891633502,208.82118587500008,208.82118587500008,209.01698216700242,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.18628479100152617,None,0,71,209.02092683299998,209.03347475000191,211.03986204200191,211.01671808300307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-3-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,71,71,22,,,,,,,,,,,,,211.03986204200191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.01690995800163,211.03986204200191,211.03986204200191,211.03986204200191,211.03986204200191,211.04975091633656,211.03986204200191,211.03986204200191,211.16179575000206,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.11968412499845726,None,0,72,211.165622833003,211.17852100000164,213.1902563750009,213.16606270800185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-6-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,72,72,65,,,,,,,,,,,,,213.1902563750009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.16691029200229,213.1902563750009,213.1902563750009,213.1902563750009,213.1902563750009,213.19856816633597,213.1902563750009,213.1902563750009,213.3620992920005,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.16814520800107857,None,0,73,213.36590941700342,213.3791317920004,,215.36947495800268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-4-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,73,73,3,,,,,,,,,,,,,215.39456879200225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.37008275000335,215.39456879200225,215.39456879200225,215.39456879200225,215.39456879200225,215.40263583333632,215.39456879200225,215.39456879200225,215.60202008300257,Correct! صحیح است,1,0.1984027500002412,None,0,74,215.60624595800255,215.61691620800048,217.6280612920018,217.60317725000277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-17-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,74,74,36,,,,,,,,,,,,,217.6280612920018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.6041657920032,217.6280612920018,217.6280612920018,217.6280612920018,217.6280612920018,217.63541116633547,217.6280612920018,217.6280612920018,217.75035070800004,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.11869766699965112,None,0,75,217.75436937500126,217.76686545800112,219.77935829200214,219.75440450000315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-4-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,75,75,43,,,,,,,,,,,,,219.77935829200214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.7546104580033,219.77935829200214,219.77935829200214,219.77935829200214,219.77935829200214,219.78741962533655,219.77935829200214,219.77935829200214,219.96247425000183,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.18132979099755175,None,0,76,219.96624866700222,219.97812420800255,221.9911655420001,221.96689912500005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-7-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,76,76,46,,,,,,,,,,,,,221.9911655420001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.96734120800102,221.9911655420001,221.9911655420001,221.9911655420001,221.9911655420001,221.99928491633597,221.9911655420001,221.9911655420001,222.37804041700292,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.37249350000274717,None,0,77,222.38227179200112,222.39506837500085,224.403973708002,224.38080225000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-5-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,77,77,24,,,,,,,,,,,,,224.403973708002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.38099479200173,224.403973708002,224.403973708002,224.403973708002,224.403973708002,224.41384716633598,224.403973708002,224.403973708002,224.47542191700268,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.0647787089983467,None,0,78,224.47971666700323,224.49270466700182,,226.4804395420033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-10-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,78,78,29,,,,,,,,,,,,,226.50274583300052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.48064541700296,226.50274583300052,226.50274583300052,226.50274583300052,226.50274583300052,226.49704112466887,226.50274583300052,226.50274583300052,226.8075495000012,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.3037986669987731,None,0,79,226.81245825000224,226.8262858750022,,228.81643191700277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-1-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,79,79,0,,,,,,,,,,,,,228.84223841700077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.81710533300065,228.84223841700077,228.84223841700077,228.84223841700077,228.84223841700077,228.8496107083343,228.84223841700077,228.84223841700077,229.0166997080014,Correct! صحیح است,1,0.16958512500059442,None,0,80,229.0209828750012,229.03172033300143,231.01904970800024,231.0150271670027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.01508083299996,0,0,0.0,False,231.01526133300285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.01527229200292,231.01904970800024,238.67649600000004,236.00328875000196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-3-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,,0,0,0,62,,,,,,,,,238.67649600000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.02337729200008,236.04054333300155,None,No response,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-3-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-8-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,,0,1,1,27,,,,,,,,,238.67649600000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0408660830035,236.05445808300283,None,No response,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-8-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-18-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,,0,2,2,77,,,,,,,,,238.67649600000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0546365830014,236.0673173330033,None,No response,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-18-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-5-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,0,3,3,4,,,,,,,,,238.67649600000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.06749175000004,236.0805238330031,None,No response,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-5-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-11-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,0,4,4,10,,,,,,,,,238.67649600000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.08068800000183,236.09360654200282,None,No response,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-11-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-12-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,,0,5,5,71,,,,,,,,,238.67649600000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.09376704200258,236.10524208300194,None,No response,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-12-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-1-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,,0,6,6,40,,,,,,,,,238.67649600000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.10539966700162,236.11800691700046,None,No response,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-1-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-5-Per.wav,Speaker3,گوینده۳,,,,,,,,,,,,,0,7,7,44,,,,,,,,,238.67649600000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.11816129200088,236.1295282500032,None,No response,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-5-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-7-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,0,8,8,6,,,,,,,,,238.67649600000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.12967612500142,236.1410489580012,None,No response,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-7-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-20-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,,0,9,9,39,,,,,,,,,238.67649600000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.1412057080015,236.15215629200247,None,No response,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-20-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-5-Per.wav,Speaker2,گوینده۲,,,,,,,,,,,,,0,10,10,24,,,,,,,,,238.67649600000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.15230070800317,236.1634675000023,None,No response,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-5-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
,,,,,,,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-10-Per.wav,Speaker4,گوینده۴,,,,,,,,,,,,,0,11,11,69,,,,,,,,,238.67649600000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.16361704200244,236.17469216700192,None,No response,Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-10-Per.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,,,,002499,001,2024-06-30_16h34.41.052,5-24,2024.1.4,None,2024-06-30 16h34.46.520930 +0900,
