SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,Break.started,Break.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,Proceed_Break,FeedbackText.stopped,break_message.started,checkbox1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.009590125002432615,0.009986792007111944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155876,001,2024-08-02_22h05.23.444,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 22h05.28.119941 +0900,
,,,,,,,,,,,,,,,,,,,0.010002167007769458,0.014362375004566275,0.014362375004566275,0.7881709580105962,1,0.7391338750021532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155876,001,2024-08-02_22h05.23.444,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 22h05.28.119941 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7882240000035381,0.7998787500109756,0.00021374999778345227,0.7998787500109756,1.2309834170009708,[-0.12016293279022404],[0.2668024439918534],[1],[0],[0],[0.44211649999488145],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155876,001,2024-08-02_22h05.23.444,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 22h05.28.119941 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2311174170026788,1.2705342500121333,6.221916042006342,6.232461166673844,6.221916042006342,6.266789375004009,14.212614957999904,14.212614957999904,14.227756083011627,14.241060374672331,14.227756083011627,22.22366275000968,22.22366275000968,22.22366275000968,22.235762916669287,22.22366275000968,30.218817792003392,30.218817792003392,30.224474875009037,30.235484458670058,30.224474875009037,38.21696620801231,38.21696620801231,38.21175241700257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155876,001,2024-08-02_22h05.23.444,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 22h05.28.119941 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.211844833000214,38.21999241701269,39.291004167011124,39.210921792007866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155876,001,2024-08-02_22h05.23.444,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 22h05.28.119941 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.21093295801256,39.21105525000894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155876,001,2024-08-02_22h05.23.444,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 22h05.28.119941 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-18-Per.wav,Speaker2,گوینده۲,0,0,0,67,0,0,0,37,39.291004167011124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.26119129201106,39.291004167011124,39.291004167011124,39.291004167011124,39.291004167011124,39.29403441634107,39.291004167011124,39.291004167011124,39.291004167011124,39.95024087501224,نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.6582579590030946,None,39.954483833003906,39.971679750000476,41.965993792007794,41.96603529200365,41.96640629200556,[],[],[],[],[],[],[],False,,,,155876,001,2024-08-02_22h05.23.444,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 22h05.28.119941 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-18-Per.wav,Speaker3,گوینده۳,0,0,0,67,0,1,1,57,41.99443879201135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.96913525000855,41.99443879201135,41.99443879201135,41.99443879201135,41.99443879201135,41.999135708342266,41.99443879201135,41.99443879201135,41.99443879201135,42.390634250012226,نادرست! پاسخ صحیح گوینده۳ است,0,2,1,0.39249462498992216,None,42.39483387500513,42.40587670799869,44.390568417002214,44.39058187500632,44.39069983300578,[],[],[],[],[],[],[],False,44.41582037501212,,,155876,001,2024-08-02_22h05.23.444,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 22h05.28.119941 +0900,
,,,,,,,,,,,,,,,44.41582037501212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.3911012919998,44.41582037501212,44.41582037501212,44.41582037501212,44.41582037501212,44.42372587533512,44.41582037501212,44.41582037501212,44.41582037501212,44.6885431670089,نادرست! پاسخ صحیح گوینده۳ است,0,3,1,0.2717117499996675,None,44.692388916999334,44.703463417012244,46.686443541999324,46.6864526670106,,,,,,,,,,,,,,,,,,,,
