thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.010047209012554958,0.010359459003666416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923815,001,2024-06-27_11h07.27.675,5-20,2024.1.4,None,2024-06-27 11h07.32.357085 +0900,
,,,,0.01037387500400655,0.014744750020327047,0.014744750020327047,1.5279050420213025,1,1.4742645000224002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923815,001,2024-06-27_11h07.27.675,5-20,2024.1.4,None,2024-06-27 11h07.32.357085 +0900,
,,,,,,,,,,,1.52793599999859,1.5814317089971155,6.5208480000146665,6.530634541679562,6.5208480000146665,6.569635624997318,11.532126416688941,16.50853979200474,16.50853979200474,16.531165874999715,16.540143875671006,16.531165874999715,21.530945541690258,26.52137012500316,26.52137012500316,26.52137012500316,26.533070250680126,26.52137012500316,31.533840666674465,36.522820875019534,36.522820875019534,36.522820875019534,36.53209720866677,36.522820875019534,41.529362958685184,46.51370800001314,46.51370800001314,46.50848129202495,,,923815,001,2024-06-27_11h07.27.675,5-20,2024.1.4,None,2024-06-27 11h07.32.357085 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5085590420058,46.51830237501417,,,,,,,,
