SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,ker_resp.started,GroupSelection.stopped,ker_resp.keys,ker_resp.rt,ker_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,TrainingGroup2.started,image_11.started,SpeakerPicture2.started,image_5.started,image_6.started,Sound2.started,Instruction2.started,Response2.started,TrainingGroup2.stopped,feedbackText,Response2.keys,Response2.rt,Response2.duration,FeedbackRoutine2.started,FeedbackText2.started,FeedbackText2.stopped,FeedbackRoutine2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.009724165996885858,0.010110957999131642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518658,001,2024-06-23_19h27.14.909,5-11,2024.1.4,None,2024-06-23 19h27.20.123124 +0900,
,,,,,,,,,,,,,,,,,,,0.010126875000423752,0.014260041003581136,0.014260041003581136,1.3831079160008812,2,1.3267885419918457,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518658,001,2024-06-23_19h27.14.909,5-11,2024.1.4,None,2024-06-23 19h27.20.123124 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.3831377500027884,1.4397730409982614,6.379949458001647,6.382363916669662,6.379949458001647,6.4353911250073,11.394582874669384,16.3752594999969,16.3752594999969,16.3752594999969,16.387176041669832,16.3752594999969,21.388571624662532,26.37654387499788,26.37654387499788,26.37654387499788,26.388500874662228,26.37654387499788,31.385357124676617,36.3690368749958,36.3690368749958,36.3740364999976,36.385703541662465,36.3740364999976,41.38714162467319,46.36826479100273,46.36826479100273,46.35824404101004,,,,,,,,,,,,,,,,,,,,,,518658,001,2024-06-23_19h27.14.909,5-11,2024.1.4,None,2024-06-23 19h27.20.123124 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.35826308300602,46.37482675000501,51.43006675000652,51.364035207996494,,,,,,,,,,,,,,,,,,518658,001,2024-06-23_19h27.14.909,5-11,2024.1.4,None,2024-06-23 19h27.20.123124 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-3-Per.wav,Speaker1,گوینده ۱,,,,,0,0,0,2,51.43006675000652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.40094375000626,51.43006675000652,51.43006675000652,51.43006675000652,51.43006675000652,51.43048033266774,51.43006675000652,51.43006675000652,53.13802900000883,Correct! صحیح است,1,1.6981042080005864,None,53.14254591600911,53.153279332997045,55.16170058300486,55.136971875006566,518658,001,2024-06-23_19h27.14.909,5-11,2024.1.4,None,2024-06-23 19h27.20.123124 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-18-Per.wav,Speaker1,گوینده ۱,,,,,0,1,1,17,55.16170058300486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.13757070800057,55.16170058300486,55.16170058300486,55.16170058300486,55.16170058300486,55.16986041633257,55.16170058300486,55.16170058300486,58.74367395800073,Incorrect! The correct answer is Speaker1. ‏نادرست! پاسخ صحیح گوینده ۱ است,2,3.5783931670011953,None,58.743942665998475,58.76026379100222,60.76482991600642,60.7437294160045,518658,001,2024-06-23_19h27.14.909,5-11,2024.1.4,None,2024-06-23 19h27.20.123124 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-6-Per.wav,Speaker2,گوینده۲,,,,,0,2,2,25,60.76482991600642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.74391858300078,60.76482991600642,60.76482991600642,60.76482991600642,60.76482991600642,60.76017933266509,60.76482991600642,60.76482991600642,63.51673104100337,Incorrect! The correct answer is Speaker2. ‏نادرست! پاسخ صحیح گوینده۲ است,3,2.7412882919888943,None,63.52103687499766,63.53213904100994,,65.52364595800464,518658,001,2024-06-23_19h27.14.909,5-11,2024.1.4,None,2024-06-23 19h27.20.123124 +0900,
,,,,,,,,,,,,,,,65.54691691600601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.52380599999742,65.54691691600601,65.54691691600601,65.54691691600601,65.54691691600601,65.55694929134236,65.54691691600601,65.54691691600601,,,,,,,,,,,,,,,,,
