SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,testPhase2Loop.thisRepN,testPhase2Loop.thisTrialN,testPhase2Loop.thisN,testPhase2Loop.thisIndex,testPhase3Loop.thisRepN,testPhase3Loop.thisTrialN,testPhase3Loop.thisN,testPhase3Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,Response3.keys,Response3.rt,Response3.duration,correct_responses_group3,total_trials_group3,FeedbackRoutine3.started,FeedbackText3.started,FeedbackText3.stopped,FeedbackRoutine3.stopped,CheckAccuracy3.started,accuracy_group3,proceed_to_test_group3,CheckAccuracy3.stopped,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase1.started,TestPhase1.stopped,test1_response_keyboard.keys,test1_response,test1_image_file1,test1_image_file2,test1_image_file3,test1_image_file4,test1_sound_file,english_correct_answer,persian_correct_answer,TestPhase2.started,TestPhase2.stopped,test2_response_keyboard.keys,test2_response,test2_image_file1,test2_image_file2,test2_image_file3,test2_image_file4,test2_sound_file,test_group3.started,test3_image1.started,test3_image2.started,test3_image3.started,test3_image4.started,test3_sound.started,text_10.started,test3_response_keyboard.started,test_group3.stopped,test3_response_keyboard.keys,test3_response_keyboard.rt,test3_response_keyboard.duration,test3_response,test3_image_file1,test3_image_file2,test3_image_file3,test3_image_file4,test3_sound_file,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-12-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,15,15,71,,,,,,,,,,,,,86.33922466700005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.31637541700002,86.33922466700005,86.33922466700005,86.33922466700005,86.33922466700005,86.3490480003334,86.33922466700005,86.33922466700005,86.49598887499997,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.1486603749999631,None,68,96,86.50000812500002,86.51288312499992,88.52324991699993,88.49872012500009,88.49872970899992,0.7083333333333334,False,88.49890725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-16-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,16,16,75,,,,,,,,,,,,,88.52324991699993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.49907525000003,88.52324991699993,88.52324991699993,88.52324991699993,88.52324991699993,88.53179745833339,88.52324991699993,88.52324991699993,88.6918814170001,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.1650582919999124,None,68,97,88.69594200000006,88.70877666699994,90.71550670900001,90.69214295899997,90.69215120900003,0.7010309278350515,False,90.6923005839999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-6-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,17,17,5,,,,,,,,,,,,,90.71550670900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.69247666699994,90.71550670900001,90.71550670900001,90.71550670900001,90.71550670900001,90.72515250033328,90.71550670900001,90.71550670900001,90.76959712500002,Correct! صحیح است,1,0.04655470900002001,None,68,98,90.77377237499991,90.78479749999997,92.79177000000004,92.76917516699996,92.76918345900003,0.6938775510204082,False,92.7693388749999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-10-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,18,18,9,,,,,,,,,,,,,92.79177000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.7694939999999,92.79177000000004,92.79177000000004,92.79177000000004,92.79177000000004,92.80229195833343,92.79177000000004,92.79177000000004,92.91433675000007,Correct! صحیح است,1,0.1206299579998813,None,68,99,92.91817720900008,92.92920733400001,94.93601879199991,94.91305975,94.91306837499997,0.6868686868686869,False,94.91321541699995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-19-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,19,19,38,,,,,,,,,,,,,94.93601879199991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.9134100419999,94.93601879199991,94.93601879199991,94.93601879199991,94.93601879199991,94.94619550033329,94.93601879199991,94.93601879199991,94.967936625,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.026330165999979727,None,68,100,94.97162091700011,94.98428587500007,96.99377783399996,96.9694622500001,96.96949520900012,0.68,False,96.96981750000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-12-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,20,20,51,,,,,,,,,,,,,96.99377783399996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.97067804199992,96.99377783399996,96.99377783399996,96.99377783399996,96.99377783399996,97.00183829233336,96.99377783399996,96.99377783399996,97.14992620900011,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.14985041599993565,None,68,101,97.15417316699995,97.16660216700006,99.1733401250001,99.150038709,99.15004762500007,0.6732673267326733,False,99.150219375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-7-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,21,21,26,,,,,,,,,,,,,99.1733401250001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.15038245899996,99.1733401250001,99.1733401250001,99.1733401250001,99.1733401250001,99.18312087533334,99.1733401250001,99.1733401250001,99.23928295900009,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.06347770799993668,None,68,102,99.24350908399992,99.2560249170001,101.26544633399999,101.24140179200003,101.2414113750001,0.6666666666666666,False,101.24157666699989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-15-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,22,22,14,,,,,,,,,,,,,101.26544633399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.24176970899998,101.26544633399999,101.26544633399999,101.26544633399999,101.26544633399999,101.27441625033342,101.26544633399999,101.26544633399999,101.42560125,Correct! صحیح است,1,0.14869616700002553,None,68,103,101.42950658399991,101.440929375,,103.43357920900007,103.43358766699998,0.6601941747572816,False,103.43374949999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-10-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,23,23,69,,,,,,,,,,,,,103.45703683400006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.43392441700007,103.45703683400006,103.45703683400006,103.45703683400006,103.45703683400006,103.46687750033337,103.45703683400006,103.45703683400006,103.6033540840001,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.1448078749999695,None,68,104,103.60730508400002,103.6199294170001,105.6288361249999,105.60560295899995,105.60561170899996,0.6538461538461539,False,105.60578533400007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-3-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,24,24,62,,,,,,,,,,,,,105.6288361249999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.60595358399996,105.6288361249999,105.6288361249999,105.6288361249999,105.6288361249999,105.63868441733328,105.6288361249999,105.6288361249999,105.78803554199999,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.145867459000101,None,68,105,105.79235491700001,105.80608241699997,,107.79555233399992,107.79557879200001,0.6476190476190476,False,107.79631145899998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-6-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,107.82384529199999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7972857090001,107.82384529199999,107.82384529199999,107.82384529199999,107.82384529199999,107.82871629233344,107.82384529199999,107.82384529199999,107.88619745899996,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.059972667000010915,None,68,106,107.8901364589999,107.90298595900003,,109.89460749999989,109.89461733400003,0.6415094339622641,False,109.89484279199996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-13-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,26,26,32,,,,,,,,,,,,,109.91736704200002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.89503691699997,109.91736704200002,109.91736704200002,109.91736704200002,109.91736704200002,109.92790362533336,109.91736704200002,109.91736704200002,110.10226145899992,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.17573012499997276,None,68,107,110.10606358399991,110.11856591700007,112.126674375,112.10369354199997,112.10370295899997,0.6355140186915887,False,112.1038517500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-3-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,27,27,2,,,,,,,,,,,,,112.126674375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.1040157089999,112.126674375,112.126674375,112.126674375,112.126674375,112.12016479166665,112.126674375,112.126674375,112.24401991700006,Correct! صحیح است,1,0.10450183300008575,None,68,108,112.2482681250001,112.25893179200011,,114.25096604200007,114.25100425000005,0.6296296296296297,False,114.25193383400006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-4-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,28,28,13,,,,,,,,,,,,,114.27662620899991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.2524645420001,114.27662620899991,114.27662620899991,114.27662620899991,114.27662620899991,114.28414183333328,114.27662620899991,114.27662620899991,114.45048433400007,Correct! صحیح است,1,0.17274337499998182,None,68,109,114.45506483400004,114.46668875,116.48006516700002,116.45422979199998,116.45426225000006,0.6238532110091743,False,116.45460600000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-12-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,29,29,31,,,,,,,,,,,,,116.48006516700002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.455449542,116.48006516700002,116.48006516700002,116.48006516700002,116.48006516700002,116.48675083333345,116.48006516700002,116.48006516700002,116.57256666700005,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.08905862500000694,None,68,110,116.57671145900008,116.58902045900004,,118.58433375000004,118.58436174999997,0.6181818181818182,False,118.58509270900004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-5-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,30,30,24,,,,,,,,,,,,,118.60904520899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.58568120900009,118.60904520899999,118.60904520899999,118.60904520899999,118.60904520899999,118.61751016733322,118.60904520899999,118.60904520899999,118.63656595900011,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.01642179199984639,None,68,111,118.64047666700003,118.65226216699989,120.66068229200005,120.63742724999997,120.63743649999992,0.6126126126126126,False,120.63758954200011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-13-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,31,31,72,,,,,,,,,,,,,120.66068229200005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.63776750000011,120.66068229200005,120.66068229200005,120.66068229200005,120.66068229200005,120.67057275033338,120.66068229200005,120.66068229200005,120.76601166699993,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.10090587499985304,None,68,112,120.76993900000002,120.78220945900011,,122.77461945899995,122.7746441669999,0.6071428571428571,False,122.77546849999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-9-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,32,32,8,,,,,,,,,,,,,122.80246850000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.7764010840001,122.80246850000003,122.80246850000003,122.80246850000003,122.80246850000003,122.80778712533336,122.80246850000003,122.80246850000003,122.96356450000007,Correct! صحیح است,1,0.15942295800005013,None,68,113,122.96767320899994,122.97853358399993,124.99175854200007,124.9683486670001,124.96837779199996,0.6017699115044248,False,124.96868558400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-8-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,33,33,27,,,,,,,,,,,,,124.99175854200007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.96885983400011,124.99175854200007,124.99175854200007,124.99175854200007,124.99175854200007,125.0007856673333,124.99175854200007,124.99175854200007,125.17674620899993,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.17187583300005826,None,68,114,125.1808544590001,125.19108229199992,,127.18515858399996,127.18517091700005,0.5964912280701754,False,127.18539895899994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-4-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,34,34,43,,,,,,,,,,,,,127.20903762500006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.18556041700003,127.20903762500006,127.20903762500006,127.20903762500006,127.20903762500006,127.21845175033334,127.20903762500006,127.20903762500006,127.32707600000003,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.11483075000001008,None,68,115,127.33083962499995,127.34351337499993,129.3485639590001,129.32608483400008,129.326093959,0.591304347826087,False,129.32627079200006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-17-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,35,35,56,,,,,,,,,,,,,129.3485639590001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.32642504199998,129.3485639590001,129.3485639590001,129.3485639590001,129.3485639590001,129.34252437566673,129.3485639590001,129.3485639590001,129.45380849999992,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.10288500000001477,None,68,116,129.4577072500001,129.469841459,,131.4615994589999,131.46163174999992,0.5862068965517241,False,131.462315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-15-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,36,36,54,,,,,,,,,,,,,131.48919620900006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.46325645899992,131.48919620900006,131.48919620900006,131.48919620900006,131.48919620900006,131.4947677083333,131.48919620900006,131.48919620900006,131.64117379200002,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.14377349999995204,None,68,117,131.64520883399996,131.65527958400003,133.67256829200005,133.64505024999994,133.6450716669999,0.5811965811965812,False,133.6454000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-19-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,37,37,18,,,,,,,,,,,,,133.67256829200005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.64632445899997,133.67256829200005,133.67256829200005,133.67256829200005,133.67256829200005,133.67755425033334,133.67256829200005,133.67256829200005,133.7942276670001,Correct! صحیح است,1,0.11830045800002154,None,68,118,133.79804725000008,133.808566917,135.81915841699993,135.792184334,135.7921933749999,0.576271186440678,False,135.79235874999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-9-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,38,38,48,,,,,,,,,,,,,135.81915841699993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.79252162500006,135.81915841699993,135.81915841699993,135.81915841699993,135.81915841699993,135.82526795833343,135.81915841699993,135.81915841699993,135.81979391699997,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,2.129745916000047,None,68,119,135.82025658399994,135.82981879199997,137.84046720900005,137.817483584,137.817499709,0.5714285714285714,False,137.8176651670001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-7-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,39,39,66,,,,,,,,,,,,,137.84046720900005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.8178110419999,137.84046720900005,137.84046720900005,137.84046720900005,137.84046720900005,137.8338900836666,137.84046720900005,137.84046720900005,137.92297000000008,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.08136262500011071,None,68,120,137.92712245899997,137.94059437500005,,139.93665720900003,139.9366909590001,0.5666666666666667,False,139.9372814589999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-18-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,40,40,37,,,,,,,,,,,,,139.9631260000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.93816175000006,139.9631260000001,139.9631260000001,139.9631260000001,139.9631260000001,139.96984375033327,139.9631260000001,139.9631260000001,140.09239987499996,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,None,None,68,121,140.096597084,140.10785325000006,142.11715216700009,142.09255200000007,142.09256179199997,0.5619834710743802,False,142.092727792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-11-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,41,41,30,,,,,,,,,,,,,142.11715216700009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.092892292,142.11715216700009,142.11715216700009,142.11715216700009,142.11715216700009,142.1256287083334,142.11715216700009,142.11715216700009,142.11782333399992,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,2.031995249999909,None,68,122,142.1180307499999,142.12785320900002,,144.11899495900002,144.11900958399997,0.5573770491803278,False,144.11926508400006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-19-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,42,42,58,,,,,,,,,,,,,144.1426577919999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.11945012499996,144.1426577919999,144.1426577919999,144.1426577919999,144.1426577919999,144.1522561673333,144.1426577919999,144.1426577919999,144.14323341699992,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,1.9857150419998106,None,68,123,144.14367383400008,144.15308908399993,146.16147712499992,146.13836450000008,146.13837354199995,0.5528455284552846,False,146.13854300000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120126,001,2024-07-01_16h30.59.170,5-26,2024.1.4,None,2024-07-01 16h31.03.725903 +0900,
