SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,Response3.keys,Response3.rt,Response3.duration,correct_responses,total_trials,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,TransitionRoutine.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,0.011053124999307329,0.016276667000056477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
,,,,,,,,,,,,,,,,,,,,,,,0.01629141699959291,0.020840084000155912,0.020840084000155912,2.982927375000145,3,2.9255724169997848,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9829592919995775,3.0507328339990636,7.985199167000246,7.9916552086672406,7.985199167000246,8.044887959000334,12.993525041665878,17.977881000000707,17.977881000000707,17.977881000000707,17.98904420866735,17.977881000000707,22.99209987566634,27.970481541999106,27.970481541999106,27.970481541999106,27.98206925066576,27.970481541999106,32.98432245866594,37.963145624999015,37.963145624999015,37.98330562499905,37.99237429166739,37.98330562499905,42.985083583666224,47.982651833999626,47.982651833999626,47.972712083999795,,,,,,,,,,,,,,,,,,,,,,,,,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.9727305840006,47.982651833999626,49.047647499999584,48.96563520900054,,,,,,,,,,,,,,,,,,,,,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.96565270899919,48.96582941700035,,,,,,,,,,,,,,,,,,,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-15-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,54,49.047647499999584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.02084987499984,49.047647499999584,49.047647499999584,49.047647499999584,49.047647499999584,49.048768000332835,49.047647499999584,49.047647499999584,50.79008774999966,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,1.732408416000908,None,0,1,50.7944719169991,50.807881000000634,52.79975291700066,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-4-En.wav,Speaker3,گوینده۳,,,,,,,,,0,1,1,43,52.827332417000434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.80047054199895,52.827332417000434,52.827332417000434,52.827332417000434,52.827332417000434,52.83293308333353,52.827332417000434,52.827332417000434,54.0049444590004,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,1.1643252499998198,None,0,2,54.009019334000186,54.01945716699993,56.00492441700044,56.028352334000374,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-9-En.wav,Speaker2,گوینده۲,,,,,,,,,0,2,2,28,56.028352334000374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.00511600000027,56.028352334000374,56.028352334000374,56.028352334000374,56.028352334000374,56.03804020833243,56.028352334000374,56.028352334000374,57.040982209000504,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,1.011345832999723,None,0,3,57.04498020900064,57.05807499999901,59.050412167000104,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-20-En.wav,Speaker4,گوینده۴,,,,,,,,,0,3,3,79,59.07532704199912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.051066624999294,59.07532704199912,59.07532704199912,59.07532704199912,59.07532704199912,59.083605708332954,59.07532704199912,59.07532704199912,59.24491770900022,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.1660498750006809,None,0,4,59.24868283400065,59.261530792000485,61.25052933400002,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-1-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,4,4,0,61.274919542000134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.25073333399996,61.274919542000134,61.274919542000134,61.274919542000134,61.274919542000134,61.28382454233409,61.274919542000134,61.274919542000134,61.44824137499927,Correct! صحیح است,1,0.1714371250000113,None,0,5,61.452173499999844,61.46421258400005,63.450938542000586,63.475141791999704,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-17-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,5,5,16,63.475141791999704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.45151858399913,63.475141791999704,63.475141791999704,63.475141791999704,63.475141791999704,63.48404062533385,63.475141791999704,63.475141791999704,63.66276166699936,Correct! صحیح است,1,0.18411483299860265,None,0,6,63.66648150000037,63.677628041999924,65.6614017920001,65.6886440420003,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-10-En.wav,Speaker4,گوینده۴,,,,,,,,,0,6,6,69,65.6886440420003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6622041669998,65.6886440420003,65.6886440420003,65.6886440420003,65.6886440420003,65.69388991733334,65.6886440420003,65.6886440420003,65.90456133400039,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.21143037500041828,None,0,7,65.90837295900019,65.92062579199956,67.90888549999909,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-12-En.wav,Speaker4,گوینده۴,,,,,,,,,0,7,7,71,67.93224495899995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.90907483400042,67.93224495899995,67.93224495899995,67.93224495899995,67.93224495899995,67.94216125033248,67.93224495899995,67.93224495899995,68.19580841700008,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.26171475000046485,None,0,8,68.19991624999966,68.21446895900044,70.200242334,70.22669491700071,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-13-En.wav,Speaker3,گوینده۳,,,,,,,,,0,8,8,52,70.22669491700071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.20047420899937,70.22669491700071,70.22669491700071,70.22669491700071,70.22669491700071,70.2327450003327,70.22669491700071,70.22669491700071,70.2273297089996,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,2.2653921250002895,None,0,9,70.22777179200057,70.23742320900055,72.22280179200061,72.24512641699948,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-3-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,9,9,2,72.24512641699948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.22297141700074,72.24512641699948,72.24512641699948,72.24512641699948,72.24512641699948,72.23921304166676,72.24512641699948,72.24512641699948,72.44215145899943,Correct! صحیح است,1,0.18781433299955097,None,0,10,72.44692654199935,72.45828145899941,74.45136499999899,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-12-En.wav,Speaker3,گوینده۳,,,,,,,,,0,10,10,51,74.47761274999903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4519004169997,74.47761274999903,74.47761274999903,74.47761274999903,74.47761274999903,74.48454045833253,74.47761274999903,74.47761274999903,74.65204079199975,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.1714726669997617,None,0,11,74.65623745899939,74.6690104169993,76.66010687500057,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-3-En.wav,Speaker3,گوینده۳,,,,,,,,,0,11,11,42,76.68633516699992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.66066270900046,76.68633516699992,76.68633516699992,76.68633516699992,76.68633516699992,76.69328237533276,76.68633516699992,76.68633516699992,76.86027474999901,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.1659999589992367,None,0,12,76.86404666700037,76.87659729199913,78.8607566669998,78.88337704200057,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-7-En.wav,Speaker2,گوینده۲,,,,,,,,,0,12,12,26,78.88337704200057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.86093479199917,78.88337704200057,78.88337704200057,78.88337704200057,78.88337704200057,78.87717241666566,78.88337704200057,78.88337704200057,78.90494562499953,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.01864841699898534,None,0,13,78.90883312500046,78.92180262500005,80.91699954199976,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-7-En.wav,Speaker3,گوینده۳,,,,,,,,,0,13,13,46,80.94346687500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.91775379200044,80.94346687500001,80.94346687500001,80.94346687500001,80.94346687500001,80.95017379233335,80.94346687500001,80.94346687500001,81.11687804199937,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.16763770800025668,None,0,14,81.12066520900044,81.13326733400027,83.12677325000004,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-11-En.wav,Speaker2,گوینده۲,,,,,,,,,0,14,14,30,83.15529216699906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.12741320900022,83.15529216699906,83.15529216699906,83.15529216699906,83.15529216699906,83.15994195833312,83.15529216699906,83.15529216699906,83.45475787500072,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.2948538330001611,None,0,15,83.4587821669993,83.4715246249998,85.46423758399942,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-5-En.wav,Speaker3,گوینده۳,,,,,,,,,0,15,15,44,85.48863079200055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.46442229199965,85.48863079200055,85.48863079200055,85.48863079200055,85.48863079200055,85.49754083333258,85.48863079200055,85.48863079200055,85.67123570900003,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.1791163329999108,None,0,16,85.67503612499968,85.68797574999917,87.67410849999942,87.69801937500051,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-4-En.wav,Speaker2,گوینده۲,,,,,,,,,0,16,16,23,87.69801937500051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.67428012500022,87.69801937500051,87.69801937500051,87.69801937500051,87.69801937500051,87.70715470833287,87.69801937500051,87.69801937500051,87.91162066700053,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.21041304200116429,None,0,17,87.91659141700075,87.92986483399909,89.91436366699963,89.93872429200019,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-4-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,17,17,3,89.93872429200019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.91454095900008,89.93872429200019,89.93872429200019,89.93872429200019,89.93872429200019,89.94749541733339,89.93872429200019,89.93872429200019,90.05831037499956,Correct! صحیح است,1,0.1119405409990577,None,0,18,90.06257924999954,90.07134233400029,92.05953491699984,92.08407099999931,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-15-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,18,18,14,92.08407099999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.06005749999895,92.08407099999931,92.08407099999931,92.08407099999931,92.08407099999931,92.09193608333274,92.08407099999931,92.08407099999931,92.2792127089997,Correct! صحیح است,1,0.19053625000015018,None,0,19,92.28347629199925,92.29438508400017,94.28202316699935,94.30545895899922,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-12-En.wav,Speaker2,گوینده۲,,,,,,,,,0,19,19,31,94.30545895899922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.28238908399908,94.30545895899922,94.30545895899922,94.30545895899922,94.30545895899922,94.31487745833377,94.30545895899922,94.30545895899922,94.46629004200076,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.15012183299950266,None,0,20,94.47008766699946,94.48223583400068,96.46524370899897,96.48819995899976,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-16-En.wav,Speaker4,گوینده۴,,,,,,,,,0,20,20,75,96.48819995899976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.46541083400007,96.48819995899976,96.48819995899976,96.48819995899976,96.48819995899976,96.49831762533407,96.48819995899976,96.48819995899976,96.65148220899937,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.15995399999883375,None,0,21,96.6556106249991,96.66836624999996,98.65724945900001,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-1-En.wav,Speaker4,گوینده۴,,,,,,,,,0,21,21,60,98.68276408400015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.65783916699911,98.68276408400015,98.68276408400015,98.68276408400015,98.68276408400015,98.69042541733373,98.68276408400015,98.68276408400015,98.72754775000067,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.04250612500072748,None,0,22,98.73135687499962,98.7434761250006,100.72918729199955,100.75215112499973,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-16-En.wav,Speaker2,گوینده۲,,,,,,,,,0,22,22,35,100.75215112499973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.72936866700002,100.75215112499973,100.75215112499973,100.75215112499973,100.75215112499973,100.76228179233343,100.75215112499973,100.75215112499973,100.77210279199971,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.018979833999765106,None,0,23,100.77632066700062,100.78898275000029,102.77414804199907,102.80199212499974,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-9-En.wav,Speaker3,گوینده۳,,,,,,,,,0,23,23,48,102.80199212499974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.77510933399935,102.80199212499974,102.80199212499974,102.80199212499974,102.80199212499974,102.8065736253325,102.80199212499974,102.80199212499974,102.8026460000001,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,2.037332041998525,None,0,24,102.80289408399949,102.81243675000042,104.80384050000066,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-6-En.wav,Speaker2,گوینده۲,,,,,,,,,0,24,24,25,104.82673162500032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.80402741699982,104.82673162500032,104.82673162500032,104.82673162500032,104.82673162500032,104.820471291667,104.82673162500032,104.82673162500032,104.97087070899943,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.13963862499986135,None,0,25,104.97480762499981,104.98768058399946,106.97378233400013,106.99764495899944,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-11-En.wav,Speaker4,گوینده۴,,,,,,,,,0,25,25,70,106.99764495899944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.97395316700022,106.99764495899944,106.99764495899944,106.99764495899944,106.99764495899944,107.00681425033375,106.99764495899944,106.99764495899944,107.07989387499947,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.0801846670001396,None,0,26,107.08420741699956,107.09736037499897,109.08632133399988,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-11-En.wav,Speaker3,گوینده۳,,,,,,,,,0,26,26,50,109.11553091699898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.08706208399963,109.11553091699898,109.11553091699898,109.11553091699898,109.11553091699898,109.1194745003327,109.11553091699898,109.11553091699898,109.11623179200069,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,2.026630499998646,None,0,27,109.12012879199938,109.12956841699997,111.11943470900042,111.14666550000038,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-2-En.wav,Speaker2,گوینده۲,,,,,,,,,0,27,27,21,111.14666550000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.12024162499984,111.14666550000038,111.14666550000038,111.14666550000038,111.14666550000038,111.15197150033285,111.14666550000038,111.14666550000038,111.20069254199916,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.044824667000284535,None,0,28,111.20482633400024,111.21739279199937,113.20966954200048,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-4-En.wav,Speaker4,گوینده۴,,,,,,,,,0,28,28,63,113.23538316700069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.21021683400068,113.23538316700069,113.23538316700069,113.23538316700069,113.23538316700069,113.24284991733342,113.23538316700069,113.23538316700069,113.36413833400002,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.1262088749990653,None,0,29,113.3683621250002,113.3814650839995,115.36486162499932,115.39054054199914,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-12-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,29,29,11,115.39054054199914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.36505533399941,115.39054054199914,115.39054054199914,115.39054054199914,115.39054054199914,115.39749933333272,115.39054054199914,115.39054054199914,115.39120037499924,Correct! صحیح است,1,2.125849041998663,None,0,30,115.39174166699922,115.39984354199987,117.3866256250003,117.41014883400021,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-7-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,30,30,6,117.41014883400021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.38677383399954,117.41014883400021,117.41014883400021,117.41014883400021,117.41014883400021,117.41974804233408,117.41014883400021,117.41014883400021,117.56261745899974,Correct! صحیح است,1,0.14370279200011282,None,0,31,117.56644858400068,117.57464762500058,119.56087295900033,119.58350574999895,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-6-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,31,31,5,119.58350574999895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.56177274999936,119.58350574999895,119.58350574999895,119.58350574999895,119.58350574999895,119.59330329233356,119.58350574999895,119.58350574999895,119.70089729199935,Correct! صحیح است,1,0.10633762500037847,None,0,32,119.7048769590001,119.7156624170002,121.70344637500057,121.72982924999997,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-8-En.wav,Speaker3,گوینده۳,,,,,,,,,0,32,32,47,121.72982924999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.70441520900022,121.72982924999997,121.72982924999997,121.72982924999997,121.72982924999997,121.73581145833353,121.72982924999997,121.72982924999997,121.88163712499954,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.14435779099949286,None,0,33,121.88582408399998,121.89669562500058,123.8947036669997,,,939355,001,2024-06-30_13h37.20.286,5-22,2024.1.4,None,2024-06-30 13h37.25.801008 +0900,
