SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,Repeat_TrainingLoopGroup3.thisRepN,Repeat_TrainingLoopGroup3.thisTrialN,Repeat_TrainingLoopGroup3.thisN,Repeat_TrainingLoopGroup3.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,correct_responses_group3,total_trials_group3,Response3.keys,Response3.rt,Response3.duration,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,CheckAccuracy3.started,accuracy_group3,proceed_to_test_group3,CheckAccuracy3.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-20-En.wav,Speaker3,گوینده۳,,,,,,,,,0,1,1,70,0,23,23,59,307.926819542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.9059855840005,307.926819542,307.926819542,307.926819542,307.926819542,307.92222633366714,307.926819542,307.926819542,309.5934568340008,Correct! صحیح است,0,208,3,1.665060917000119,None,309.59762320900063,309.60911466700054,311.5932400840002,311.61480904200016,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-1-En.wav,Speaker4,گوینده۴,,,,,,,,,0,1,1,70,0,24,24,60,311.61480904200016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.59343354200064,311.61480904200016,311.61480904200016,311.61480904200016,311.61480904200016,311.6095789166668,311.61480904200016,311.61480904200016,313.19408425000074,Correct! صحیح است,0,210,4,1.5729895829999805,None,313.19827641700067,313.210150334,315.20306537500073,,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-12-En.wav,Speaker2,گوینده۲,,,,,,,,,0,1,1,70,0,25,25,31,315.22560295900075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.2038026670007,315.22560295900075,315.22560295900075,315.22560295900075,315.22560295900075,315.2195614166669,315.22560295900075,315.22560295900075,316.6823970000005,Correct! صحیح است,0,212,2,1.4534063749997586,None,316.68639816700033,316.69767649999994,318.68089725000027,318.70199175000016,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-3-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,1,1,70,0,26,26,2,318.70199175000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.68106162500044,318.70199175000016,318.70199175000016,318.70199175000016,318.70199175000016,318.69735500066713,318.70199175000016,318.70199175000016,319.81516716700025,Correct! صحیح است,0,214,1,1.1121520409997174,None,319.82027895900046,319.8333402920007,321.82203945900073,,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-10-En.wav,Speaker2,گوینده۲,,,,,,,,,0,1,1,70,0,27,27,29,321.84390404200076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.822257625,321.84390404200076,321.84390404200076,321.84390404200076,321.84390404200076,321.8386308336669,321.84390404200076,321.84390404200076,323.26046416700046,Correct! صحیح است,0,216,2,1.4047596250002243,None,323.2642394170007,323.2757300840003,325.2705890840007,,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-7-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,1,1,70,0,28,28,6,325.2956702500005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.27116591699996,325.2956702500005,325.2956702500005,325.2956702500005,325.2956702500005,325.3037780423333,325.2956702500005,325.2956702500005,326.6154829590005,Correct! صحیح است,0,218,1,1.3186983750001673,None,326.6192689590007,326.63069570900007,328.6145813339999,328.6359017090008,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-11-En.wav,Speaker2,گوینده۲,,,,,,,,,0,1,1,70,0,29,29,30,328.6359017090008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.6147978750005,328.6359017090008,328.6359017090008,328.6359017090008,328.6359017090008,328.6309776256669,328.6359017090008,328.6359017090008,330.49597341700064,Correct! صحیح است,0,220,2,1.8581447919996208,None,330.5002030000005,330.5121318750007,332.49682504200064,332.52123225000014,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-6-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,1,1,70,0,30,30,5,332.52123225000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.49772875000053,332.52123225000014,332.52123225000014,332.52123225000014,332.52123225000014,332.5292771253339,332.52123225000014,332.52123225000014,334.0184057920005,Correct! صحیح است,0,222,1,1.4915746669994405,None,334.02368625000054,334.03603866699996,336.0220949170007,336.04355045900047,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-18-En.wav,Speaker4,گوینده۴,,,,,,,,,0,1,1,70,0,31,31,77,336.04355045900047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0223147500001,336.04355045900047,336.04355045900047,336.04355045900047,336.04355045900047,336.03846458366684,336.04355045900047,336.04355045900047,337.5691634170007,Correct! صحیح است,0,224,4,1.515441292000105,None,337.57338716699996,337.5845806670004,339.57053237500077,339.59679962500013,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-19-En.wav,Speaker4,گوینده۴,,,,,,,,,0,1,1,70,0,32,32,78,339.59679962500013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.5711255840006,339.59679962500013,339.59679962500013,339.59679962500013,339.59679962500013,339.602868708334,339.59679962500013,339.59679962500013,340.9869291670002,Correct! صحیح است,0,226,4,1.3774258330004159,None,340.9911860840002,341.0022502920001,342.98786279200067,343.0115068340001,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-4-En.wav,Speaker2,گوینده۲,,,,,,,,,0,1,1,70,0,33,33,23,343.0115068340001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.9884977090005,343.0115068340001,343.0115068340001,343.0115068340001,343.0115068340001,343.0202717503339,343.0115068340001,343.0115068340001,344.31055683400064,Correct! صحیح است,0,228,2,1.2951168330000655,None,344.3144137920008,344.32586787500077,346.31489650000003,,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-19-En.wav,Speaker2,گوینده۲,,,,,,,,,0,1,1,70,0,34,34,38,346.33635479200075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.3150829169999,346.33635479200075,346.33635479200075,346.33635479200075,346.33635479200075,346.3315295006671,346.33635479200075,346.33635479200075,348.4125376669999,Correct! صحیح است,0,230,2,2.071643582999968,None,348.4168928750005,348.4294200000004,350.41464595900015,350.43621233400063,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-16-En.wav,Speaker3,گوینده۳,,,,,,,,,0,1,1,70,0,35,35,55,350.43621233400063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.4148667920008,350.43621233400063,350.43621233400063,350.43621233400063,350.43621233400063,350.43106183366694,350.43621233400063,350.43621233400063,352.2608953750005,Correct! صحیح است,0,232,3,1.8182453750005152,None,352.26471525000034,352.2762227920002,354.2602555000003,354.28142362500057,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-17-En.wav,Speaker2,گوینده۲,,,,,,,,,0,1,1,70,0,36,36,36,354.28142362500057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.26043500000014,354.28142362500057,354.28142362500057,354.28142362500057,354.28142362500057,354.27667079166736,354.28142362500057,354.28142362500057,356.0003112500008,Correct! صحیح است,0,234,2,1.7128120420002233,None,356.00501791700026,356.01767500000005,358.0041011249996,358.02543866700034,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-8-En.wav,Speaker4,گوینده۴,,,,,,,,,0,1,1,70,0,37,37,67,358.02543866700034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.00428408399966,358.02543866700034,358.02543866700034,358.02543866700034,358.02543866700034,358.02044154166674,358.02543866700034,358.02543866700034,360.67487249999976,Correct! صحیح است,0,236,4,2.6434104170002684,None,360.6788446669998,360.6905409170013,362.6783207919998,362.7007559169997,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-8-En.wav,Speaker2,گوینده۲,,,,,,,,,0,1,1,70,0,38,38,27,362.7007559169997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.6788790419996,362.7007559169997,362.7007559169997,362.7007559169997,362.7007559169997,362.7106582503334,362.7007559169997,362.7007559169997,363.84890279200044,Correct! صحیح است,0,238,2,1.1463101669996831,None,363.85314708400074,363.86425333400075,365.8506413750001,365.87176904199987,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-1-En.wav,Speaker2,گوینده۲,,,,,,,,,0,1,1,70,0,39,39,20,365.87176904199987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.85080016699976,365.87176904199987,365.87176904199987,365.87176904199987,365.87176904199987,365.86701637566716,365.87176904199987,365.87176904199987,367.0687163750008,Correct! صحیح است,0,240,2,1.1888915409999754,None,367.07287708399963,367.0846548749996,369.0727832499997,369.09760987499976,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-16-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,1,1,70,0,40,40,15,369.09760987499976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0738271250011,369.09760987499976,369.09760987499976,369.09760987499976,369.09760987499976,369.10498416733435,369.09760987499976,369.09760987499976,370.3914985419997,Correct! صحیح است,0,242,1,1.2905599999994593,None,370.3957153749998,370.407201,372.39106033400094,372.41328841700124,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-1-En.wav,Speaker3,گوینده۳,,,,,,,,,0,1,1,70,0,41,41,40,372.41328841700124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.39126379200025,372.41328841700124,372.41328841700124,372.41328841700124,372.41328841700124,372.4074147506674,372.41328841700124,372.41328841700124,375.41819612499967,Correct! صحیح است,0,244,3,3.0030580420007027,None,375.4221833749998,375.43367650000073,377.41666595900097,377.43819562499993,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-12-En.wav,Speaker3,گوینده۳,,,,,,,,,0,1,1,70,0,42,42,51,377.43819562499993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.41686862499955,377.43819562499993,377.43819562499993,377.43819562499993,377.43819562499993,377.4330719166667,377.43819562499993,377.43819562499993,380.2585842090011,Correct! صحیح است,0,246,3,2.816178832999867,None,380.25882162500056,380.27032766699995,382.2542623749996,382.27724695899997,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-13-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,1,1,70,0,43,43,12,382.27724695899997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.2549218340009,382.27724695899997,382.27724695899997,382.27724695899997,382.27724695899997,382.2865789583343,382.27724695899997,382.27724695899997,383.91809850000027,Correct! صحیح است,0,248,1,1.6291031669989025,None,383.92205316699983,383.93134816699967,385.9155845839996,385.9376247500004,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-4-En.wav,Speaker4,گوینده۴,,,,,,,,,0,1,1,70,0,44,44,63,385.9376247500004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.9157854590012,385.9376247500004,385.9376247500004,385.9376247500004,385.9376247500004,385.9318630416676,385.9376247500004,385.9376247500004,387.67477766699994,Correct! صحیح است,0,250,4,1.7302805419985816,None,387.67864558400106,387.6879217090009,389.6794808750001,389.7048092919995,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-14-En.wav,Speaker2,گوینده۲,,,,,,,,,0,1,1,70,0,45,45,33,389.7048092919995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.68033445900073,389.7048092919995,389.7048092919995,389.7048092919995,389.7048092919995,389.7118320003342,389.7048092919995,389.7048092919995,390.9529157090001,Correct! صحیح است,0,252,2,1.2455393750005896,None,390.9570954999999,390.9683895420003,392.96065195899973,,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-6-En.wav,Speaker2,گوینده۲,,,,,,,,,0,1,1,70,0,46,46,25,392.98113987500074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.9608127089996,392.98113987500074,392.98113987500074,392.98113987500074,392.98113987500074,392.97728837566706,392.98113987500074,392.98113987500074,394.4172684590012,Correct! صحیح است,0,254,2,1.4272665829994367,None,394.4211091670004,394.43250462499964,396.4212675840008,,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-15-En.wav,Speaker2,گوینده۲,,,,,,,,,0,1,1,70,0,47,47,34,396.44551595899975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.4218446249997,396.44551595899975,396.44551595899975,396.44551595899975,396.44551595899975,396.4544535003338,396.44551595899975,396.44551595899975,397.68219166699964,Correct! صحیح است,0,256,2,1.2345769170005951,None,397.6861457089999,397.69722954200006,399.68319254200105,399.7045870840011,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-18-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,1,1,70,0,48,48,17,399.7045870840011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.683393542,399.7045870840011,399.7045870840011,399.7045870840011,399.7045870840011,399.6995342916673,399.7045870840011,399.7045870840011,400.9785613340009,Correct! صحیح است,0,258,1,1.2702022079993185,None,400.982432584,400.993891084001,402.988496209,,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-19-En.wav,Speaker3,گوینده۳,,,,,,,,,0,1,1,70,0,49,49,58,403.0122677920008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.98912937500063,403.0122677920008,403.0122677920008,403.0122677920008,403.0122677920008,403.0216852503331,403.0122677920008,403.0122677920008,405.75238229200113,Correct! صحیح است,0,260,3,2.734080290998463,None,405.75622029199985,405.7681922089996,407.7608574170008,,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-16-En.wav,Speaker4,گوینده۴,,,,,,,,,0,1,1,70,0,50,50,75,407.78384579200065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.76157112500005,407.78384579200065,407.78384579200065,407.78384579200065,407.78384579200065,407.7940415003345,407.78384579200065,407.78384579200065,409.24308737499996,Correct! صحیح است,0,262,4,1.4550365000013699,None,409.24709958400126,409.25842891700086,411.2452777920007,411.26708158400106,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-17-En.wav,Speaker3,گوینده۳,,,,,,,,,0,1,1,70,0,51,51,56,411.26708158400106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.24583420900126,411.26708158400106,411.26708158400106,411.26708158400106,411.26708158400106,411.26095045866737,411.26708158400106,411.26708158400106,412.97656745899985,Correct! صحیح است,0,264,3,1.7020951670001523,None,412.9805995000006,412.9918918750009,414.98818279199986,,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-14-En.wav,Speaker3,گوینده۳,,,,,,,,,0,1,1,70,0,52,52,53,415.0158261249999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.98880775,415.0158261249999,415.0158261249999,415.0158261249999,415.0158261249999,415.02136483333425,415.0158261249999,415.0158261249999,418.40705395900113,Correct! صحیح است,0,266,3,3.3881269169996813,None,418.4112579169996,418.4220571670012,420.41343433400107,,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-7-En.wav,Speaker4,گوینده۴,,,,,,,,,0,1,1,70,0,53,53,66,420.43506470899956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.41361891700035,420.43506470899956,420.43506470899956,420.43506470899956,420.43506470899956,420.4300619586668,420.43506470899956,420.43506470899956,421.711682000001,Correct! صحیح است,0,268,4,1.275333875000797,None,421.71596175000013,421.72683504199995,423.71117100000083,423.73254350000025,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-11-En.wav,Speaker3,گوینده۳,,,,,,,,,0,1,1,70,0,54,54,50,423.73254350000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.7113423339997,423.73254350000025,423.73254350000025,423.73254350000025,423.73254350000025,423.7275611256666,423.73254350000025,423.73254350000025,425.30985491700085,Correct! صحیح است,0,270,3,1.5668905420006922,None,425.31381341700035,425.32562433400017,427.3115366250004,427.33270937499947,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-5-En.wav,Speaker3,گوینده۳,,,,,,,,,0,1,1,70,0,55,55,44,427.33270937499947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.3117485420007,427.33270937499947,427.33270937499947,427.33270937499947,427.33270937499947,427.3279293336675,427.33270937499947,427.33270937499947,428.71587283400004,Correct! صحیح است,0,272,3,1.3784893330011982,None,428.7197197500009,428.7307542090002,430.71455541700016,430.73625275000086,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-6-En.wav,Speaker3,گوینده۳,,,,,,,,,0,1,1,70,0,56,56,45,430.73625275000086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.71474300000045,430.73625275000086,430.73625275000086,430.73625275000086,430.73625275000086,430.73099645866773,430.73625275000086,430.73625275000086,432.9074515840002,Correct! صحیح است,0,274,3,2.1618422079991433,None,432.9113500420008,432.9198579170006,434.9131839170004,,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-12-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,1,1,70,0,57,57,11,434.93672716699984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.9137859170005,434.93672716699984,434.93672716699984,434.93672716699984,434.93672716699984,434.9463429583343,434.93672716699984,434.93672716699984,436.2012791670004,Correct! صحیح است,0,276,1,1.2587932499991439,None,436.2059547500012,436.21801345899985,438.20540308400086,438.22813854200103,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-4-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,1,1,70,0,58,58,3,438.22813854200103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.20632916700015,438.22813854200103,438.22813854200103,438.22813854200103,438.22813854200103,438.2377235003337,438.22813854200103,438.22813854200103,439.452461750001,Correct! صحیح است,0,278,1,1.2224377080001432,None,439.4563941670003,439.4689970420004,441.4629662919997,,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-13-En.wav,Speaker2,گوینده۲,,,,,,,,,0,1,1,70,0,59,59,32,441.48743679200015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.4636181250007,441.48743679200015,441.48743679200015,441.48743679200015,441.48743679200015,441.49609691733394,441.48743679200015,441.48743679200015,442.7574665840002,Correct! صحیح است,0,280,2,1.268786208000165,None,442.7616820000003,442.7734647090001,444.7603797920001,444.7821369590001,,,,,784836,001,2024-07-01_18h15.50.825,5-26,2024.1.4,None,2024-07-01 18h15.55.827796 +0900,
