SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrialNumber,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,0.008557917000871385,0.008895750001101987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251559,001,2024-07-31_15h10.43.153,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 15h10.48.313220 +0900,
,,,,,,,,,,,,,,,,,,,,0.00891487500121002,0.013967417002277216,0.013967417002277216,1.1668732090001868,1,1.1185815839999123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251559,001,2024-07-31_15h10.43.153,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 15h10.48.313220 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1669072920012695,1.1775818339992838,0.0001704579990473576,1.1775818339992838,2.1694300420022046,[0.038696537678207736],[-0.1670061099796334],[1],[0],[0],[1.0016820839991851],['checkbox'],True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251559,001,2024-07-31_15h10.43.153,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 15h10.48.313220 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.169556584001839,2.2092279589996906,7.163918542002648,7.174134416666008,7.163918542002648,7.200417209001898,15.162055959001009,15.162055959001009,15.162055959001009,15.174176416669313,15.162055959001009,23.16607595900132,23.16607595900132,23.16607595900132,23.174176125667387,23.16607595900132,31.15917554200132,31.15917554200132,31.15917554200132,31.17108562566888,31.15917554200132,39.15042454200011,39.15042454200011,39.14727795900035,,,,,,,,,,,,,,,,,,,,,,,,,,251559,001,2024-07-31_15h10.43.153,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 15h10.48.313220 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.147301042001345,39.170641791999515,40.240310791999946,40.15584279200266,,,,,,,,,,,,,,,,,,,,,,251559,001,2024-07-31_15h10.43.153,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 15h10.48.313220 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.155857208999805,40.155980584000645,,,,,,,,,,,,,,,,,,,,251559,001,2024-07-31_15h10.43.153,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 15h10.48.313220 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-20-Per.wav,Speaker1,گوینده ۱,20,0,0,0,14,0,0,0,19,40.240310791999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.209360250002646,40.240310791999946,40.240310791999946,40.240310791999946,40.240310791999946,40.23899008333441,40.240310791999946,40.240310791999946,40.240310791999946,43.148596958999406,صحیح است,1,1,1,2.902538624999579,None,43.14900166699954,43.16505141699963,45.1545553750002,251559,001,2024-07-31_15h10.43.153,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 15h10.48.313220 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-17-Per.wav,Speaker2,گوینده۲,37,0,0,0,14,0,1,1,36,45.18034266700124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.15473141700204,45.18034266700124,45.18034266700124,45.18034266700124,45.18034266700124,45.187855833334226,45.18034266700124,45.18034266700124,45.18034266700124,47.56013408400031,نادرست! پاسخ صحیح گوینده۲ است,1,2,3,2.3752465409997967,None,47.56032754199987,47.57325795900033,49.566870083999675,251559,001,2024-07-31_15h10.43.153,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 15h10.48.313220 +0900,
,,,,,,,,,,,,,,,,49.59514541700264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.567507042000216,49.59514541700264,49.59514541700264,49.59514541700264,49.59514541700264,49.600019667334465,49.59514541700264,49.59514541700264,49.59514541700264,,,,,,,,,,,,,,,,,,
