SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,Break.started,Break.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,Proceed_Break,FeedbackText.stopped,break_message.started,mouse1.started,checkbox1.started,text_component.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.00828933400043752,0.008579167000334564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586524,001,2024-08-04_09h16.38.199,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h16.42.601919 +0900,
,,,,,,,,,,,,,,,,,,,0.0085941250003998,0.01273441700004696,0.01273441700004696,0.694910209000227,1,0.6439845830000195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586524,001,2024-08-04_09h16.38.199,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h16.42.601919 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.6949402920004104,0.7046134170000187,0.00017433400034860824,0.7046134170000187,3.1828239170004053,[-0.021384928716904276],[-0.15682281059063136],[1],[0],[0],[2.487045667000075],['checkbox'],True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586524,001,2024-08-04_09h16.38.199,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h16.42.601919 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.182969625000169,3.223670542000036,8.18361887500032,8.190815958666706,8.18361887500032,8.21608466700036,13.181750749999992,13.181750749999992,15.178676584000186,15.186959250667103,15.178676584000186,20.16527170900008,20.16527170900008,22.17553325000017,22.182283750666798,22.17553325000017,27.170861750000313,27.170861750000313,29.176081500000237,29.183930166666656,29.176081500000237,34.17396287500014,34.17396287500014,34.16044687500016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586524,001,2024-08-04_09h16.38.199,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h16.42.601919 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.16047266700025,34.181962125000155,44.25033070900008,44.17153975000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586524,001,2024-08-04_09h16.38.199,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h16.42.601919 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.17155308400015,44.17168904200025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586524,001,2024-08-04_09h16.38.199,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h16.42.601919 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-17-Per.wav,Speaker3,گوینده۳,0,0,0,68,0,0,0,56,44.25033070900008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.22211375000006,44.25033070900008,44.25033070900008,44.25033070900008,44.25033070900008,44.254676167333706,44.25033070900008,44.25033070900008,44.25033070900008,46.47212262500034,نادرست! پاسخ صحیح گوینده۳ است,0,1,1,2.2204124169998067,None,46.47664904200019,46.49478491700029,48.480861542000184,48.480890125000315,48.481225500000164,[],[],[],[],[],[],[],False,,,,,,586524,001,2024-08-04_09h16.38.199,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h16.42.601919 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-7-Per.wav,Speaker1,گوینده ۱,0,0,0,68,0,1,1,6,48.50883737500044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.48311087500042,48.50883737500044,48.50883737500044,48.50883737500044,48.50883737500044,48.51403329233338,48.50883737500044,48.50883737500044,48.50883737500044,48.83450950000042,صحیح است,1,2,1,0.322735042000204,None,48.83824145900007,48.84922766700038,50.83243141700041,50.832440584000324,50.8325447090001,[],[],[],[],[],[],[],False,50.858768042000065,,,,,586524,001,2024-08-04_09h16.38.199,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h16.42.601919 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-1-Per.wav,Speaker2,گوینده۲,0,0,0,68,0,2,2,20,50.858768042000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.83298783400005,50.858768042000065,50.858768042000065,50.858768042000065,50.858768042000065,50.86548041733343,50.858768042000065,50.858768042000065,50.858768042000065,51.196040584,نادرست! پاسخ صحیح گوینده۲ است,1,3,1,0.33498204199986503,None,51.20016995900005,51.211944292000226,53.205772917000104,53.20581200000015,53.20621966700037,[],[],[],[],[],[],[],False,,,,,,586524,001,2024-08-04_09h16.38.199,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h16.42.601919 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-11-Per.wav,Speaker3,گوینده۳,0,0,0,68,0,3,3,50,53.23697254200033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.207630792000145,53.23697254200033,53.23697254200033,53.23697254200033,53.23697254200033,53.238903625333506,53.23697254200033,53.23697254200033,53.23697254200033,53.568230084000334,نادرست! پاسخ صحیح گوینده۳ است,1,4,1,0.32389199999988705,None,53.57205329200042,53.58152270900018,55.56786450000027,55.56787437500043,55.5679825000002,[],[],[],[],[],[],[],False,55.594420084000376,,,,,586524,001,2024-08-04_09h16.38.199,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h16.42.601919 +0900,
