SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,repeated_TrainingLoopGroup3.thisRepN,repeated_TrainingLoopGroup3.thisTrialN,repeated_TrainingLoopGroup3.thisN,repeated_TrainingLoopGroup3.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase3Loop.thisRepN,testPhase3Loop.thisTrialN,testPhase3Loop.thisN,testPhase3Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,correct_responses_group3,total_trials_group3,Response3.keys,Response3.rt,Response3.duration,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,CheckAccuracy3.started,accuracy_group3,proceed_to_test,CheckAccuracy3.stopped,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase3.started,test3_image1.started,test3_image2.started,test3_image3.started,test3_image4.started,test3_sound.started,text_10.started,test3_response_keyboard.started,TestPhase3.stopped,test3_response_keyboard.keys,test3_response_keyboard.rt,test3_response_keyboard.duration,test3_response,test3_image_file1,test3_image_file2,test3_image_file3,test3_image_file4,test3_sound_file,english_correct_answer,persian_correct_answer,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-12-En.wav,Speaker4,گوینده۴,,,,,,,,0,1,1,38,0,8,8,71,,,,,254.2733635830009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.25323112499973,254.2733635830009,254.2733635830009,254.2733635830009,254.2733635830009,254.26945120866756,254.2733635830009,254.2733635830009,255.96351587500249,Correct! صحیح است,1,1,4,1.6820327499990526,None,255.967464207999,255.97860091700204,257.9647333749999,257.98930441700213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-7-En.wav,Speaker2,گوینده۲,,,,,,,,0,1,1,38,0,9,9,26,,,,,257.98930441700213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.96532491700054,257.98930441700213,257.98930441700213,257.98930441700213,257.98930441700213,257.99717845833266,257.98930441700213,257.98930441700213,259.1995705420013,Correct! صحیح است,1,1,2,1.2003624999997555,None,259.20372983299967,259.212604291999,261.19960379199983,261.22063183299906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-20-En.wav,Speaker2,گوینده۲,,,,,,,,0,1,1,38,0,10,10,39,,,,,261.22063183299906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.1998051670016,261.22063183299906,261.22063183299906,261.22063183299906,261.22063183299906,261.21604258366665,261.22063183299906,261.22063183299906,262.43906250000146,Correct! صحیح است,1,1,2,1.2079515410005115,None,262.44312679200084,262.45463091700003,264.4474848329992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-4-En.wav,Speaker3,گوینده۳,,,,,,,,0,1,1,38,0,11,11,43,,,,,264.47237145799954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.44819670799916,264.47237145799954,264.47237145799954,264.47237145799954,264.47237145799954,264.4806662083324,264.47237145799954,264.47237145799954,266.5778168750003,Correct! صحیح است,1,1,3,2.096291875001043,None,266.5819072080012,266.5912035830006,268.5763051670001,268.59662625000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-19-En.wav,Speaker2,گوینده۲,,,,,,,,0,1,1,38,0,12,12,38,,,,,268.59662625000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.5764917080014,268.59662625000055,268.59662625000055,268.59662625000055,268.59662625000055,268.59270674966706,268.59662625000055,268.59662625000055,269.94567050000114,Correct! صحیح است,1,1,2,1.3432270840021374,None,269.94938233300127,269.96118554200075,271.9456121250005,271.96848150000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-16-En.wav,Speaker4,گوینده۴,,,,,,,,0,1,1,38,0,13,13,75,,,,,271.96848150000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.9464322919994,271.96848150000005,271.96848150000005,271.96848150000005,271.96848150000005,271.97797458333343,271.96848150000005,271.96848150000005,273.5679714580001,Correct! صحیح است,1,1,4,1.5981573749995732,None,273.5719155830011,273.5832242079996,275.5750272920013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-15-En.wav,Speaker3,گوینده۳,,,,,,,,0,1,1,38,0,14,14,54,,,,,275.5966749170002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.5752217500012,275.5966749170002,275.5966749170002,275.5966749170002,275.5966749170002,275.59165229166706,275.5966749170002,275.5966749170002,277.3386797500025,Correct! صحیح است,1,1,3,1.73988320799981,None,277.34288345800087,277.3542684580025,279.3397697500004,279.3624841250021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-14-En.wav,Speaker3,گوینده۳,,,,,,,,0,1,1,38,0,15,15,53,,,,,279.3624841250021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.33996104200196,279.3624841250021,279.3624841250021,279.3624841250021,279.3624841250021,279.35611341666686,279.3624841250021,279.3624841250021,280.72237920800035,Correct! صحیح است,1,1,3,1.3581396660010796,None,280.7266572080007,280.73830533300134,282.7304823750019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-11-En.wav,Speaker3,گوینده۳,,,,,,,,0,1,1,38,0,16,16,50,,,,,282.7551057080018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.73064437500216,282.7551057080018,282.7551057080018,282.7551057080018,282.7551057080018,282.76378500033434,282.7551057080018,282.7551057080018,284.13064287499947,Correct! صحیح است,1,1,3,1.3745006669996656,None,284.1344717920001,284.1454312499991,286.13046062500143,286.151079416999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-1-En.wav,Speaker3,گوینده۳,,,,,,,,0,1,1,38,0,17,17,40,,,,,286.151079416999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.1306373330008,286.151079416999,286.151079416999,286.151079416999,286.151079416999,286.14691270866774,286.151079416999,286.151079416999,287.5545240829997,Correct! صحیح است,1,1,3,1.401051249999,None,287.55844629200146,287.57038979199933,289.5567699580024,289.580383667002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-8-En.wav,Speaker4,گوینده۴,,,,,,,,0,1,1,38,0,18,18,67,,,,,289.580383667002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.5573981250018,289.580383667002,289.580383667002,289.580383667002,289.580383667002,289.5891290003351,289.580383667002,289.580383667002,291.0643244999992,Correct! صحیح است,1,1,4,1.482255291997717,None,291.06859800000166,291.07999112499965,293.0628992500024,293.0833590830007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-20-En.wav,Speaker3,گوینده۳,,,,,,,,0,1,1,38,0,19,19,59,,,,,293.0833590830007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0630785829999,293.0833590830007,293.0833590830007,293.0833590830007,293.0833590830007,293.0792720416687,293.0833590830007,293.0833590830007,295.02866450000147,Correct! صحیح است,1,1,3,1.9438279169989983,None,295.03362345799906,295.04687866699896,297.03378362500007,297.05557150000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-12-En.wav,Speaker3,گوینده۳,,,,,,,,0,1,1,38,0,20,20,51,,,,,297.05557150000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.0339560419998,297.05557150000095,297.05557150000095,297.05557150000095,297.05557150000095,297.05012337466565,297.05557150000095,297.05557150000095,298.8054246669999,Correct! صحیح است,1,1,3,1.7484972089987423,None,298.8095386669993,298.82071508300214,300.80904612499944,300.8302985830014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-19-En.wav,Speaker1,گوینده ۱,,,,,,,,0,1,1,38,0,21,21,18,,,,,300.8302985830014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.8092309170024,300.8302985830014,300.8302985830014,300.8302985830014,300.8302985830014,300.8254292496679,300.8302985830014,300.8302985830014,302.0233259170018,Correct! صحیح است,1,1,1,1.1813703750012792,None,302.0278414170025,302.04036183300195,304.0261330829999,304.0465838750024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-9-En.wav,Speaker1,گوینده ۱,,,,,,,,0,1,1,38,0,22,22,8,,,,,304.0465838750024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.02633337500083,304.0465838750024,304.0465838750024,304.0465838750024,304.0465838750024,304.04257466666627,304.0465838750024,304.0465838750024,305.5016436250007,Correct! صحیح است,1,1,1,1.4522159580010339,None,305.5055192079999,305.51699841700247,307.5005534580014,307.5244914169998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-6-En.wav,Speaker3,گوینده۳,,,,,,,,0,1,1,38,0,23,23,45,,,,,307.5244914169998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.5015847499999,307.5244914169998,307.5244914169998,307.5244914169998,307.5244914169998,307.53281883333375,307.5244914169998,307.5244914169998,308.86345520800023,Correct! صحیح است,1,1,3,1.3320972080000502,None,308.8677204580017,308.87915491700187,310.86607233299947,310.8859834169998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-3-En.wav,Speaker3,گوینده۳,,,,,,,,0,1,1,38,0,24,24,42,,,,,310.8859834169998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.8662311250009,310.8859834169998,310.8859834169998,310.8859834169998,310.8859834169998,310.8824718336657,310.8859834169998,310.8859834169998,312.292282917002,Correct! صحیح است,1,1,3,1.4049595420001424,None,312.2961791250018,312.3086074999992,314.2912266250023,314.3122500829995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-10-En.wav,Speaker1,گوینده ۱,,,,,,,,0,1,1,38,0,25,25,9,,,,,314.3122500829995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.29141108300246,314.3122500829995,314.3122500829995,314.3122500829995,314.3122500829995,314.3076914996675,314.3122500829995,314.3122500829995,315.55895087500176,Correct! صحیح است,1,1,1,1.2406652090030548,None,315.5627502080024,315.57405633300004,317.5597212920002,317.581334333001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-10-En.wav,Speaker3,گوینده۳,,,,,,,,0,1,1,38,0,26,26,49,,,,,317.581334333001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.5599155830023,317.581334333001,317.581334333001,317.581334333001,317.581334333001,317.57608641666616,317.581334333001,317.581334333001,318.8213928330006,Correct! صحیح است,1,1,3,1.2314224159999867,None,318.8262692919998,318.83833620800215,320.8237756250019,320.8485778329996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-18-En.wav,Speaker1,گوینده ۱,,,,,,,,0,1,1,38,0,27,27,17,,,,,320.8485778329996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.8246300419996,320.8485778329996,320.8485778329996,320.8485778329996,320.8485778329996,320.85603133333325,320.8485778329996,320.8485778329996,322.0427692500016,Correct! صحیح است,1,1,1,1.1930969579989323,None,322.04652183299913,322.05841125000006,324.0417857079992,324.0634786670016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-19-En.wav,Speaker4,گوینده۴,,,,,,,,0,1,1,38,0,28,28,78,,,,,324.0634786670016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.04197874999954,324.0634786670016,324.0634786670016,324.0634786670016,324.0634786670016,324.05823137466746,324.0634786670016,324.0634786670016,326.20144470800005,Correct! صحیح است,1,1,4,2.132697791999817,None,326.20560379200106,326.2168011670001,328.20241716700184,328.2227396670023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-20-En.wav,Speaker4,گوینده۴,,,,,,,,0,1,1,38,0,29,29,79,,,,,328.2227396670023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.20261095800015,328.2227396670023,328.2227396670023,328.2227396670023,328.2227396670023,328.21876374966837,328.2227396670023,328.2227396670023,329.8014140000014,Correct! صحیح است,1,1,4,1.576158709001902,None,329.8056145420014,329.81697474999964,331.8154576250017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-6-En.wav,Speaker4,گوینده۴,,,,,,,,0,1,1,38,0,30,30,65,,,,,331.84242545800225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.81617579200247,331.84242545800225,331.84242545800225,331.84242545800225,331.84242545800225,331.84862808333537,331.84242545800225,331.84242545800225,333.1518009579995,Correct! صحیح است,1,1,4,1.301859457998944,None,333.15664579200165,333.16885466700114,335.15387233300135,335.176172083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-2-En.wav,Speaker3,گوینده۳,,,,,,,,0,1,1,38,0,31,31,41,,,,,335.176172083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.1540394580006,335.176172083,335.176172083,335.176172083,335.176172083,335.1702391666661,335.176172083,335.176172083,336.69700733300124,Correct! صحیح است,1,1,3,1.5198882080003386,None,336.7012895420012,336.7125313329998,338.7066412500026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-13-En.wav,Speaker4,گوینده۴,,,,,,,,0,1,1,38,0,32,32,72,,,,,338.7316965829996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.70730325000113,338.7316965829996,338.7316965829996,338.7316965829996,338.7316965829996,338.73977191633503,338.7316965829996,338.7316965829996,340.5027484580023,Correct! صحیح است,1,1,4,1.7632169999997132,None,340.5067175000004,340.5187257920006,342.51459983300083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-11-En.wav,Speaker4,گوینده۴,,,,,,,,0,1,1,38,0,33,33,70,,,,,342.53572433299996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.51480045800054,342.53572433299996,342.53572433299996,342.53572433299996,342.53572433299996,342.5312277086671,342.53572433299996,342.53572433299996,343.8625002080007,Correct! صحیح است,1,1,4,1.3231539169973985,None,343.86661170799925,343.8773828330013,345.87191795800027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-11-En.wav,Speaker1,گوینده ۱,,,,,,,,0,1,1,38,0,34,34,10,,,,,345.89539270800014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.87259991700193,345.89539270800014,345.89539270800014,345.89539270800014,345.89539270800014,345.90507237533575,345.89539270800014,345.89539270800014,347.1501146670016,Correct! صحیح است,1,1,1,1.2450895410001976,None,347.15445454200017,347.1674043330022,349.15558050000254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-6-En.wav,Speaker2,گوینده۲,,,,,,,,0,1,1,38,0,35,35,25,,,,,349.17717108299985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.15575116699983,349.17717108299985,349.17717108299985,349.17717108299985,349.17717108299985,349.1721873746685,349.17717108299985,349.17717108299985,350.2970792080014,Correct! صحیح است,1,1,2,1.1136872500028403,None,350.30103000000236,350.31223500000124,352.30629104200125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-17-En.wav,Speaker3,گوینده۳,,,,,,,,0,1,1,38,0,36,36,56,,,,,352.3304223330015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.3069332920022,352.3304223330015,352.3304223330015,352.3304223330015,352.3304223330015,352.33939495833374,352.3304223330015,352.3304223330015,353.8350613750008,Correct! صحیح است,1,1,3,1.4934085410022817,None,353.8399009999994,353.85272183300185,355.83724766700107,355.8602495000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-8-En.wav,Speaker3,گوینده۳,,,,,,,,0,1,1,38,0,37,37,47,,,,,355.8602495000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.8379982080005,355.8602495000014,355.8602495000014,355.8602495000014,355.8602495000014,355.8697123753341,355.8602495000014,355.8602495000014,358.159419292002,Correct! صحیح است,1,1,3,2.2956937499984633,None,358.1645470830008,358.1774473330006,360.1701314999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-3-En.wav,Speaker2,گوینده۲,,,,,,,,0,1,1,38,0,38,38,22,,,,,360.1906654170016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.17029595799977,360.1906654170016,360.1906654170016,360.1906654170016,360.1906654170016,360.1867572916674,360.1906654170016,360.1906654170016,361.3794871249993,Correct! صحیح است,1,1,2,1.183420291999937,None,361.3846006669992,361.3964338750011,363.3873147500017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-17-En.wav,Speaker1,گوینده ۱,,,,,,,,0,1,1,38,0,39,39,16,,,,,363.4084912920007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.38748729200233,363.4084912920007,363.4084912920007,363.4084912920007,363.4084912920007,363.40394629166644,363.4084912920007,363.4084912920007,364.51418408300015,Correct! صحیح است,1,1,1,1.1031012919993373,None,364.51931754199904,364.53238870800124,366.52236812499905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-9-En.wav,Speaker2,گوینده۲,,,,,,,,0,1,1,38,0,40,40,28,,,,,366.5462933750023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.5229567919996,366.5462933750023,366.5462933750023,366.5462933750023,366.5462933750023,366.55555700033483,366.5462933750023,366.5462933750023,367.855453958,Correct! صحیح است,1,1,2,1.3030535830002918,None,367.8592352500018,367.87045408300037,369.8589572919991,369.8815641250003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-8-En.wav,Speaker1,گوینده ۱,,,,,,,,0,1,1,38,0,41,41,7,,,,,369.8815641250003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.85979891700117,369.8815641250003,369.8815641250003,369.8815641250003,369.8815641250003,369.8912713333343,369.8815641250003,369.8815641250003,371.2424453749991,Correct! صحیح است,1,1,1,1.3597718749988417,None,371.2464516250002,371.2575978749992,373.24553650000234,373.2666738750013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837466,001,2024-07-02_11h40.26.096,5-31,2024.1.4,None,2024-07-02 11h40.31.753219 +0900,
