thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,text_2.stopped,image.started,sound_8.started,text_4.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008051582999542006,0.008329666999998153,,,,,,,,,,,,,,,,,,,,,,,,,,,516492,001,2024-08-04_11h38.03.859,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h38.08.141154 +0900,
,,,,0.008344582998688566,0.012614624998604995,0.012614624998604995,0.8562305420000484,1,0.8083068340001773,None,,,,,,,,,,,,,,,,,,,,516492,001,2024-08-04_11h38.03.859,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h38.08.141154 +0900,
,,,,,,,,,,,0.8562742920003075,0.865954499999134,0.0001915419998113066,0.865954499999134,1.1868233749992214,[-0.12219959266802444],[0.25967413441955195],[1],[0],[0],[0.3298843749998923],[],False,,,,,,,516492,001,2024-08-04_11h38.03.859,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h38.08.141154 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,1.186988499999643,1.22728966700015,6.220412624999881,8.1871819579992,8.193267374665327,8.1871819579992,,,,,,,,
