SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackText.stopped,FeedbackRoutine1.stopped,Break.started,break_message.started,break_message.stopped,Break.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.008775875001447275,0.00917370800016215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555182,001,2024-08-02_09h55.17.000,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 09h55.21.262518 +0900,
,,,,,,,,,,,,,,,,,,,0.009186750001390465,0.013439500005915761,0.013439500005915761,1.1606565420006518,1,1.1148543329982203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555182,001,2024-08-02_09h55.17.000,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 09h55.21.262518 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.1606909170004656,1.1711734999989858,0.00018404099682811648,1.1711734999989858,2.21768279200478,[-0.1109979633401222],[0.25661914460285135],[1],[0],[0],[1.056207457993878],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555182,001,2024-08-02_09h55.17.000,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 09h55.21.262518 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2178236250038026,2.2588490420021117,7.210452250001254,7.221053333665865,7.210452250001254,7.249268833002134,15.211667916999431,15.211667916999431,15.211667916999431,15.222241958672628,15.211667916999431,23.207643958005065,23.207643958005065,23.207643958005065,23.221085791669125,23.207643958005065,31.200949917001708,31.200949917001708,31.21394404199964,31.217616583668374,31.21394404199964,39.207999167003436,39.207999167003436,39.2034104580016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555182,001,2024-08-02_09h55.17.000,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 09h55.21.262518 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.20343891700031,39.207999167003436,40.27817458299978,40.19535879199975,,,,,,,,,,,,,,,,,,,,,,,,,,,555182,001,2024-08-02_09h55.17.000,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 09h55.21.262518 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1953737080039,40.19560816699959,,,,,,,,,,,,,,,,,,,,,,,,,555182,001,2024-08-02_09h55.17.000,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 09h55.21.262518 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-3-Per.wav,Speaker3,گوینده۳,0,0,0,48,0,0,0,42,40.27817458299978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.24877666700195,40.27817458299978,40.27817458299978,40.27817458299978,40.27817458299978,40.27845379133699,40.27817458299978,40.27817458299978,40.27817458299978,42.02088320800249,نادرست! پاسخ صحیح گوینده۳ است,0,1,1,1.7313730840032804,None,42.02527791700413,42.03801725000085,44.026260500002536,44.02239299999928,44.02240383300523,44.026260500002536,49.045201917004306,49.01669533300446,555182,001,2024-08-02_09h55.17.000,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 09h55.21.262518 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-6-Per.wav,Speaker3,گوینده۳,0,0,0,48,0,1,1,45,49.045201917004306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.017621125000005,49.045201917004306,49.045201917004306,49.045201917004306,49.045201917004306,49.04916295833439,49.045201917004306,49.045201917004306,49.045201917004306,49.99135179199948,نادرست! پاسخ صحیح گوینده۳ است,0,2,1,0.9369310839974787,None,49.99541662500269,50.00683808300528,52.00207537499955,51.99609641700226,51.99612950000301,52.00207537499955,57.015558417006105,56.989586708004936,555182,001,2024-08-02_09h55.17.000,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 09h55.21.262518 +0900,
,,,,,,,,,,,,,,,57.015558417006105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.989755958005844,57.015558417006105,57.015558417006105,57.015558417006105,57.015558417006105,57.02268887533913,57.015558417006105,57.015558417006105,57.015558417006105,,,,,,,,,,,,,,,,,,,,,,,
