SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.009830375005549286,0.010126334003871307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242673,001,2024-07-02_14h17.33.882,5-33,2024.1.4,None,2024-07-02 14h17.38.140878 +0900,
,,,,,,,,,,,,,,,,,,,0.010139500001969282,0.014883000003464986,0.014883000003464986,1.4024617090035463,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242673,001,2024-07-02_14h17.33.882,5-33,2024.1.4,None,2024-07-02 14h17.38.140878 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,1.4024876250041416,1.4591980840050383,6.394295709003927,6.40423000066609,6.394295709003927,6.44927545900282,11.415371250670676,16.38138337500277,16.38138337500277,16.40075170899945,16.41251691666936,16.40075170899945,21.411152958670087,26.391337417000614,26.391337417000614,26.391337417000614,26.40372470867102,26.391337417000614,31.40152258366676,36.385765875005745,36.385765875005745,36.3931154170059,36.40243254167241,36.3931154170059,41.41170383366649,46.38357158400322,46.38357158400322,46.381418042001314,,,,,,,,,,,,,,,,,,,,,,,,,242673,001,2024-07-02_14h17.33.882,5-33,2024.1.4,None,2024-07-02 14h17.38.140878 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.38143458400009,46.40338370900281,47.465829959000985,47.387101959000574,,,,,,,,,,,,,,,,,,,,,242673,001,2024-07-02_14h17.33.882,5-33,2024.1.4,None,2024-07-02 14h17.38.140878 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.387113834003685,47.387276209003176,,,,,,,,,,,,,,,,,,,242673,001,2024-07-02_14h17.33.882,5-33,2024.1.4,None,2024-07-02 14h17.38.140878 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-17-Per.wav,Speaker3,گوینده۳,0,0,0,32,0,0,0,56,47.465829959000985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.438699167003506,47.465829959000985,47.465829959000985,47.465829959000985,47.465829959000985,47.47019912533627,47.465829959000985,47.465829959000985,49.70538308400137,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,2.229501459005405,None,49.70955812500324,49.727773917002196,51.71424937499978,242673,001,2024-07-02_14h17.33.882,5-33,2024.1.4,None,2024-07-02 14h17.38.140878 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker3,گوینده۳,0,0,0,32,0,1,1,55,51.73567916700267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.714445709003485,51.73567916700267,51.73567916700267,51.73567916700267,51.73567916700267,51.73087870866972,51.73567916700267,51.73567916700267,54.43969258400466,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,3,2.6984386250042007,None,54.44381941699976,54.45680816700042,56.44592299999931,242673,001,2024-07-02_14h17.33.882,5-33,2024.1.4,None,2024-07-02 14h17.38.140878 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-12-Per.wav,Speaker4,گوینده۴,0,0,0,32,0,2,2,71,56.471671042003436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.44655262500601,56.471671042003436,56.471671042003436,56.471671042003436,56.471671042003436,56.479046042332385,56.471671042003436,56.471671042003436,58.84334420900268,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,4,2.368144915999437,None,58.847144500003196,58.860034000004816,60.84750408400578,242673,001,2024-07-02_14h17.33.882,5-33,2024.1.4,None,2024-07-02 14h17.38.140878 +0900,
,,,,,,,,,,,,,,,60.87095787500584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.8476731250048,60.87095787500584,60.87095787500584,60.87095787500584,60.87095787500584,60.88079783333572,60.87095787500584,60.87095787500584,,,,,,,,,,,,,,,,,,
