SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,InitializeExperiment.started,InitializeExperiment.stopped,CheckAccuracy1.started,accuracy_group1,proceed_to_test_group1,CheckAccuracy1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.010215582999080652,0.010619417000270914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286738,001,2024-07-02_08h58.30.009,5-29,2024.1.4,None,2024-07-02 08h58.34.594033 +0900,
,,,,,,,,,,,,,,,,,,,0.010659042000042973,0.015186749998974847,0.015186749998974847,0.49916183299865224,3,0.44884704200012493,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286738,001,2024-07-02_08h58.30.009,5-29,2024.1.4,None,2024-07-02 08h58.34.594033 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.4991905829992902,0.5527422499981185,5.493464708000829,5.501236166667028,5.493464708000829,5.544414083000447,10.50246616666506,15.49207079199914,15.49207079199914,15.497041499998886,15.508737458665808,15.497041499998886,20.50516945866572,25.491032707999693,25.491032707999693,25.491032707999693,25.499120833665316,25.491032707999693,30.503691333666453,35.490316167000856,35.490316167000856,35.49505045800106,35.50698283366752,35.49505045800106,40.50151608366674,49.49025674999939,49.49025674999939,45.4915234580003,,,,,,,286738,001,2024-07-02_08h58.30.009,5-29,2024.1.4,None,2024-07-02 08h58.34.594033 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.491571082999144,45.49184937500104,,,,,286738,001,2024-07-02_08h58.30.009,5-29,2024.1.4,None,2024-07-02 08h58.34.594033 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-7-Per.wav,Speaker4,گوینده۴,0,0,0,66,,,,,49.49025674999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.54472487499879,0.0,False,45.545041249999485,286738,001,2024-07-02_08h58.30.009,5-29,2024.1.4,None,2024-07-02 08h58.34.594033 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-14-Per.wav,Speaker4,گوینده۴,0,1,1,73,,,,,49.49025674999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.56351229199936,0.0,False,45.56373729199913,286738,001,2024-07-02_08h58.30.009,5-29,2024.1.4,None,2024-07-02 08h58.34.594033 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker3,گوینده۳,0,2,2,55,,,,,49.49025674999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.58155849999821,0.0,False,45.58175866699821,286738,001,2024-07-02_08h58.30.009,5-29,2024.1.4,None,2024-07-02 08h58.34.594033 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-19-Per.wav,Speaker4,گوینده۴,0,3,3,78,,,,,49.49025674999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.59872387499854,0.0,False,45.59890562500004,286738,001,2024-07-02_08h58.30.009,5-29,2024.1.4,None,2024-07-02 08h58.34.594033 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-15-Per.wav,Speaker3,گوینده۳,0,4,4,54,,,,,49.49025674999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.61501283300095,0.0,False,45.61520250000103,286738,001,2024-07-02_08h58.30.009,5-29,2024.1.4,None,2024-07-02 08h58.34.594033 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-8-Per.wav,Speaker1,گوینده ۱,0,5,5,7,,,,,49.49025674999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.63134291700044,0.0,False,45.63151054199989,286738,001,2024-07-02_08h58.30.009,5-29,2024.1.4,None,2024-07-02 08h58.34.594033 +0900,
