repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrialNumber,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupInstructions.stopped,key_resp.stopped,GroupSelection.stopped,key_resp.keys,HeadphoneCheck.started,text_13.started,checkbox.started,mouse.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image_7.started,sound_10.started,text_5.started,image.stopped,text_4.stopped,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_9.started,sound_14.started,text_7.started,image_8.stopped,text_6.stopped,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,SessionNumberText.stopped,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,0.00813108399961493,0.00842470899806358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183648,001,2024-07-31_14h33.53.769,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h33.58.092800 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,0.008439375000307336,0.013572542000474641,0.013572542000474641,5.011782124998717,5.011782124998717,5.002306792001036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183648,001,2024-07-31_14h33.53.769,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h33.58.092800 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.002326083998923,5.011782124998717,5.011782124998717,0.003382124999916414,6.564089833998878,[0.0],[-0.17820773930753564],[1],[0],[0],[1.5517299169987382],['checkbox'],True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183648,001,2024-07-31_14h33.53.769,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h33.58.092800 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.564269958998921,6.603893125000468,11.567738166999334,11.574948875666694,11.567738166999334,11.60158487499939,19.555197541998496,19.56415879166549,19.555197541998496,19.56406158399841,19.56406158399841,27.545458959000825,27.545458959000825,27.569046459000674,27.575346250665703,27.569046459000674,35.55344100000002,35.563806333666676,35.55344100000002,35.56373891700059,35.56373891700059,43.55723891700109,43.55723891700109,43.55112983399886,,,,,,,,,,,,,,,,,,,,,,,,183648,001,2024-07-31_14h33.53.769,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h33.58.092800 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5511839589999,43.55723891700109,44.655167417000484,44.550596749999386,,,,,,,,,,,,,,,,,,,,183648,001,2024-07-31_14h33.53.769,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h33.58.092800 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.55060975000015,44.55075512500116,,,,,,,,,,,,,,,,,,183648,001,2024-07-31_14h33.53.769,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h33.58.092800 +0900,
,,,,,,,,,,,,,,,,,,,,44.655167417000484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.622632709000754,44.655167417000484,44.655167417000484,44.655167417000484,44.655167417000484,44.650370124998155,44.655167417000484,44.655167417000484,44.655167417000484,46.652290709000226,48.62571733399818,نادرست! پاسخ صحیح گوینده۴ است,0,1,1,3.938268791000155,None,,,,,,,,
