thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,text_2.stopped,image.started,sound_8.started,text_4.started,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.009849165999980869,0.010170124999945074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459216,001,2024-08-12_11h16.59.762,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-12 11h17.05.565689 +0900,
,,,,0.010184707999997045,0.021539957999948456,0.021539957999948456,1.990993708000019,1,1.9328531660000863,None,,,,,,,,,,,,,,,,,,,,,,,,,459216,001,2024-08-12_11h16.59.762,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-12 11h17.05.565689 +0900,
,,,,,,,,,,,1.991021499999988,2.026120375000005,0.00018158399996082153,2.026120375000005,2.9968937500000266,[-0.1120162932790224],[0.2708757637474542],[1],[0],[0],[1.0051367909999271],[],False,,,,,,,,,,,,459216,001,2024-08-12_11h16.59.762,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-12 11h17.05.565689 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,2.99706916599996,3.048245749999978,8.047923290999961,9.998957874999974,9.996423082666654,9.998957874999974,14.994952666000017,14.994952666000017,17.992763541000045,17.996198666666615,17.992763541000045,,,,,,,,
