SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,Break.started,Break.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,Proceed_Break,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.007270041000083438,0.007626374999745167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365680,001,2024-08-04_09h43.30.214,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h43.34.491031 +0900,
,,,,,,,,,,,,,,,,,,,0.0076436250001279404,0.011757833000046958,0.011757833000046958,0.7163995829996566,1,0.668868458000361,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365680,001,2024-08-04_09h43.30.214,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h43.34.491031 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7164317500000834,0.7268438749997586,0.00016479199985042214,0.7268438749997586,1.462488291000227,[-0.04989816700610998],[-0.12627291242362526],[1],[0],[0],[0.7453341250002268],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365680,001,2024-08-04_09h43.30.214,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h43.34.491031 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.462724375000107,1.5016685000000507,6.464904665999711,6.475320624667135,6.464904665999711,6.49928591600019,11.45186087500042,11.45186087500042,13.455313416000536,13.466977624666713,13.455313416000536,18.443734041000425,18.443734041000425,20.456583582999883,20.46221837466716,20.456583582999883,25.453400458000033,25.453400458000033,27.46181499999966,27.473288082667082,27.46181499999966,32.45194466599969,32.45194466599969,32.44827287499993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365680,001,2024-08-04_09h43.30.214,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h43.34.491031 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.44830508300038,32.45194466599969,42.51850395800011,42.43762620800044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365680,001,2024-08-04_09h43.30.214,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h43.34.491031 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.437638625000545,42.43780854099987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365680,001,2024-08-04_09h43.30.214,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h43.34.491031 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-20-Per.wav,Speaker2,گوینده۲,0,0,0,17,0,0,0,39,42.51850395800011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.488944083000206,42.51850395800011,42.51850395800011,42.51850395800011,42.51850395800011,42.520679958333254,42.51850395800011,42.51850395800011,42.51850395800011,44.324575290999746,نادرست! پاسخ صحیح گوینده۲ است,0,1,1,1.8015206250001938,None,44.3288646660003,44.34695287500017,46.33286241600035,46.33287566600029,46.33303516599972,[],[],[],[],[],[],[],False,365680,001,2024-08-04_09h43.30.214,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h43.34.491031 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-13-Per.wav,Speaker3,گوینده۳,0,0,0,17,0,1,1,52,46.36126354099997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.33507570799975,46.36126354099997,46.36126354099997,46.36126354099997,46.36126354099997,46.366137499333064,46.36126354099997,46.36126354099997,46.36126354099997,50.02417116600009,نادرست! پاسخ صحیح گوینده۳ است,0,2,2,3.655935041999328,None,50.02491245800047,50.037647707999895,52.02732958300021,52.02736704099971,52.02774275000047,[],[],[],[],[],[],[],False,365680,001,2024-08-04_09h43.30.214,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h43.34.491031 +0900,
,,,,,,,,,,,,,,,52.05658695800048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.029341208000005,52.05658695800048,52.05658695800048,52.05658695800048,52.05658695800048,52.06048045833316,52.05658695800048,52.05658695800048,52.05658695800048,53.58519879100004,صحیح است,1,3,4,1.5195918339995842,None,53.58923912499995,53.59775037500003,,,,,,,,,,,,,,,,,,,
