thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008201750000807806,0.008619750000434578,,,,,,,,,,,,,,,,,,,,,,,,,,,199582,001,2024-07-21_12h08.25.473,5-32 ready-Group3 English Trained,2024.1.5,None,2024-07-21 12h08.30.950296 +0900,
,,,,0.008637709001050098,0.013003292000576039,0.013003292000576039,1.462167584000781,3,1.412867291001021,None,,,,,,,,,,,,,,,,,,,,199582,001,2024-07-21_12h08.25.473,5-32 ready-Group3 English Trained,2024.1.5,None,2024-07-21 12h08.30.950296 +0900,
,,,,,,,,,,,1.4621989999996003,1.4725787090010272,0.0001902919993881369,1.4725787090010272,3.2119951250006125,[-0.019348268839103868],[-0.1934826883910387],[1],[0],[0],[1.7489273339997453],['checkbox'],True,,,,,,,199582,001,2024-07-21_12h08.25.473,5-32 ready-Group3 English Trained,2024.1.5,None,2024-07-21 12h08.30.950296 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,3.212155167000674,3.2636878749999596,8.20216950000031,8.211786750667914,8.20216950000031,8.26126850000037,,,,,,,,
