SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,TrainingGroup1.stopped,feedbackText,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,correct_responses,total_trials,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,FeedbackText.stopped,TransitionRoutine.started,TransitionRoutine.stopped,nextRoutine,TestPhase1.started,WelcomeTest1.started,test1_image1.started,test1_image2.started,test1_image3.started,test1_image4.started,test1_sound.started,text_3.started,test1_response_keyboard.started,TestPhase1.stopped,test1_response_keyboard.keys,test1_response_keyboard.rt,test1_response_keyboard.duration,test1_response,test1_image_file1,test1_image_file2,test1_image_file3,test1_image_file4,test1_sound_file,english_correct_answer,persian_correct_answer,WelcomeTest1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-16-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,15,15,15,,,,,,,,,,,,,85.32119345900719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.29765191700426,85.32119345900719,85.32119345900719,85.32119345900719,85.32119345900719,85.33055233333337,85.32119345900719,85.32119345900719,85.32178283401299,Correct! صحیح است,1,1.968716667004628,None,4,0,85.32205725001404,85.33045012500952,87.31431679200614,87.33529800001998,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-3-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,16,16,2,,,,,,,,,,,,,87.33529800001998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.31452533401898,87.33529800001998,87.33529800001998,87.33529800001998,87.33529800001998,87.33074858365968,87.33529800001998,87.33529800001998,87.33586279200972,Correct! صحیح است,1,1.7885089999763295,None,5,0,87.33960687500075,87.3476603750023,89.33096254200791,89.35486225000932,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-19-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,17,17,18,,,,,,,,,,,,,89.35486225000932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.33115949999774,89.35486225000932,89.35486225000932,89.35486225000932,89.35486225000932,89.36405604234508,89.35486225000932,89.35486225000932,89.35542841700953,Correct! صحیح است,1,0.22512395802186802,None,6,0,89.35584637499414,89.3647075839981,91.34891266701743,91.37531608401332,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-8-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,18,18,7,,,,,,,,,,,,,91.37531608401332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.349098125007,91.37531608401332,91.37531608401332,91.37531608401332,91.37531608401332,91.38153862534867,91.37531608401332,91.37531608401332,91.37593158401432,Correct! صحیح است,1,1.992481791996397,None,7,0,91.37616270899889,91.38463675000821,93.36982358401292,93.39332750000176,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-5-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,19,19,4,,,,,,,,,,,,,93.39332750000176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.36999583401484,93.39332750000176,93.39332750000176,93.39332750000176,93.39332750000176,93.40284316734372,93.39332750000176,93.39332750000176,93.45922704201075,Correct! صحیح است,1,0.06464920801226981,None,8,0,93.4633765000035,93.47451933400589,95.46034137500101,95.4837781249953,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-12-Per.wav,Speaker3,گوینده۳,,,,,,,,0,20,20,51,,,,,,,,,,,,,95.4837781249953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.46053183401818,95.4837781249953,95.4837781249953,95.4837781249953,95.4837781249953,95.49344808335493,95.4837781249953,95.4837781249953,95.64634974999353,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.1613468750147149,None,8,0,95.65060250001261,95.66360450000502,97.65096216701204,,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-2-Per.wav,Speaker4,گوینده۴,,,,,,,,0,21,21,61,,,,,,,,,,,,,97.67819058400346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.65112916700309,97.67819058400346,97.67819058400346,97.67819058400346,97.67819058400346,97.68424725032722,97.67819058400346,97.67819058400346,97.67881870901329,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,2.1819686669914518,None,8,0,97.67937483399874,97.68959795901901,99.67557358401245,99.69816916700802,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-20-Per.wav,Speaker3,گوینده۳,,,,,,,,0,22,22,59,,,,,,,,,,,,,99.69816916700802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.67580229201121,99.69816916700802,99.69816916700802,99.69816916700802,99.69816916700802,99.69201758367514,99.69816916700802,99.69816916700802,99.85799120902084,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.14957470798981376,None,8,0,99.86186508400715,99.87474262501928,101.86985604200163,,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-11-Per.wav,Speaker2,گوینده۲,,,,,,,,0,23,23,30,,,,,,,,,,,,,101.89686562499264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.87051808400429,101.89686562499264,101.89686562499264,101.89686562499264,101.89686562499264,101.90304616734696,101.89686562499264,101.89686562499264,102.0295892500144,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.13079466699855402,None,8,0,102.03377633402124,102.04678299999796,104.03098599999794,104.05561333399964,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-9-Per.wav,Speaker4,گوینده۴,,,,,,,,0,24,24,68,,,,,,,,,,,,,104.05561333399964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0311496250215,104.05561333399964,104.05561333399964,104.05561333399964,104.05561333399964,104.06406783333708,104.05561333399964,104.05561333399964,104.0562473750033,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,2.0793521250016056,None,8,0,104.05654762501945,104.06612237502122,106.04929170900141,106.07267466699705,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-2-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,25,25,1,,,,,,,,,,,,,106.07267466699705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0494539590145,106.07267466699705,106.07267466699705,106.07267466699705,106.07267466699705,106.08234266733828,106.07267466699705,106.07267466699705,106.07322812499478,Correct! صحیح است,1,1.7241480840020813,None,9,0,106.07374804202118,106.0821102920163,108.07559008401586,,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-13-Per.wav,Speaker2,گوینده۲,,,,,,,,0,26,26,32,,,,,,,,,,,,,108.09999616700225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.07623583401437,108.09999616700225,108.09999616700225,108.09999616700225,108.09999616700225,108.10872012534722,108.09999616700225,108.09999616700225,108.10059058401384,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,1.7059936249861494,None,9,0,108.10095958400052,108.11095500001102,110.09794029200566,110.12134899999364,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-4-Per.wav,Speaker2,گوینده۲,,,,,,,,0,27,27,23,,,,,,,,,,,,,110.12134899999364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.09812229199451,110.12134899999364,110.12134899999364,110.12134899999364,110.12134899999364,110.1310054173305,110.12134899999364,110.12134899999364,110.1219242500083,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,1.743319708009949,None,9,0,110.12216758402064,110.13226066701463,112.12657920899801,,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-2-Per.wav,Speaker3,گوینده۳,,,,,,,,0,28,28,41,,,,,,,,,,,,,112.15001075001783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.1267525840085,112.15001075001783,112.15001075001783,112.15001075001783,112.15001075001783,112.15987637535048,112.15001075001783,112.15001075001783,112.15071350001381,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,1.6516531670058612,None,9,0,112.15096749999793,112.16114108401234,114.1437928340165,114.16704037500313,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-11-Per.wav,Speaker4,گوینده۴,,,,,,,,0,29,29,70,,,,,,,,,,,,,114.16704037500313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.14398108399473,114.16704037500313,114.16704037500313,114.16704037500313,114.16704037500313,114.17691591734959,114.16704037500313,114.16704037500313,114.16765083401697,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,1.4533928750024643,None,9,0,114.16812841701903,114.17832912501763,116.16602075000992,116.18843358400045,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-20-Per.wav,Speaker2,گوینده۲,,,,,,,,0,30,30,39,,,,,,,,,,,,,116.18843358400045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.16620791700552,116.18843358400045,116.18843358400045,116.18843358400045,116.18843358400045,116.18248795866772,116.18843358400045,116.18843358400045,116.18900170901907,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,1.7264567499805707,None,9,0,116.19285387502168,116.20232645899523,118.19380041700788,,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-19-Per.wav,Speaker2,گوینده۲,,,,,,,,0,31,31,38,,,,,,,,,,,,,118.2205398750084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.19436191700515,118.2205398750084,118.2205398750084,118.2205398750084,118.2205398750084,118.22696379235325,118.2205398750084,118.2205398750084,118.22105079199537,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,1.6834207079955377,None,9,0,118.22130491700955,118.23128195901518,120.2193321250088,120.24713041700306,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-20-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,32,32,19,,,,,,,,,,,,,120.24713041700306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.2201857920154,120.24713041700306,120.24713041700306,120.24713041700306,120.24713041700306,120.25174879234012,120.24713041700306,120.24713041700306,120.24775754200527,Correct! صحیح است,1,0.1103900000161957,None,10,0,120.24819437501719,120.25662320901756,122.24840341700474,122.27370358401095,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-12-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,33,33,11,,,,,,,,,,,,,122.27370358401095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.24911237499327,122.27370358401095,122.27370358401095,122.27370358401095,122.27370358401095,122.28089054235218,122.27370358401095,122.27370358401095,122.43820829200558,Correct! صحیح است,1,0.1568716250185389,None,11,0,122.44200016700779,122.45274441700894,124.43813991700881,124.46556258399505,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-15-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,34,34,14,,,,,,,,,,,,,124.46556258399505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.43868179200217,124.46556258399505,124.46556258399505,124.46556258399505,124.46556258399505,124.47027975033464,124.46556258399505,124.46556258399505,124.64499737499864,Correct! صحیح است,1,0.16720070800511166,None,12,0,124.6489359170082,124.6575411670201,126.64523333401303,126.66849983402062,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-10-Per.wav,Speaker4,گوینده۴,,,,,,,,0,35,35,69,,,,,,,,,,,,,126.66849983402062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.64539308400708,126.66849983402062,126.66849983402062,126.66849983402062,126.66849983402062,126.67834566735158,126.66849983402062,126.66849983402062,126.80010779201984,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.12935729100718163,None,12,0,126.80385933400248,126.8166463340167,128.80454787501367,,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-7-Per.wav,Speaker3,گوینده۳,,,,,,,,0,36,36,46,,,,,,,,,,,,,128.8275661249936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.8047097499948,128.8275661249936,128.8275661249936,128.8275661249936,128.8275661249936,128.8211737506829,128.8275661249936,128.8275661249936,128.9916012090107,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.15496387501480058,None,12,0,128.99550612500752,129.0061840840208,130.99859554201248,,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-9-Per.wav,Speaker3,گوینده۳,,,,,,,,0,37,37,48,,,,,,,,,,,,,131.02859058399918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.99917754202033,131.02859058399918,131.02859058399918,131.02859058399918,131.02859058399918,131.03174750033264,131.02859058399918,131.02859058399918,131.02923379201093,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,2.1666092920058873,None,12,0,131.03295024999534,131.04361629200866,133.03979554201942,,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-6-Per.wav,Speaker4,گوینده۴,,,,,,,,0,38,38,65,,,,,,,,,,,,,133.0678057920013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0404559590097,133.0678057920013,133.0678057920013,133.0678057920013,133.0678057920013,133.0729514173368,133.0678057920013,133.0678057920013,133.1611192499986,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.09122149998438545,None,12,0,133.1651316670177,133.17792750001536,135.1697436250106,,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-12-Per.wav,Speaker2,گوینده۲,,,,,,,,0,39,39,31,,,,,,,,,,,,,135.1938965000154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.16991270901053,135.1938965000154,135.1938965000154,135.1938965000154,135.1938965000154,135.20304070832987,135.1938965000154,135.1938965000154,135.19454129200312,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,1.9975068749918137,None,12,0,135.1948142920155,135.20431229201495,137.19444154200028,137.21775395900477,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-17-Per.wav,Speaker4,گوینده۴,,,,,,,,0,40,40,76,,,,,,,,,,,,,137.21775395900477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.19460975000402,137.21775395900477,137.21775395900477,137.21775395900477,137.21775395900477,137.227539000342,137.21775395900477,137.21775395900477,137.2602536250197,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.0377580409985967,None,12,0,137.26451691699913,137.27741545901517,139.26543425000273,,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-15-Per.wav,Speaker3,گوینده۳,,,,,,,,0,41,41,54,,,,,,,,,,,,,139.29520616700756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.2660358340072,139.29520616700756,139.29520616700756,139.29520616700756,139.29520616700756,139.2986111253345,139.29520616700756,139.29520616700756,139.7057598340034,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.4059500409930479,None,12,0,139.70995666700765,139.72291687500547,141.70739416699507,141.73067683400586,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-10-Per.wav,Speaker3,گوینده۳,,,,,,,,0,42,42,49,,,,,,,,,,,,,141.73067683400586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.70758691700757,141.73067683400586,141.73067683400586,141.73067683400586,141.73067683400586,141.74048395834012,141.73067683400586,141.73067683400586,141.73131066700444,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,2.381736290990375,None,12,0,141.73172470901045,141.74214579199906,143.7298576250032,143.75862512501772,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-9-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,43,43,8,,,,,,,,,,,,,143.75862512501772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.7307942089974,143.75862512501772,143.75862512501772,143.75862512501772,143.75862512501772,143.7621342083517,143.75862512501772,143.75862512501772,143.90423679200467,Correct! صحیح است,1,0.14429354202002287,None,13,0,143.90836204201332,143.91922300000442,145.90299362500082,145.92675933401915,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-12-Per.wav,Speaker4,گوینده۴,,,,,,,,0,44,44,71,,,,,,,,,,,,,145.92675933401915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.9031765840191,145.92675933401915,145.92675933401915,145.92675933401915,145.92675933401915,145.93611750033648,145.92675933401915,145.92675933401915,146.07048095899518,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.13739691700902767,None,13,0,146.0746337500168,146.0873380000121,148.08214258399676,,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-1-Per.wav,Speaker3,گوینده۳,,,,,,,,0,45,45,40,,,,,,,,,,,,,148.10856837499887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.08276074999594,148.10856837499887,148.10856837499887,148.10856837499887,148.10856837499887,148.11527820834505,148.10856837499887,148.10856837499887,148.1091679590172,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,2.1006269170029555,None,13,0,148.1095662919979,148.1192259590025,150.10921837500064,150.1324533750012,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-2-Per.wav,Speaker2,گوینده۲,,,,,,,,0,46,46,21,,,,,,,,,,,,,150.1324533750012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.10938850001548,150.1324533750012,150.1324533750012,150.1324533750012,150.1324533750012,150.14230083334456,150.1324533750012,150.1324533750012,150.28312608401757,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.1476395420031622,None,13,0,150.28708187499433,150.29968920900137,152.29400683401036,,,,,,,,,,,,,,,,,,,,,,,,,,,841875,001,2024-06-28_11h59.32.828,5-20,2024.1.4,None,2024-06-28 11h59.38.170350 +0900,
