SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,Repeat_TrainingLoopGroup3.thisRepN,Repeat_TrainingLoopGroup3.thisTrialN,Repeat_TrainingLoopGroup3.thisN,Repeat_TrainingLoopGroup3.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,Response3.keys,Response3.rt,Response3.duration,correct_responses_group3,total_trials_group3,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,CheckAccuracy3.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-11-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,19,0,35,35,10,127.3509307080003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.3273415829999,127.3509307080003,127.3509307080003,127.3509307080003,127.3509307080003,127.36026841633296,127.3509307080003,127.3509307080003,127.37703191699984,Correct! صحیح است,1,0.02469645800010767,None,0,36,127.3807938330001,127.39187775000028,129.385194167,,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-5-En.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,19,0,36,36,64,129.40914845800035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.3853585830002,129.40914845800035,129.40914845800035,129.40914845800035,129.40914845800035,129.41849691633303,129.40914845800035,129.40914845800035,129.40975358299966,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,1.997723208000025,None,0,37,129.4101331669999,129.42023812499974,131.40453029200035,131.4292089999999,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-10-En.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,19,0,37,37,69,131.4292089999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.40471637500013,131.4292089999999,131.4292089999999,131.4292089999999,131.4292089999999,131.4209757086667,131.4292089999999,131.4292089999999,131.59036254199964,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,None,None,0,38,131.59422724999968,131.60476404200017,133.59611916700032,,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-14-En.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,19,0,38,38,73,133.6228354169998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.59676441699958,133.6228354169998,133.6228354169998,133.6228354169998,133.6228354169998,133.6292710413332,133.6228354169998,133.6228354169998,133.779733458,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.14259091599979,None,0,39,133.78394154200032,133.79425708300005,135.7822462080003,135.8058083750002,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-17-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,19,0,39,39,16,135.8058083750002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.7825095420003,135.8058083750002,135.8058083750002,135.8058083750002,135.8058083750002,135.813308833333,135.8058083750002,135.8058083750002,135.9455899579998,Correct! صحیح است,1,0.1366161670002839,None,0,40,135.94956941700002,135.96045725000022,137.94416533299955,137.9682024169997,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-3-En.wav,Speaker2,گوینده۲,,,,,,,,,0,0,0,19,0,40,40,22,137.9682024169997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.94522470799984,137.9682024169997,137.9682024169997,137.9682024169997,137.9682024169997,137.97669395833287,137.9682024169997,137.9682024169997,138.17088049999984,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.19858587499948044,None,0,41,138.17486304199974,138.18759687500005,140.17100299999947,140.19730699999946,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-9-En.wav,Speaker2,گوینده۲,,,,,,,,,0,0,0,19,0,41,41,28,140.19730699999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.17155170800015,140.19730699999946,140.19730699999946,140.19730699999946,140.19730699999946,140.20343908333285,140.19730699999946,140.19730699999946,140.30909283300025,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.10409358400011115,None,0,42,140.3130140000003,140.32390099999975,142.31243662499946,142.33885220799948,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-13-En.wav,Speaker2,گوینده۲,,,,,,,,,0,0,0,19,0,42,42,32,142.33885220799948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.31309254200005,142.33885220799948,142.33885220799948,142.33885220799948,142.33885220799948,142.34486195833284,142.33885220799948,142.33885220799948,142.551290333,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.21122366700001294,None,0,43,142.55621758300003,142.57052195799952,144.55533449999984,144.58323674999974,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-16-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,19,0,43,43,55,144.58323674999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.5562264580003,144.58323674999974,144.58323674999974,144.58323674999974,144.58323674999974,144.5878553333328,144.58323674999974,144.58323674999974,144.74850366699957,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.1643026669999017,None,0,44,144.75330574999953,144.76734512500025,146.75457062500027,,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-7-En.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,19,0,44,44,66,146.77777437500026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.75474354200014,146.77777437500026,146.77777437500026,146.77777437500026,146.77777437500026,146.7711892496666,146.77777437500026,146.77777437500026,146.89538712499962,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.11485133300084271,None,0,45,146.89929858300002,146.91210241699991,148.89567437499954,148.92135266700006,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-12-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,19,0,45,45,51,148.92135266700006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.89627808299974,148.92135266700006,148.92135266700006,148.92135266700006,148.92135266700006,148.92805487533366,148.92135266700006,148.92135266700006,148.95335158299986,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.024362875000406348,None,0,46,148.9574306249997,148.96994345799976,150.95827008299966,,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-3-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,19,0,46,46,42,150.98572516700006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.95888749999995,150.98572516700006,150.98572516700006,150.98572516700006,150.98572516700006,150.99145558333345,150.98572516700006,150.98572516700006,151.15515233299993,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.16029995799999597,None,0,47,151.1590327920003,151.17192166699988,153.15580095800033,153.17935341700013,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-5-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,19,0,47,47,44,153.17935341700013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.15596858299978,153.17935341700013,153.17935341700013,153.17935341700013,153.17935341700013,153.18890933333347,153.17935341700013,153.17935341700013,153.36021716699997,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.17637629199998628,None,0,48,153.36436912499994,153.3772147919999,155.35985054199955,155.38395812499948,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-15-En.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,19,0,48,48,74,155.38395812499948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.36002333299984,155.38395812499948,155.38395812499948,155.38395812499948,155.38395812499948,155.39289675033302,155.38395812499948,155.38395812499948,155.63081966699974,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.238279875000444,None,0,49,155.63467929200033,155.6451426249996,157.6296529579995,157.65355691700006,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-6-En.wav,Speaker2,گوینده۲,,,,,,,,,0,0,0,19,0,49,49,25,157.65355691700006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.6298520829996,157.65355691700006,157.65355691700006,157.65355691700006,157.65355691700006,157.66277895833315,157.65355691700006,157.65355691700006,157.65425620800033,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,2.1214583340006357,None,0,50,157.65465137499996,157.66421154199998,159.64748837499974,159.67063679199964,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-5-En.wav,Speaker2,گوینده۲,,,,,,,,,0,0,0,19,0,50,50,24,159.67063679199964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.6476884169997,159.67063679199964,159.67063679199964,159.67063679199964,159.67063679199964,159.68060479133288,159.67063679199964,159.67063679199964,159.8490549170001,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.17604887499965116,None,0,51,159.85279224999977,159.86542399999962,161.85352220799996,,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-6-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,19,0,51,51,45,161.87951079199956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.85410666699954,161.87951079199956,161.87951079199956,161.87951079199956,161.87951079199956,161.8866600003335,161.87951079199956,161.87951079199956,161.9743884999998,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.0872285830000692,None,0,52,161.97843208299946,161.98822087499957,163.97851354199975,,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-7-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,19,0,52,52,6,164.00124229199992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.9787141249999,164.00124229199992,164.00124229199992,164.00124229199992,164.00124229199992,163.99513020866678,164.00124229199992,164.00124229199992,164.04579133300012,Correct! صحیح است,1,0.03835395799978869,None,0,53,164.04999941699953,164.06081108299986,166.04778641699977,166.07429016700007,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-20-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,19,0,53,53,19,166.07429016700007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.04882550000002,166.07429016700007,166.07429016700007,166.07429016700007,166.07429016700007,166.08003141633304,166.07429016700007,166.07429016700007,166.25423137500002,Correct! صحیح است,1,0.1752946670003439,None,0,54,166.25846600000023,166.2703812079999,168.261427292,,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-16-En.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,19,0,54,54,75,168.28705883299972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.26214637500016,168.28705883299972,168.28705883299972,168.28705883299972,168.28705883299972,168.29458554133322,168.28705883299972,168.28705883299972,168.40440316700005,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.11412775000007969,None,0,55,168.40846545800014,168.4210440830002,170.40567866699985,170.42943729200033,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-1-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,19,0,55,55,40,170.42943729200033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.40587895799945,170.42943729200033,170.42943729200033,170.42943729200033,170.42943729200033,170.4387869163334,170.42943729200033,170.42943729200033,170.5132505419997,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.0820310420003807,None,0,56,170.5172295000002,170.5296462919996,172.5127576670002,172.53822966699954,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-15-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,19,0,56,56,54,172.53822966699954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.51295324999955,172.53822966699954,172.53822966699954,172.53822966699954,172.53822966699954,172.54578766633364,172.53822966699954,172.53822966699954,172.64315987499958,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.10271245799958706,None,0,57,172.6469024170001,172.65899154199997,174.64538625000023,174.66836245800005,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-10-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,19,0,57,57,9,174.66836245800005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.64558995799962,174.66836245800005,174.66836245800005,174.66836245800005,174.66836245800005,174.67844291633315,174.66836245800005,174.66836245800005,174.78636141700008,Correct! صحیح است,1,0.11207945800015295,None,0,58,174.79007124999953,174.80098445800013,176.79346941699987,,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-20-En.wav,Speaker2,گوینده۲,,,,,,,,,0,0,0,19,0,58,58,39,176.8164419579998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.79365125000004,176.8164419579998,176.8164419579998,176.8164419579998,176.8164419579998,176.81009299966652,176.8164419579998,176.8164419579998,176.8874501250002,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.06445424999947136,None,0,59,176.89131058299972,176.90408987499995,178.88915333299974,178.91412670799946,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-4-En.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,19,0,59,59,63,178.91412670799946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.88996137499998,178.91412670799946,178.91412670799946,178.91412670799946,178.91412670799946,178.9216457913331,178.91412670799946,178.91412670799946,179.07037904200024,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.14995075000024372,None,0,60,179.07446945799984,179.08749762499974,181.07159595800022,181.09427116699953,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-18-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,19,0,60,60,57,181.09427116699953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.07178441700034,181.09427116699953,181.09427116699953,181.09427116699953,181.09427116699953,181.08806545866653,181.09427116699953,181.09427116699953,181.24662429199998,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.14666687499993714,None,0,61,181.25137191700014,181.2643042919999,183.25149204199988,,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-9-En.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,19,0,61,61,68,183.27792220799984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.25218029200005,183.27792220799984,183.27792220799984,183.27792220799984,183.27792220799984,183.2846697503333,183.27792220799984,183.27792220799984,183.41814345799958,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.13917408299948875,None,0,62,183.42196295800022,183.43514762499944,185.42218024999966,185.44609750000018,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-12-En.wav,Speaker4,گوینده۴,,,,,,,,,0,0,0,19,0,62,62,71,185.44609750000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.42305975,185.44609750000018,185.44609750000018,185.44609750000018,185.44609750000018,185.4546510003334,185.44609750000018,185.44609750000018,185.54674045799948,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.0892318329997579,None,0,63,185.55071041700012,185.56330637500014,187.55045279200021,187.5725438749996,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-4-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,19,0,63,63,13,187.5725438749996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.55067379199954,187.5725438749996,187.5725438749996,187.5725438749996,187.5725438749996,187.56686674966684,187.5725438749996,187.5725438749996,187.74516841700006,Correct! صحیح است,1,0.1627209580001363,None,0,64,187.7488655420002,187.76009675000023,189.74389970799984,189.7675779579995,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-10-En.wav,Speaker2,گوینده۲,,,,,,,,,0,0,0,19,0,64,64,29,189.7675779579995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.7448294579999,189.7675779579995,189.7675779579995,189.7675779579995,189.7675779579995,189.7763121663334,189.7675779579995,189.7675779579995,190.00152445799995,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.23171437499968306,None,0,65,190.0057482080001,190.01830320799945,192.01326637500006,,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-3-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,19,0,65,65,2,192.0390510420002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.01389333299994,192.0390510420002,192.0390510420002,192.0390510420002,192.0390510420002,192.04642016633312,192.0390510420002,192.0390510420002,192.14998345799995,Correct! صحیح است,1,0.10971554100069625,None,0,66,192.15389637499993,192.1647631249998,194.15185070799998,194.17598137499954,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-19-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,19,0,66,66,18,194.17598137499954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.15201737499956,194.17598137499954,194.17598137499954,194.17598137499954,194.17598137499954,194.1849451253334,194.17598137499954,194.17598137499954,194.17665620800017,Correct! صحیح است,1,2.084227207999902,None,0,67,194.176994208,194.18546241700005,196.17033187499965,196.19304312500026,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-1-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,19,0,67,67,0,196.19304312500026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.17050608299996,196.19304312500026,196.19304312500026,196.19304312500026,196.19304312500026,196.2033486253336,196.19304312500026,196.19304312500026,196.23735874999966,Correct! صحیح است,1,0.04128458299965132,None,0,68,196.24126233300012,196.25171195799976,198.23529079200034,198.25808700000016,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-15-En.wav,Speaker2,گوینده۲,,,,,,,,,0,0,0,19,0,68,68,34,198.25808700000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.23549770799946,198.25808700000016,198.25808700000016,198.25808700000016,198.25808700000016,198.251728999667,198.25808700000016,198.25808700000016,198.3688640829996,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.0990595419998499,None,0,69,198.37298929200006,198.38576687499972,200.37795904199993,,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-12-En.wav,Speaker1,گوینده ۱,,,,,,,,,0,0,0,19,0,69,69,11,200.406686583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.37870754199957,200.406686583,200.406686583,200.406686583,200.406686583,200.41109700033354,200.406686583,200.406686583,200.40731695799968,Correct! صحیح است,1,2.135407082999336,None,0,70,200.40768129200023,200.4163486669995,202.4078093749995,202.43565504199978,,112250,001,2024-07-01_18h02.16.024,5-26,2024.1.4,None,2024-07-01 18h02.20.902244 +0900,
