thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008610875000158558,0.009012000000439002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793132,001,2024-08-04_11h11.20.830,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 11h11.26.117074 +0900,
,,,,0.009027584001159994,0.01346779199957382,0.01346779199957382,1.2433481669995672,3,1.185499457998958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793132,001,2024-08-04_11h11.20.830,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 11h11.26.117074 +0900,
,,,,,,,,,,,1.2433746669994434,1.2529123340009392,0.00016079200031526852,1.2529123340009392,1.7493702920000942,[-0.2973523421588595],[0.19042769857433808],[1],[0],[0],[0.5053599580005539],[],False,,,,,,,,,,,,,,,,,,,,,,793132,001,2024-08-04_11h11.20.830,5-32 ready-Group3 English Trained,2024.1.5,None,2024-08-04 11h11.26.117074 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,1.749545250000665,1.7824303340003098,6.746875500000897,6.7501315416668755,6.746875500000897,6.777985624999928,11.744921749999776,11.744921749999776,13.74370433399963,13.752215250666511,13.74370433399963,18.737566792000507,18.737566792000507,20.745430250000936,20.748598583666777,20.745430250000936,25.7417272090006,25.7417272090006,27.74428274999991,27.752851333667664,27.74428274999991,,,,,,,,
