SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,repeated_TrainingLoopGroup3.thisRepN,repeated_TrainingLoopGroup3.thisTrialN,repeated_TrainingLoopGroup3.thisN,repeated_TrainingLoopGroup3.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,FeedbackText.stopped,CheckAccuracy1.started,accuracy_group1,proceed_to_test,CheckAccuracy1.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,correct_responses_group3,total_trials_group3,Response3.keys,Response3.rt,Response3.duration,FeedbackRoutine3.started,FeedbackText3.started,FeedbackText3.stopped,FeedbackRoutine3.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-10-Per.wav,Speaker3,گوینده۳,0,0,0,42,0,15,15,49,,,,,,,,,,,,,83.77806899999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.75591070799783,83.77806899999996,83.77806899999996,83.77806899999996,83.77806899999996,83.77220699966735,83.77806899999996,83.77806899999996,83.7786007499999,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,1.8686789579987817,None,83.78229037499841,83.79267849999815,85.7796704579996,85.80286512499879,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-15-Per.wav,Speaker1,گوینده ۱,0,0,0,42,0,16,16,14,,,,,,,,,,,,,85.80286512499879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.77983966700049,85.80286512499879,85.80286512499879,85.80286512499879,85.80286512499879,85.81272912533362,85.80286512499879,85.80286512499879,85.8033993329991,Correct! صحیح است,0,1,1,1.7443796250008745,None,85.80387020799753,85.8133294170002,87.8008955419973,87.82564033299786,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-2-Per.wav,Speaker2,گوینده۲,0,0,0,42,0,17,17,21,,,,,,,,,,,,,87.82564033299786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.80176349999965,87.82564033299786,87.82564033299786,87.82564033299786,87.82564033299786,87.83343000033395,87.82564033299786,87.82564033299786,87.8262044999974,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,1.686266209002497,None,87.8267207079989,87.83687825000015,89.83323737499813,,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-8-Per.wav,Speaker3,گوینده۳,0,0,0,42,0,18,18,47,,,,,,,,,,,,,89.85950545800006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.83380633299748,89.85950545800006,89.85950545800006,89.85950545800006,89.85950545800006,89.86641762533375,89.85950545800006,89.85950545800006,89.8601808329986,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.12157850000221515,None,89.86043012499795,89.86970679200022,91.85514445800072,91.87837029199727,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-9-Per.wav,Speaker4,گوینده۴,0,0,0,42,0,19,19,68,,,,,,,,,,,,,91.87837029199727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.85532362499725,91.87837029199727,91.87837029199727,91.87837029199727,91.87837029199727,91.87155999966514,91.87837029199727,91.87837029199727,91.87887754199983,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,1.8441944169971975,None,91.88295604199811,91.89271466699938,93.88291241700063,93.90952329200081,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-16-Per.wav,Speaker2,گوینده۲,0,0,0,42,0,20,20,35,,,,,,,,,,,,,93.90952329200081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.88348675000088,93.90952329200081,93.90952329200081,93.90952329200081,93.90952329200081,93.91530012533306,93.90952329200081,93.90952329200081,93.91006879199995,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,1.7113225829998555,None,93.91049075000046,93.92040329199881,95.90415349999967,95.9311349999989,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-11-Per.wav,Speaker1,گوینده ۱,0,0,0,42,0,21,21,10,,,,,,,,,,,,,95.9311349999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.90490270800001,95.9311349999989,95.9311349999989,95.9311349999989,95.9311349999989,95.9367277083334,95.9311349999989,95.9311349999989,95.93175666699972,Correct! صحیح است,0,1,1,1.6569071249978151,None,95.93202737499814,95.93996091699955,97.92693470800077,97.95248508299846,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-12-Per.wav,Speaker3,گوینده۳,0,0,0,42,0,22,22,51,,,,,,,,,,,,,97.95248508299846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.92708154199863,97.95248508299846,97.95248508299846,97.95248508299846,97.95248508299846,97.94338095866648,97.95248508299846,97.95248508299846,97.95306745799826,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,1.9998899999991409,None,97.95676683299826,97.9663991669986,99.94962983299774,99.97502924999935,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-1-Per.wav,Speaker2,گوینده۲,0,0,0,42,0,23,23,20,,,,,,,,,,,,,99.97502924999935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.95034108300024,99.97502924999935,99.97502924999935,99.97502924999935,99.97502924999935,99.98220191633348,99.97502924999935,99.97502924999935,99.97569220799778,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,1.9442044579991489,None,99.9761144999975,99.98621908299901,101.98114041699955,,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-13-Per.wav,Speaker1,گوینده ۱,0,0,0,42,0,24,24,12,,,,,,,,,,,,,102.00640799999746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.98131891699813,102.00640799999746,102.00640799999746,102.00640799999746,102.00640799999746,102.01443820833131,102.00640799999746,102.00640799999746,102.00695020800049,Correct! صحیح است,0,1,1,1.9033923339993635,None,102.00738687500052,102.01575979200061,104.00157279199993,104.02573758300059,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-8-Per.wav,Speaker1,گوینده ۱,0,0,0,42,0,25,25,7,,,,,,,,,,,,,104.02573758300059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.00243208299798,104.02573758300059,104.02573758300059,104.02573758300059,104.02573758300059,104.0340307503325,104.02573758300059,104.02573758300059,104.02632991700011,Correct! صحیح است,0,1,1,1.8496944580001582,None,104.02678949999972,104.0349983749984,106.02620745799868,106.05375099999947,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-14-Per.wav,Speaker4,گوینده۴,0,0,0,42,0,26,26,73,,,,,,,,,,,,,106.05375099999947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.02712045799854,106.05375099999947,106.05375099999947,106.05375099999947,106.05375099999947,106.0586067503323,106.05375099999947,106.05375099999947,106.05430020799758,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,1.6627756250018138,None,106.05458533300043,106.06414249999943,108.05210916699798,108.07487962499727,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-14-Per.wav,Speaker2,گوینده۲,0,0,0,42,0,27,27,33,,,,,,,,,,,,,108.07487962499727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0522992499973,108.07487962499727,108.07487962499727,108.07487962499727,108.07487962499727,108.06853387466641,108.07487962499727,108.07487962499727,108.07545804199981,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,1.5924521250017278,None,108.07929179200073,108.08949937500074,110.07675358299821,110.10031237499788,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-20-Per.wav,Speaker1,گوینده ۱,0,0,0,42,0,28,28,19,,,,,,,,,,,,,110.10031237499788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.07756066699949,110.10031237499788,110.10031237499788,110.10031237499788,110.10031237499788,110.10929395833276,110.10031237499788,110.10031237499788,110.10083049999957,Correct! صحیح است,0,1,1,1.729953125002794,None,110.10114562499803,110.10932883299756,112.10255058300027,,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-13-Per.wav,Speaker2,گوینده۲,0,0,0,42,0,29,29,32,,,,,,,,,,,,,112.1244503329981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.10271124999781,112.1244503329981,112.1244503329981,112.1244503329981,112.1244503329981,112.11918341666411,112.1244503329981,112.1244503329981,112.12511387499762,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,1.5235643329979212,None,112.12898466700062,112.13840291700035,114.123527249998,114.1453487079998,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-18-Per.wav,Speaker2,گوینده۲,0,0,0,42,0,30,30,37,,,,,,,,,,,,,114.1453487079998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.12369608299923,114.1453487079998,114.1453487079998,114.1453487079998,114.1453487079998,114.13994524966644,114.1453487079998,114.1453487079998,114.14586337500077,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,1.715558833002433,None,114.14992237499973,114.15919483299876,116.14334258300005,116.16488608299915,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-17-Per.wav,Speaker1,گوینده ۱,0,0,0,42,0,31,31,16,,,,,,,,,,,,,116.16488608299915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.14349579199916,116.16488608299915,116.16488608299915,116.16488608299915,116.16488608299915,116.15980962466735,116.16488608299915,116.16488608299915,116.16538025000045,Correct! صحیح است,0,1,1,1.5009057919996849,None,116.16930658300043,116.17750491699917,118.16043845799868,118.18110762499782,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker3,گوینده۳,0,0,0,42,0,32,32,55,,,,,,,,,,,,,118.18110762499782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.16059133299859,118.18110762499782,118.18110762499782,118.18110762499782,118.18110762499782,118.17688008366555,118.18110762499782,118.18110762499782,118.18185733299833,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,1.4122163339998224,None,118.1857820419973,118.1953884579998,120.18729562500084,,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-18-Per.wav,Speaker4,گوینده۴,0,0,0,42,0,33,33,77,,,,,,,,,,,,,120.20861708300072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.18744754200088,120.20861708300072,120.20861708300072,120.20861708300072,120.20861708300072,120.2039304166649,120.20861708300072,120.20861708300072,120.20918279199759,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,1.4865028749991325,None,120.21338041700074,120.22270045799814,122.21948508299829,,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-17-Per.wav,Speaker2,گوینده۲,0,0,0,42,0,34,34,36,,,,,,,,,,,,,122.24065312499806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.21966841699759,122.24065312499806,122.24065312499806,122.24065312499806,122.24065312499806,122.236118291665,122.24065312499806,122.24065312499806,122.24120412499906,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,1.4953255000000354,None,122.24495945799936,122.25474854200002,124.23891658299908,124.26499150000018,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-13-Per.wav,Speaker3,گوینده۳,0,0,0,42,0,35,35,52,,,,,,,,,,,,,124.26499150000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.23974237500079,124.26499150000018,124.26499150000018,124.26499150000018,124.26499150000018,124.27141966633329,124.26499150000018,124.26499150000018,124.26554475000012,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,1.2581346670012863,None,124.26596116699875,124.27546412499942,126.25947712500056,126.28388004199951,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-4-Per.wav,Speaker1,گوینده ۱,0,0,0,42,0,36,36,3,,,,,,,,,,,,,126.28388004199951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.26036420799937,126.28388004199951,126.28388004199951,126.28388004199951,126.28388004199951,126.29190154133224,126.28388004199951,126.28388004199951,126.28442187499968,Correct! صحیح است,0,1,1,1.7042355000012321,None,126.28466454199952,126.29320050000024,128.28455945799942,128.30774095800007,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-12-Per.wav,Speaker4,گوینده۴,0,0,0,42,0,37,37,71,,,,,,,,,,,,,128.30774095800007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.28547145799894,128.30774095800007,128.30774095800007,128.30774095800007,128.30774095800007,128.31669366633338,128.30774095800007,128.30774095800007,128.30831995799963,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,1.8915567089970864,None,128.30873549999887,128.31912458299848,130.31518483299806,,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-6-Per.wav,Speaker2,گوینده۲,0,0,0,42,0,38,38,25,,,,,,,,,,,,,130.34072741699856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.31585804199858,130.34072741699856,130.34072741699856,130.34072741699856,130.34072741699856,130.34833179133108,130.34072741699856,130.34072741699856,130.34125874999881,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,1.8194471669994527,None,130.34155541699874,130.35151533300086,132.33963762499843,132.36140995800088,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-12-Per.wav,Speaker1,گوینده ۱,0,0,0,42,0,39,39,11,,,,,,,,,,,,,132.36140995800088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.3398000419984,132.36140995800088,132.36140995800088,132.36140995800088,132.36140995800088,132.3560148336658,132.36140995800088,132.36140995800088,132.36192645799747,Correct! صحیح است,0,1,1,1.5879100829988602,None,132.3656349999983,132.37403929200082,134.36018483299995,134.38348724999742,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-5-Per.wav,Speaker3,گوینده۳,0,0,0,42,0,40,40,44,,,,,,,,,,,,,134.38348724999742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.36035450000054,134.38348724999742,134.38348724999742,134.38348724999742,134.38348724999742,134.3932495003324,134.38348724999742,134.38348724999742,134.38402375000078,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,1.506159624997963,None,134.3844032499983,134.39429479200044,136.37769962499806,136.4053084169973,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-20-Per.wav,Speaker3,گوینده۳,0,0,0,42,0,41,41,59,,,,,,,,,,,,,136.4053084169973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.37864570799866,136.4053084169973,136.4053084169973,136.4053084169973,136.4053084169973,136.40996241633235,136.4053084169973,136.4053084169973,136.40587995799797,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,1.4348425419993873,None,136.40631099999882,136.4157119579977,138.40022895799848,138.42325541699756,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-4-Per.wav,Speaker4,گوینده۴,0,0,0,42,0,42,42,63,,,,,,,,,,,,,138.42325541699756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.4003820830003,138.42325541699756,138.42325541699756,138.42325541699756,138.42325541699756,138.41665833366667,138.42325541699756,138.42325541699756,138.42384845799825,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,1.2484837920019345,None,138.4240878749988,138.43395316699753,140.41783075000058,140.4407444999997,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-19-Per.wav,Speaker2,گوینده۲,0,0,0,42,0,43,43,38,,,,,,,,,,,,,140.4407444999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.41801437499817,140.4407444999997,140.4407444999997,140.4407444999997,140.4407444999997,140.43419166666743,140.4407444999997,140.4407444999997,140.4413504999975,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,1.0600163329982024,None,140.441587041998,140.45165166699735,142.43706374999965,142.46121241699802,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-11-Per.wav,Speaker4,گوینده۴,0,0,0,42,0,44,44,70,,,,,,,,,,,,,142.46121241699802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.43758099999832,142.46121241699802,142.46121241699802,142.46121241699802,142.46121241699802,142.46951708333341,142.46121241699802,142.46121241699802,142.46186783300072,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,1.2305003330002364,None,142.4622442079999,142.47236733300088,144.4611699579982,144.48599974999888,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-5-Per.wav,Speaker1,گوینده ۱,0,0,0,42,0,45,45,4,,,,,,,,,,,,,144.48599974999888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.46169416699922,144.48599974999888,144.48599974999888,144.48599974999888,144.48599974999888,144.49357016633127,144.48599974999888,144.48599974999888,144.48655929199958,Correct! صحیح است,0,1,1,1.3237519159993099,None,144.48694791699745,144.49495437500082,146.47755495800084,146.5000987079984,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-19-Per.wav,Speaker1,گوینده ۱,0,0,0,42,0,46,46,18,,,,,,,,,,,,,146.5000987079984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.4777432919982,146.5000987079984,146.5000987079984,146.5000987079984,146.5000987079984,146.49397312466706,146.5000987079984,146.5000987079984,146.5006484580008,Correct! صحیح است,0,1,1,1.2780403340002522,None,146.5044496249975,146.5129501249976,148.50394904199857,148.5274039169999,,,,,,,,,,,,,,,,,,,,,,,675375,001,2024-07-02_09h37.15.617,5-30,2024.1.4,None,2024-07-02 09h37.20.324275 +0900,
