SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,Break.started,rest_text.started,rest_text.stopped,Break.stopped,FeedbackText.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.00837449999380624,0.008672249998198822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472734,001,2024-08-02_09h30.28.691,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 09h30.33.161634 +0900,
,,,,,,,,,,,,,,,,,,,0.008684583997819573,0.013988958999107126,0.013988958999107126,0.5087668339983793,1,0.4609971250029048,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472734,001,2024-08-02_09h30.28.691,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 09h30.33.161634 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.5088001249969238,0.5200594999987516,0.00016725000023143366,0.5200594999987516,1.0443553339937353,[-0.10488798370672098],[0.23421588594704684],[1],[0],[0],[0.534903874999145],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472734,001,2024-08-02_09h30.28.691,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 09h30.33.161634 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0445092919981107,1.0903157499997178,6.043642166994687,6.05429262566419,6.043642166994687,6.087035541997466,14.031560625000566,14.031560625000566,14.038713833993825,14.048227291667233,14.038713833993825,22.038616541998636,22.038616541998636,22.045051834000333,22.0552832086653,22.045051834000333,30.038868042000104,30.038868042000104,30.038868042000104,30.05040920866692,30.038868042000104,38.04033537499345,38.04033537499345,38.034949834000145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472734,001,2024-08-02_09h30.28.691,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 09h30.33.161634 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.035040624999965,38.04033537499345,39.10961099999986,39.02701820899529,,,,,,,,,,,,,,,,,,,,,,,,,,,472734,001,2024-08-02_09h30.28.691,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 09h30.33.161634 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.027031083998736,39.02718537499459,,,,,,,,,,,,,,,,,,,,,,,,,472734,001,2024-08-02_09h30.28.691,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 09h30.33.161634 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-18-Per.wav,Speaker4,گوینده۴,0,0,0,16,0,0,0,77,39.10961099999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.07989991700015,39.10961099999986,39.10961099999986,39.10961099999986,39.10961099999986,39.11008708333005,39.10961099999986,39.10961099999986,39.10961099999986,41.92241054199985,نادرست! پاسخ صحیح گوینده۴ است,0,1,1,2.8103869589976966,None,41.92309491699416,41.93648529199709,43.92712345899781,43.927134708996164,43.93102016699413,48.948202791994845,48.92126033399836,,472734,001,2024-08-02_09h30.28.691,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 09h30.33.161634 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-10-Per.wav,Speaker3,گوینده۳,0,0,0,16,0,1,1,49,48.948202791994845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.92144062499574,48.948202791994845,48.948202791994845,48.948202791994845,48.948202791994845,48.954176083331305,48.948202791994845,48.948202791994845,48.948202791994845,51.35099654199439,نادرست! پاسخ صحیح گوینده۳ است,0,2,1,2.401142583003093,None,51.35523912499775,51.36708841699874,53.352349333996244,53.352375709000626,53.357229249995726,58.37333666699851,58.34477008399699,53.357229249995726,472734,001,2024-08-02_09h30.28.691,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 09h30.33.161634 +0900,
,,,,,,,,,,,,,,,58.37333666699851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.345517374997144,58.37333666699851,58.37333666699851,58.37333666699851,58.37333666699851,58.377365292326914,58.37333666699851,58.37333666699851,58.37333666699851,60.341025541994895,نادرست! پاسخ صحیح گوینده۳ است,0,3,1,1.9618528749997495,None,60.34526758399443,60.357040416995005,62.34511974999623,62.34516116699524,62.35209912499704,,,62.35209912499704,,,,,,,,
