thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,text_13.stopped,mouse.stopped,checkbox.stopped,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.009051875000295695,0.009367374999783351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922805,001,2024-07-17_13h57.05.601,5-34 ready-monolingual persian speaker,2024.1.4,None,2024-07-17 13h57.10.832959 +0900,
,,,,0.009385084000314237,0.014099709000220173,0.014099709000220173,1.0804702500008716,1,1.0302626250013418,None,,,,,,,,,,,,,,,,,,,,,,,922805,001,2024-07-17_13h57.05.601,5-34 ready-monolingual persian speaker,2024.1.4,None,2024-07-17 13h57.10.832959 +0900,
,,,,,,,,,,,1.0805030840001564,1.0910309589999088,6.154199945740402e-05,1.0910309589999088,6.126261458999579,4.994836624999152,6.126261458999579,6.075634625000021,[],[],[],[],[],[],[],False,,,,,,,922805,001,2024-07-17_13h57.05.601,5-34 ready-monolingual persian speaker,2024.1.4,None,2024-07-17 13h57.10.832959 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6.075732249999419,6.126261458999579,11.073542459000237,11.080935375666984,11.073542459000237,11.124210084000879,,,,,,,,
