SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackText.stopped,FeedbackRoutine1.stopped,CheckAccuracy1.started,accuracy_group1,proceed_to_test,CheckAccuracy1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.008633083998574875,0.008997666998766363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
,,,,,,,,,,,,,,,,,,,0.00901583399536321,0.013396458998613525,0.013396458998613525,0.3776947499936796,1,0.32569004100514576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.3777244589946349,0.38766137499624165,0.0001787919973139651,0.38766137499624165,1.4416942919997382,[-0.0835030549898167],[-0.04175152749490835],[1],[0],[0],[1.0633404160034843],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4418550419941312,1.4827049169980455,6.436847666998801,6.444131416665429,6.436847666998801,6.479240999993635,14.432051041992963,14.432051041992963,14.432051041992963,14.442578166661649,14.432051041992963,22.42909229199722,22.42909229199722,22.435336083995935,22.445758958663887,22.435336083995935,30.4227663749989,30.4227663749989,30.448116833998938,30.45550770866636,30.448116833998938,38.43926904199907,38.43926904199907,38.43281816699891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.43293804199493,38.43926904199907,39.50970545899327,39.424448666999524,,,,,,,,,,,,,,,,,,,,,,,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.42448370899365,39.42477008399874,,,,,,,,,,,,,,,,,,,,,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-13-Per.wav,Speaker4,گوینده۴,0,0,0,21,0,0,0,72,39.50970545899327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.478155541997694,39.50970545899327,39.50970545899327,39.50970545899327,39.50970545899327,39.50697987532961,39.50970545899327,39.50970545899327,39.50970545899327,43.00117504199443,نادرست! پاسخ صحیح گوینده۴ است,0,1,2,3.4867832500021905,None,43.0015842089997,43.01487937499769,45.02375104199746,44.99807462499302,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-16-Per.wav,Speaker1,گوینده ۱,0,0,0,21,0,1,1,15,45.02375104199746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.99825608399988,45.02375104199746,45.02375104199746,45.02375104199746,45.02375104199746,45.03119000032942,45.02375104199746,45.02375104199746,45.02375104199746,48.12843662499654,صحیح است,1,2,1,3.0984630419989116,None,48.12865570899885,48.13964570899407,50.14810195899918,50.12256804199569,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-12-Per.wav,Speaker1,گوینده ۱,0,0,0,21,0,2,2,11,50.14810195899918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.12275045899878,50.14810195899918,50.14810195899918,50.14810195899918,50.14810195899918,50.15571879233224,50.14810195899918,50.14810195899918,50.14810195899918,53.65299087499443,صحیح است,2,3,1,3.5036169170052744,None,53.65320249999786,53.66902399999526,,55.65408858399314,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-17-Per.wav,Speaker2,گوینده۲,0,0,0,21,0,3,3,36,55.67976554199413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.654290916994796,55.67976554199413,55.67976554199413,55.67976554199413,55.67976554199413,55.68735916732888,55.67976554199413,55.67976554199413,55.67976554199413,57.7285080839938,نادرست! پاسخ صحیح گوینده۲ است,2,4,1,2.0394778750051046,None,57.73264345899952,57.74412970899721,,59.73640662499383,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-11-Per.wav,Speaker1,گوینده ۱,0,0,0,21,0,4,4,10,59.76276829199924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.736573791997216,59.76276829199924,59.76276829199924,59.76276829199924,59.76276829199924,59.76969658333158,59.76276829199924,59.76276829199924,59.76276829199924,60.187192458994105,صحیح است,3,5,1,0.42033333300059894,None,60.19107654199615,60.20195262499328,62.21310945899313,62.18625199999951,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-6-Per.wav,Speaker1,گوینده ۱,0,0,0,21,0,5,5,5,62.21310945899313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.18642158399598,62.21310945899313,62.21310945899313,62.21310945899313,62.21310945899313,62.21932966732905,62.21310945899313,62.21310945899313,62.21310945899313,62.415969833993586,صحیح است,4,6,1,0.20124279099400155,None,62.42010204199323,62.43043112499436,,64.4219227499998,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-3-Per.wav,Speaker1,گوینده ۱,0,0,0,21,0,6,6,2,64.45097108399932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.42251833399496,64.45097108399932,64.45097108399932,64.45097108399932,64.45097108399932,64.45510183333002,64.45097108399932,64.45097108399932,64.45097108399932,64.50269837499945,صحیح است,5,7,1,0.047235666999768,None,64.50704133399995,64.51780104199861,66.53094470899669,66.50459024999873,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-14-Per.wav,Speaker4,گوینده۴,0,0,0,21,0,7,7,73,66.53094470899669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.50479699999414,66.53094470899669,66.53094470899669,66.53094470899669,66.53094470899669,66.53762279232663,66.53094470899669,66.53094470899669,66.53094470899669,66.84074712499569,نادرست! پاسخ صحیح گوینده۴ است,5,8,1,0.30495112500648247,None,66.8445501669994,66.85567912499391,68.86618524999358,68.83877779199975,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-11-Per.wav,Speaker3,گوینده۳,0,0,0,21,0,8,8,50,68.86618524999358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.83895320899319,68.86618524999358,68.86618524999358,68.86618524999358,68.86618524999358,68.87188908332658,68.86618524999358,68.86618524999358,68.86618524999358,69.09285574999376,نادرست! پاسخ صحیح گوینده۳ است,5,9,1,0.21890412500215461,None,69.09704516700003,69.1062971249994,71.12437687499914,71.09633895899606,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-18-Per.wav,Speaker2,گوینده۲,0,0,0,21,0,9,9,37,71.12437687499914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.09709791699424,71.12437687499914,71.12437687499914,71.12437687499914,71.12437687499914,71.12882237532952,71.12437687499914,71.12437687499914,71.12437687499914,71.2759332919959,نادرست! پاسخ صحیح گوینده۲ است,5,10,1,0.14824054099881323,None,71.27986216699355,71.2912319169991,73.30550320899783,73.27640758399502,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-2-Per.wav,Speaker2,گوینده۲,0,0,0,21,0,10,10,21,73.30550320899783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.27660699999979,73.30550320899783,73.30550320899783,73.30550320899783,73.30550320899783,73.30946475033173,73.30550320899783,73.30550320899783,73.30550320899783,73.32739999999467,نادرست! پاسخ صحیح گوینده۲ است,5,11,1,0.012419541999406647,None,73.33115354199981,73.34005270899797,75.35921904199495,75.33098116699693,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-11-Per.wav,Speaker2,گوینده۲,0,0,0,21,0,11,11,30,75.35921904199495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.3318683749967,75.35921904199495,75.35921904199495,75.35921904199495,75.35921904199495,75.36340175032868,75.35921904199495,75.35921904199495,75.35921904199495,75.50954741699388,نادرست! پاسخ صحیح گوینده۲ است,5,12,1,0.14300929199816892,None,75.51345295899955,75.52507137499924,77.5348337089963,77.5095727089938,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-1-Per.wav,Speaker2,گوینده۲,0,0,0,21,0,12,12,20,77.5348337089963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.50974841699644,77.5348337089963,77.5348337089963,77.5348337089963,77.5348337089963,77.54269075032838,77.5348337089963,77.5348337089963,77.5348337089963,77.69109924999793,نادرست! پاسخ صحیح گوینده۲ است,5,13,1,0.15341929100395646,None,77.69488770899625,77.70584691699332,79.71985258399945,79.69410804200015,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-14-Per.wav,Speaker3,گوینده۳,0,0,0,21,0,13,13,53,79.71985258399945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.69427291699685,79.71985258399945,79.71985258399945,79.71985258399945,79.71985258399945,79.72720433332918,79.71985258399945,79.71985258399945,79.71985258399945,79.8191633749957,نادرست! پاسخ صحیح گوینده۳ است,5,14,1,0.09072454199485946,None,79.82339270899683,79.83223916699353,81.84272062499804,81.81786158399336,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-5-Per.wav,Speaker1,گوینده ۱,0,0,0,21,0,14,14,4,81.84272062499804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.81804424999427,81.84272062499804,81.84272062499804,81.84272062499804,81.84272062499804,81.8509793333292,81.84272062499804,81.84272062499804,81.84272062499804,81.90872837499774,صحیح است,6,15,1,0.06300787499640137,None,81.91271604199574,81.9225009169968,83.93735020899476,83.91010349999851,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-9-Per.wav,Speaker1,گوینده ۱,0,0,0,21,0,15,15,8,83.93735020899476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.91027870899416,83.93735020899476,83.93735020899476,83.93735020899476,83.93735020899476,83.94314675033141,83.93735020899476,83.93735020899476,83.93735020899476,84.22483383399958,صحیح است,7,16,1,0.2850901249985327,None,84.2286748339975,84.23905945899605,86.2518284589969,86.22765375000017,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-5-Per.wav,Speaker4,گوینده۴,0,0,0,21,0,16,16,64,86.2518284589969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.2278150419952,86.2518284589969,86.2518284589969,86.2518284589969,86.2518284589969,86.26074395833032,86.2518284589969,86.2518284589969,86.2518284589969,86.5101695839985,نادرست! پاسخ صحیح گوینده۴ است,7,17,1,0.24859320799441775,None,86.51396508399921,86.52559608399315,88.53556099999696,88.50979162499425,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-13-Per.wav,Speaker3,گوینده۳,0,0,0,21,0,17,17,52,88.53556099999696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.50996699999814,88.53556099999696,88.53556099999696,88.53556099999696,88.53556099999696,88.54292037533062,88.53556099999696,88.53556099999696,88.53556099999696,88.63743320899812,نادرست! پاسخ صحیح گوینده۳ است,7,18,1,0.09831095800473122,None,88.64118566699472,88.65235004199349,,90.64699658399331,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-1-Per.wav,Speaker4,گوینده۴,0,0,0,21,0,18,18,60,90.67529674999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.64754579199507,90.67529674999969,90.67529674999969,90.67529674999969,90.67529674999969,90.6801926673293,90.67529674999969,90.67529674999969,90.67529674999969,90.69262633399921,نادرست! پاسخ صحیح گوینده۴ است,7,19,1,0.01263325000036275,None,90.69651745899318,90.70710579199658,,92.70505937499547,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-19-Per.wav,Speaker3,گوینده۳,0,0,0,21,0,19,19,58,92.73258795899892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.705596916996,92.73258795899892,92.73258795899892,92.73258795899892,92.73258795899892,92.73824016733172,92.73258795899892,92.73258795899892,92.73258795899892,93.02150758399512,نادرست! پاسخ صحیح گوینده۳ است,7,20,1,0.28694079099659575,None,93.02550904199597,93.03684033399622,,95.02884224999434,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-7-Per.wav,Speaker4,گوینده۴,0,0,0,21,0,20,20,66,95.0536851249999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0290225839999,95.0536851249999,95.0536851249999,95.0536851249999,95.0536851249999,95.06213958333004,95.0536851249999,95.0536851249999,95.0536851249999,95.23289158399712,نادرست! پاسخ صحیح گوینده۴ است,7,21,1,0.1767851660042652,None,95.2371512499958,95.24841637499776,97.25798495899653,97.23479366699758,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-12-Per.wav,Speaker4,گوینده۴,0,0,0,21,0,21,21,71,97.25798495899653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.23495383399859,97.25798495899653,97.25798495899653,97.25798495899653,97.25798495899653,97.26788158332832,97.25798495899653,97.25798495899653,97.25798495899653,97.44450058399525,نادرست! پاسخ صحیح گوینده۴ است,7,22,1,0.1854719999973895,None,97.44846379199589,97.45962504199997,99.47533237499738,99.44811487499828,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-6-Per.wav,Speaker4,گوینده۴,0,0,0,21,0,22,22,65,99.47533237499738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.44887762500002,99.47533237499738,99.47533237499738,99.47533237499738,99.47533237499738,99.48065804233241,99.47533237499738,99.47533237499738,99.47533237499738,99.79637391699362,نادرست! پاسخ صحیح گوینده۴ است,7,23,1,0.3161492079962045,None,99.80032437499904,99.81183258399687,101.82095395899523,101.79588341699855,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-5-Per.wav,Speaker3,گوینده۳,0,0,0,21,0,23,23,44,101.82095395899523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.79614316699735,101.82095395899523,101.82095395899523,101.82095395899523,101.82095395899523,101.82898266732857,101.82095395899523,101.82095395899523,101.82095395899523,102.00044433399307,نادرست! پاسخ صحیح گوینده۳ است,7,24,1,0.17840433299716096,None,102.00469583399536,102.01617937499395,104.02935329199681,104.00244179199944,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker3,گوینده۳,0,0,0,21,0,24,24,55,104.02935329199681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.00297216699983,104.02935329199681,104.02935329199681,104.02935329199681,104.02935329199681,104.03499166732993,104.02935329199681,104.02935329199681,104.02935329199681,104.21622316699359,نادرست! پاسخ صحیح گوینده۳ است,7,25,1,0.17803562500193948,None,104.22002433399757,104.22867391699401,,106.220717917,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-13-Per.wav,Speaker2,گوینده۲,0,0,0,21,0,25,25,32,106.2453749999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.22092687499389,106.2453749999986,106.2453749999986,106.2453749999986,106.2453749999986,106.25401875033324,106.2453749999986,106.2453749999986,106.2453749999986,106.34144487499725,نادرست! پاسخ صحیح گوینده۲ است,7,26,1,0.09408995800185949,None,106.34533366699907,106.35683087499638,108.37183241699677,108.34490129199548,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-8-Per.wav,Speaker4,گوینده۴,0,0,0,21,0,26,26,67,108.37183241699677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.34556199999497,108.37183241699677,108.37183241699677,108.37183241699677,108.37183241699677,108.37756695832698,108.37183241699677,108.37183241699677,108.37183241699677,108.42766141699394,نادرست! پاسخ صحیح گوینده۴ است,7,27,1,0.047711792001791764,None,108.43193241699919,108.44305254199571,110.46057108399691,110.43109145899507,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-10-Per.wav,Speaker2,گوینده۲,0,0,0,21,0,27,27,29,110.46057108399691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.43203187499603,110.46057108399691,110.46057108399691,110.46057108399691,110.46057108399691,110.46359125032953,110.46057108399691,110.46057108399691,110.46057108399691,110.54588383399823,نادرست! پاسخ صحیح گوینده۲ است,7,28,1,0.07730041600007098,None,110.54974237499846,110.55850304199703,112.56929295899317,112.5435432919985,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-1-Per.wav,Speaker3,گوینده۳,0,0,0,21,0,28,28,40,112.56929295899317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.5437324999948,112.56929295899317,112.56929295899317,112.56929295899317,112.56929295899317,112.57666729232781,112.56929295899317,112.56929295899317,112.56929295899317,112.68113854199328,نادرست! پاسخ صحیح گوینده۳ است,7,29,1,0.1019804999959888,None,112.68502112499846,112.69628383399686,,114.69193870899471,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-17-Per.wav,Speaker3,گوینده۳,0,0,0,21,0,29,29,56,114.7160610840001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.6921624999959,114.7160610840001,114.7160610840001,114.7160610840001,114.7160610840001,114.72522641732988,114.7160610840001,114.7160610840001,114.7160610840001,114.80564083399804,نادرست! پاسخ صحیح گوینده۳ است,7,30,1,0.0851096249971306,None,114.80982624999888,114.82126241699734,,116.81583537499682,,,,,137442,001,2024-08-01_15h12.03.036,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h12.07.345613 +0900,
