repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,TrainingGroup1.stopped,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.009925625003234018,0.010277209003106691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922730,001,2024-07-01_23h42.21.047,5-29,2024.1.4,None,2024-07-01 23h42.25.401021 +0900,
,,,,,,,,,,,,,,,,,,,0.01029125000059139,0.01462379200165742,0.01462379200165742,1.589544084003137,1,1.5421757090007304,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922730,001,2024-07-01_23h42.21.047,5-29,2024.1.4,None,2024-07-01 23h42.25.401021 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.5895876250033325,1.6448686250005267,6.5836175000004005,6.593712458667384,6.5836175000004005,6.631727667001542,11.589581708667781,16.575315917001717,16.575315917001717,16.58757087500271,16.591982583668383,16.58757087500271,21.590229041667286,26.58221075000256,26.58221075000256,26.58221075000256,26.59434816666932,26.58221075000256,31.58926800066935,36.57184658400001,36.57184658400001,36.588710709002044,36.590745208668764,36.588710709002044,41.59739495866985,46.65976412500095,46.65976412500095,46.57876612500331,,,,,,,,,,,,,,,,,,922730,001,2024-07-01_23h42.21.047,5-29,2024.1.4,None,2024-07-01 23h42.25.401021 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.57882266700108,46.579146500000206,,,,,,,,,,,,,,,,922730,001,2024-07-01_23h42.21.047,5-29,2024.1.4,None,2024-07-01 23h42.25.401021 +0900,
,,,,,,,,,,,,,,,46.65976412500095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.632327541999985,46.65976412500095,46.65976412500095,46.65976412500095,46.65976412500095,46.66116904233544,46.65976412500095,46.65976412500095,48.86308587500025,1,1,4,2.1911951250003767,None,48.868826334000914,,,,,,,,
