repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrialNumber,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,0.00884362500073621,0.009183583002595697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288242,001,2024-07-31_14h28.37.115,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h28.41.107388 +0900,
,,,,,,,,,,,,,,,,,,,,0.009203417001117487,0.014296875000582077,0.014296875000582077,0.44717791700168164,1,0.3977650419983547,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288242,001,2024-07-31_14h28.37.115,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h28.41.107388 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4472067500028061,0.45759429200188606,0.00017149999985122122,0.45759429200188606,1.245776042000216,[0.015274949083503055],[-0.24032586558044808],[1],[0],[0],[0.7977908339998976],['checkbox'],True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288242,001,2024-07-31_14h28.37.115,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h28.41.107388 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2459646670031361,1.2881534580010339,6.235281917000975,6.24541916666955,6.235281917000975,6.286535458002618,14.231680667002365,14.231680667002365,14.238396583001304,14.248347333669033,14.238396583001304,22.230468292000296,22.230468292000296,22.234642542000074,22.247134958666962,22.234642542000074,30.222904083002504,30.222904083002504,30.244910375000472,30.256388749669227,30.244910375000472,38.23890037500314,38.23890037500314,38.23303429200314,,,,,,,,288242,001,2024-07-31_14h28.37.115,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h28.41.107388 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.23311850000027,38.23890037500314,,39.22492895800315,,,,288242,001,2024-07-31_14h28.37.115,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h28.41.107388 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.22496462500203,39.22522137500346,,288242,001,2024-07-31_14h28.37.115,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h28.41.107388 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.28200345799996,,,,,,,,
