repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,TrainingGroup1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.010122791994945146,0.011426500001107343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388355,001,2024-08-02_11h06.48.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 11h06.52.779310 +0900,
,,,,,,,,,,,,,,,,,,,0.011441082999226637,0.016071166995970998,0.016071166995970998,1.305767541998648,1,1.2487644579960033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388355,001,2024-08-02_11h06.48.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 11h06.52.779310 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.3057975420015282,1.3161764999968,0.0001866249949671328,1.3161764999968,2.163753707995056,[-0.12016293279022404],[0.27494908350305497],[1],[0],[0],[0.8571546669991221],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388355,001,2024-08-02_11h06.48.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 11h06.52.779310 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1639217080009985,2.209696082994924,7.1616340420005145,7.165168208663332,7.1616340420005145,7.198828583001159,15.158197207994817,15.158197207994817,15.158197207994817,15.166235791661409,15.158197207994817,23.15736645799916,23.15736645799916,23.15736645799916,23.170001541668412,23.15736645799916,31.152599166998698,31.152599166998698,31.157782292000775,31.169265833665364,31.157782292000775,39.150612166995415,39.150612166995415,39.146708874999604,,,,,,,,,388355,001,2024-08-02_11h06.48.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 11h06.52.779310 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.14673766699707,39.150612166995415,,40.13910891699925,,,,,388355,001,2024-08-02_11h06.48.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 11h06.52.779310 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.13914079199458,40.13938633300131,,,388355,001,2024-08-02_11h06.48.374,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 11h06.52.779310 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.19369245800044,40.21747762499581,,,,,,,,
