repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,text_2.stopped,image.started,sound_8.started,text_4.started,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,Countdown.started,text_14.started,text_14.stopped,text_15.started,text_15.stopped,text_16.started,text_16.stopped,text_17.started,text_17.stopped,Countdown.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.011981833000390907,0.012438083000233746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982757,001,2024-08-04_11h36.33.461,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h36.38.645580 +0900,
,,,,,,,,,,,,,,,,,,,0.012456875001589651,0.01693479200002912,0.01693479200002912,2.174673792000249,1,2.1234487500005343,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982757,001,2024-08-04_11h36.33.461,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h36.38.645580 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,2.174703374999808,2.183725750001031,0.0002190830000472488,2.183725750001031,2.6870492500002,[-0.11405295315682282],[0.2729124236252546],[1],[0],[0],[0.5115798749993701],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982757,001,2024-08-04_11h36.33.461,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h36.38.645580 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.687206750000769,2.7290971250004077,7.720280042000013,9.67868158300007,9.688739374667664,9.67868158300007,14.666955208000218,14.666955208000218,17.67993100000058,17.68871329166747,17.67993100000058,22.677156249999825,22.677156249999825,25.685612083001615,25.69328858366704,25.685612083001615,30.68484645799981,30.68484645799981,33.68778904200008,33.69378112466826,33.68778904200008,38.683678583000074,38.683678583000074,38.678077500000654,,,,,,,,,,,,,,,,,,,,,,,,,,982757,001,2024-08-04_11h36.33.461,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h36.38.645580 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.67825625000114,38.683678583000074,48.682560332999856,48.677058500001294,,,,,,,,,,,,,,,,,,,,,,982757,001,2024-08-04_11h36.33.461,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h36.38.645580 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.67709579199982,48.682560332999856,49.66964083300081,49.68551308300084,50.68473754200022,50.691911042000356,51.67776487500123,51.67776487500123,53.74423104200105,53.66313050000099,,,,,,,,,,,,982757,001,2024-08-04_11h36.33.461,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h36.38.645580 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.663151333001224,53.66329591700014,,,,,,,,,,982757,001,2024-08-04_11h36.33.461,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 11h36.38.645580 +0900,
,,,,,,,,,,,,,,,53.74423104200105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.71565937500054,53.74423104200105,53.74423104200105,53.74423104200105,53.74423104200105,53.74616516633372,53.74423104200105,53.74423104200105,53.74423104200105,,,,,,,,
