SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,repeated_TrainingLoopGroup2.thisRepN,repeated_TrainingLoopGroup2.thisTrialN,repeated_TrainingLoopGroup2.thisN,repeated_TrainingLoopGroup2.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,testPhase2Loop.thisRepN,testPhase2Loop.thisTrialN,testPhase2Loop.thisN,testPhase2Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup2.started,image_11.started,SpeakerPicture2.started,image_5.started,image_6.started,Sound2.started,Instruction2.started,Response2.started,TrainingGroup2.stopped,feedbackText,correct_responses_group2,total_trials_group2,Response2.keys,Response2.rt,Response2.duration,FeedbackRoutine2.started,FeedbackText2.started,FeedbackRoutine2.stopped,FeedbackText2.stopped,CheckAccuracy2.started,accuracy_group2,proceed_to_test,CheckAccuracy2.stopped,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase2.started,test2_image1.started,test2_image2.started,test2_image3.started,test2_image4.started,test2_sound.started,text_8.started,test2_response_keyboard.started,TestPhase2.stopped,test2_response_keyboard.keys,test2_response_keyboard.rt,test2_response_keyboard.duration,test2_response,test2_image_file1,test2_image_file2,test2_image_file3,test2_image_file4,test2_sound_file,english_correct_answer,persian_correct_answer,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-3-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,4,0,5,5,42,,,,,59.339853124998626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.318508166994434,59.339853124998626,59.339853124998626,59.339853124998626,59.339853124998626,59.35018650032774,59.339853124998626,59.339853124998626,59.4784319169994,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.13580808300321223,None,59.482669958997576,59.49536687499494,61.479527833995235,61.50371608400019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-15-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,4,0,6,6,74,,,,,61.50371608400019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.48005325000122,61.50371608400019,61.50371608400019,61.50371608400019,61.50371608400019,61.5126472083289,61.50371608400019,61.50371608400019,61.71115104199998,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.2044868340017274,None,61.71516474999953,61.72704337499454,63.712353958995664,63.7332818750001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-6-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,4,0,7,7,25,,,,,63.7332818750001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.712552624994714,63.7332818750001,63.7332818750001,63.7332818750001,63.7332818750001,63.72881150066338,63.7332818750001,63.7332818750001,63.733898916994804,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,2.1671948340008385,None,63.73796216699702,63.7472409999973,65.7298407499984,65.75193579199549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-19-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,4,0,8,8,78,,,,,65.75193579199549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.73001616699912,65.75193579199549,65.75193579199549,65.75193579199549,65.75193579199549,65.7462668336632,65.75193579199549,65.75193579199549,65.75262429199938,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,1.9307674590017996,None,65.75641508399713,65.76661429199885,67.7618665839982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-15-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,4,0,9,9,34,,,,,67.78673124999477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.76251679199777,67.78673124999477,67.78673124999477,67.78673124999477,67.78673124999477,67.79503166733096,67.78673124999477,67.78673124999477,68.08445754199784,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.28934524999931455,None,68.08867674999783,68.10162420899724,70.09545641699515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-14-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,4,0,10,10,53,,,,,70.12101220899785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.09603849999985,70.12101220899785,70.12101220899785,70.12101220899785,70.12101220899785,70.12862816733153,70.12101220899785,70.12101220899785,70.3746772089944,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.2521771669998998,None,70.37864608399832,70.39159512499464,72.37918845899549,72.40360599999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-2-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,4,0,11,11,41,,,,,72.40360599999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.38021912499971,72.40360599999985,72.40360599999985,72.40360599999985,72.40360599999985,72.41032445833164,72.40360599999985,72.40360599999985,72.72774399999616,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.31862762499804376,None,72.73180399999546,72.74432795900066,74.73090483399574,74.75381029200071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-17-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,4,0,12,12,16,,,,,74.75381029200071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.73191349999979,74.75381029200071,74.75381029200071,74.75381029200071,74.75381029200071,74.76325145833155,74.75381029200071,74.75381029200071,74.93068495899934,Correct! صحیح است,1,1,1,0.1730032920022495,None,74.93493904199568,74.94605074999708,76.93045616699965,76.95222333399579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-3-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,4,0,13,13,62,,,,,76.95222333399579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.93063199999597,76.95222333399579,76.95222333399579,76.95222333399579,76.95222333399579,76.9468732506614,76.95222333399579,76.95222333399579,77.08685975000117,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.13262220800243085,None,77.0908538750009,77.10357462499815,79.09320279199892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-20-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,4,0,14,14,59,,,,,79.11580066700117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0938930419943,79.11580066700117,79.11580066700117,79.11580066700117,79.11580066700117,79.10971425066624,79.11580066700117,79.11580066700117,79.25922170899867,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.13652520900359377,None,79.26338599999872,79.27627870899596,81.26251354199485,81.28853470899776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-12-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,4,0,15,15,51,,,,,81.28853470899776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.263501292,81.28853470899776,81.28853470899776,81.28853470899776,81.28853470899776,81.29467787533261,81.28853470899776,81.28853470899776,81.4397902089986,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.1484464589957497,None,81.44370354199782,81.45691033399635,83.4439113749977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-1-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,4,0,16,16,60,,,,,83.46508412499679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.4441269999952,83.46508412499679,83.46508412499679,83.46508412499679,83.46508412499679,83.46053720866281,83.46508412499679,83.46508412499679,83.60947237499931,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.13598245799948927,None,83.61342637499911,83.62625649999973,85.61298287499812,85.63552787499793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-8-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,4,0,17,17,27,,,,,85.63552787499793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.61399125000025,85.63552787499793,85.63552787499793,85.63552787499793,85.63552787499793,85.64538070833126,85.63552787499793,85.63552787499793,85.79455049999524,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.15163570799631998,None,85.79843908399926,85.80841162499564,87.80132308400061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-15-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,4,0,18,18,54,,,,,87.8252566250012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.80199033399549,87.8252566250012,87.8252566250012,87.8252566250012,87.8252566250012,87.83446120833153,87.8252566250012,87.8252566250012,88.03692274999776,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.20840154100005748,None,88.04092341700016,88.05379624999478,90.03747583399672,90.0619311249975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-4-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,4,0,19,19,43,,,,,90.0619311249975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.03845195900067,90.0619311249975,90.0619311249975,90.0619311249975,90.0619311249975,90.06997587533309,90.0619311249975,90.0619311249975,90.25968104200001,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.19484170799842104,None,90.26347279200127,90.27631716700125,92.26534312500007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-16-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,4,0,20,20,55,,,,,92.2860351249983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.26551541699882,92.2860351249983,92.2860351249983,92.2860351249983,92.2860351249983,92.28197425066561,92.2860351249983,92.2860351249983,92.3201328340001,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.03011216700542718,None,92.32437729199592,92.33721583399893,94.32078508399718,94.34677525000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-12-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,4,0,21,21,11,,,,,94.34677525000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.32176416699804,94.34677525000006,94.34677525000006,94.34677525000006,94.34677525000006,94.35324420833106,94.34677525000006,94.34677525000006,94.45247587499762,Correct! صحیح است,1,1,1,0.10465154099802021,None,94.45627670899557,94.46711033400061,96.46009262499865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-11-Per.wav,Speaker3,گوینده۳,,,,,,,,0,0,0,4,0,22,22,50,,,,,96.48340987499978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.46071812499576,96.48340987499978,96.48340987499978,96.48340987499978,96.48340987499978,96.49324641733304,96.48340987499978,96.48340987499978,96.65204774999438,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.1570056670025224,None,96.6560029589964,96.66900870899553,98.65487749999738,98.6776335839968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-11-Per.wav,Speaker4,گوینده۴,,,,,,,,0,0,0,4,0,23,23,70,,,,,98.6776335839968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.65505124999618,98.6776335839968,98.6776335839968,98.6776335839968,98.6776335839968,98.67133241666694,98.6776335839968,98.6776335839968,98.79564954200032,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.10951604200090514,None,98.7993989999959,98.81189891699614,100.80275024999719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-20-Per.wav,Speaker2,گوینده۲,,,,,,,,0,0,0,4,0,24,24,39,,,,,100.82527737499913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.80338058399502,100.82527737499913,100.82527737499913,100.82527737499913,100.82527737499913,100.81924325066599,100.82527737499913,100.82527737499913,100.93048166699737,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.10392837499966845,None,100.93473987499601,100.94726754199655,102.9351947499963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-13-Per.wav,Speaker1,گوینده ۱,,,,,,,,0,0,0,4,0,25,25,12,,,,,102.95750908400078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.93577133399958,102.95750908400078,102.95750908400078,102.95750908400078,102.95750908400078,102.95167733366203,102.95750908400078,102.95750908400078,103.17069741700107,Correct! صحیح است,1,1,1,0.21208862499770476,None,103.17474075000064,103.18740099999559,105.17093074999866,105.19460016700032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260207,001,2024-07-02_19h58.54.525,5-35,2024.1.4,None,2024-07-02 19h58.58.985649 +0900,
