SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackText.stopped,FeedbackRoutine1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.01070270800119033,0.011014708001312101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676021,001,2024-07-02_09h55.49.584,5-30,2024.1.4,None,2024-07-02 09h55.54.228223 +0900,
,,,,,,,,,,,,,,,,,,,0.01103391599826864,0.015553665998595534,0.015553665998595534,0.47889075000057346,3,0.4235420420009177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676021,001,2024-07-02_09h55.49.584,5-30,2024.1.4,None,2024-07-02 09h55.54.228223 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.4789207499998156,0.5314290829992387,5.4744012910014135,5.479557207665736,5.4744012910014135,5.520763749998878,10.485918957667552,15.467243750001217,15.467243750001217,15.467243750001217,15.479191416667407,15.467243750001217,20.47977808266684,25.466361957998743,25.466361957998743,25.47612095799923,25.48302862466541,25.47612095799923,30.49059612466614,35.46981400000004,35.46981400000004,35.46981400000004,35.479295457666254,35.46981400000004,40.48695595766573,45.46518712499892,45.46518712499892,45.46185083299861,,,,,,,,,,,,,,,,,,,,,,,,,,676021,001,2024-07-02_09h55.49.584,5-30,2024.1.4,None,2024-07-02 09h55.54.228223 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.46186833300089,45.46518712499892,46.529407624999294,46.45082779099903,,,,,,,,,,,,,,,,,,,,,,676021,001,2024-07-02_09h55.49.584,5-30,2024.1.4,None,2024-07-02 09h55.54.228223 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.45084454099924,46.45098733299892,,,,,,,,,,,,,,,,,,,,676021,001,2024-07-02_09h55.49.584,5-30,2024.1.4,None,2024-07-02 09h55.54.228223 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-1-Per.wav,Speaker3,گوینده۳,0,0,0,30,0,0,0,40,46.529407624999294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.50335495800027,46.529407624999294,46.529407624999294,46.529407624999294,46.529407624999294,46.533865666334655,46.529407624999294,46.529407624999294,53.64171287499994,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,7.106276000002254,None,53.64212920800128,53.65549254099824,55.666914790999726,55.64203583299968,676021,001,2024-07-02_09h55.49.584,5-30,2024.1.4,None,2024-07-02 09h55.54.228223 +0900,
,,,,,,,,,,,,,,,55.666914790999726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.64296316599939,55.666914790999726,55.666914790999726,55.666914790999726,55.666914790999726,55.67431620833352,55.666914790999726,55.666914790999726,,,,,,,,,,,,,,,,,,,
