thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupInstructions.stopped,key_resp.stopped,GroupSelection.stopped,key_resp.keys,HeadphoneCheck.started,text_13.started,checkbox.started,mouse.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.011329834000207484,0.011700167000526562,,,,,,,,,,,,,,,,,,,,,,,207190,001,2024-08-01_15h48.27.953,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.32.625512 +0900,
,,,,0.011720792004780378,0.016491417001816444,0.016491417001816444,5.012198834003357,5.012198834003357,5.000624125001195,None,,,,,,,,,,,,,,,,207190,001,2024-08-01_15h48.27.953,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.32.625512 +0900,
,,,,,,,,,,,5.000674667004205,5.012198834003357,5.012198834003357,0.000512459002493415,8.49899450000521,[-0.12525458248472504],[0.25661914460285135],[1],[0],[0],[3.4862723749974975],[],False,,,207190,001,2024-08-01_15h48.27.953,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.32.625512 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,8.499267958999553,8.545938959003252,,,,,,,,
