thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Headphone_Used,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.00901529099974141,0.009391290999701596,,,,,,,,,,,,,,,,,,,,,,,,,,283036,001,2024-07-17_12h59.30.845,5-34 ready-monolingual persian speaker,2024.1.4,None,2024-07-17 12h59.35.197275 +0900,
,,,,0.009406290999322664,0.01389233299960324,0.01389233299960324,1.458947540999361,1,1.4067118340008165,None,,,,,,,,,,,,,,,,,,,283036,001,2024-07-17_12h59.30.845,5-34 ready-monolingual persian speaker,2024.1.4,None,2024-07-17 12h59.35.197275 +0900,
,,,,,,,,,,,1.4589787500008242,1.4700382499995612,5.979200068395585e-05,1.4700382499995612,4.105109791000359,[0.013238289205702648],[-0.1934826883910387],[1],[0],[0],[2.6449939160011127],True,,,,,,,283036,001,2024-07-17_12h59.30.845,5-34 ready-monolingual persian speaker,2024.1.4,None,2024-07-17 12h59.35.197275 +0900,
,,,,,,,,,,,,,,,,,,,,,,,4.105266708000272,4.1755809580008645,9.103156666000359,9.112939749666355,9.103156666000359,9.170910374999949,,,,,,,,
