SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,ker_resp.started,GroupSelection.stopped,ker_resp.keys,ker_resp.rt,ker_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,TrainingGroup2.started,image_11.started,SpeakerPicture2.started,image_5.started,image_6.started,Sound2.started,Instruction2.started,Response2.started,TrainingGroup2.stopped,feedbackText,Response2.keys,Response2.rt,Response2.duration,FeedbackRoutine2.started,FeedbackText2.started,FeedbackRoutine2.stopped,FeedbackText2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.009649250001530163,0.009933749999618158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641245,001,2024-06-23_19h09.33.241,5-11,2024.1.4,None,2024-06-23 19h09.38.604719 +0900,
,,,,,,,,,,,,,,,,,,,0.009949875005986542,0.014493208000203595,0.014493208000203595,0.7598688330035657,2,0.7057614579971414,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641245,001,2024-06-23_19h09.33.241,5-11,2024.1.4,None,2024-06-23 19h09.38.604719 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.7598967079975409,0.8130548330082092,5.753331041007186,5.763264332669011,5.753331041007186,5.8078360829968005,10.7614067076686,15.74346825000248,15.74346825000248,15.756509540995467,15.760134916669147,15.756509540995467,20.77182349967576,25.753417250001803,25.753417250001803,25.76110124999832,25.77008391666847,25.76110124999832,30.76168949966474,35.749819500008016,35.749819500008016,35.749819500008016,35.76225512466432,35.749819500008016,40.76267674967336,45.74530937500822,45.74530937500822,45.74021862499649,,,,,,,,,,,,,,,,,,,,,,641245,001,2024-06-23_19h09.33.241,5-11,2024.1.4,None,2024-06-23 19h09.38.604719 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.74029058299493,45.74970291600039,50.798686082998756,50.732809583001654,,,,,,,,,,,,,,,,,,641245,001,2024-06-23_19h09.33.241,5-11,2024.1.4,None,2024-06-23 19h09.38.604719 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-17-Per.wav,Speaker4,گوینده۴,,,,,0,0,0,76,50.798686082998756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.76975600000878,50.798686082998756,50.798686082998756,50.798686082998756,50.798686082998756,50.79925745766474,50.798686082998756,50.798686082998756,52.89589779100788,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,2.0961989579955116,None,52.90040779100673,52.918153457998415,54.90554854100628,,641245,001,2024-06-23_19h09.33.241,5-11,2024.1.4,None,2024-06-23 19h09.38.604719 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-5-Per.wav,Speaker3,گوینده۳,,,,,0,1,1,44,54.931540874997154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.906221833007294,54.931540874997154,54.931540874997154,54.931540874997154,54.931540874997154,54.93869683333517,54.931540874997154,54.931540874997154,58.97036891600874,Correct! صحیح است,3,4.032675000009476,None,58.97057912500168,58.98059883300448,60.96561145799933,60.99159266600327,641245,001,2024-06-23_19h09.33.241,5-11,2024.1.4,None,2024-06-23 19h09.38.604719 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-7-Per.wav,Speaker1,گوینده ۱,,,,,0,2,2,6,60.99159266600327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.9664948330028,60.99159266600327,60.99159266600327,60.99159266600327,60.99159266600327,60.99814479133832,60.99159266600327,60.99159266600327,63.94672875000106,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,3,2.9540264169918373,None,63.94693979099975,63.96344441600377,65.95773008299875,,641245,001,2024-06-23_19h09.33.241,5-11,2024.1.4,None,2024-06-23 19h09.38.604719 +0900,
,,,,,,,,,,,,,,,65.98009370799991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.95790895800747,65.98009370799991,65.98009370799991,65.98009370799991,65.98009370799991,65.97436291666624,65.98009370799991,65.98009370799991,,,,,,,,,,,,,,,,,
