repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackText.stopped,FeedbackRoutine1.stopped,Break.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.008468624997476581,0.008816249996016268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165422,001,2024-08-01_15h35.38.614,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h35.43.068352 +0900,
,,,,,,,,,,,,,,,,,,,0.008834166001179256,0.012962207998498343,0.012962207998498343,3.5983232500002487,1,3.5462279580024187,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165422,001,2024-08-01_15h35.38.614,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h35.43.068352 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,3.598351915999956,3.6086401249995106,0.00017295900033786893,3.6086401249995106,5.1555739999967045,[0.010183299389002037],[-0.17515274949083504],[1],[0],[0],[1.5564097080059582],['checkbox'],True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165422,001,2024-08-01_15h35.38.614,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h35.43.068352 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.155726416000107,5.200753666002129,10.153094415996748,10.163740541666145,10.153094415996748,10.193260708001617,18.149311041001056,18.149311041001056,18.156651999997848,18.16597770766772,18.156651999997848,26.14622033300111,26.14622033300111,26.14622033300111,26.156148624668518,26.14622033300111,34.14556212499883,34.14556212499883,34.151164875001996,34.1622287916655,34.151164875001996,42.142610082999454,42.142610082999454,42.13958512499812,,,,,,,,,,,,,,,,,,,,,,,,,,,,165422,001,2024-08-01_15h35.38.614,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h35.43.068352 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.139616915999795,42.142610082999454,43.21251583300182,43.12775870799669,,,,,,,,,,,,,,,,,,,,,,,,165422,001,2024-08-01_15h35.38.614,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h35.43.068352 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.12776979099726,43.127945624997665,,,,,,,,,,,,,,,,,,,,,,165422,001,2024-08-01_15h35.38.614,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h35.43.068352 +0900,
,,,,,,,,,,,,,,,43.21251583300182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.18070725000143,43.21251583300182,43.21251583300182,43.21251583300182,43.21251583300182,43.21087837432909,43.21251583300182,43.21251583300182,43.21251583300182,45.69556362499861,صحیح است,1,1,1,2.479201667003508,None,45.70003770799667,45.71108408299915,,47.69828883300215,47.69833149999613,,,,,,,,
