SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,repeated_TrainingLoopGroup3.thisRepN,repeated_TrainingLoopGroup3.thisTrialN,repeated_TrainingLoopGroup3.thisN,repeated_TrainingLoopGroup3.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,correct_responses_group3,total_trials_group3,Response3.keys,Response3.rt,Response3.duration,FeedbackRoutine3.started,FeedbackText3.started,FeedbackText3.stopped,FeedbackRoutine3.stopped,CheckAccuracy3.started,accuracy_group3,proceed_to_test,CheckAccuracy3.stopped,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase1.started,test1_image1.started,test1_image2.started,test1_image3.started,test1_image4.started,test1_sound.started,text_3.started,test1_response_keyboard.started,TestPhase1.stopped,test1_response_keyboard.keys,test1_response_keyboard.rt,test1_response_keyboard.duration,test1_response,test1_image_file1,test1_image_file2,test1_image_file3,test1_image_file4,test1_sound_file,english_correct_answer,persian_correct_answer,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-6-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,30,0,15,15,5,,,,,81.02930058399943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.00786583399895,81.02930058399943,81.02930058399943,81.02930058399943,81.02930058399943,81.02414162566517,81.02930058399943,81.02930058399943,81.0298740420003,Correct! صحیح است,1,1,1,1.9057207080004446,None,81.03408429200135,81.04246595899895,83.05366812500142,83.03195741699892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-5-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,30,0,16,16,44,,,,,83.05366812500142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.03215316700152,83.05366812500142,83.05366812500142,83.05366812500142,83.05366812500142,83.04839333366569,83.05366812500142,83.05366812500142,83.05422191699836,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,1.958527334001701,None,83.05817229199965,83.06850270900031,85.07520195899997,85.0525352500008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-14-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,30,0,17,17,53,,,,,85.07520195899997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.05269962500097,85.07520195899997,85.07520195899997,85.07520195899997,85.07520195899997,85.06893845866604,85.07520195899997,85.07520195899997,85.07578995899894,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,1.9543301669982611,None,85.08004958400124,85.08959474999938,,87.08067579199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-5-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,30,0,18,18,4,,,,,87.10776570899907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.08138595900164,87.10776570899907,87.10776570899907,87.10776570899907,87.10776570899907,87.11379395833185,87.10776570899907,87.10776570899907,87.10840229200039,Correct! صحیح است,1,1,1,2.0150450410001213,None,87.10882516700076,87.11749575000067,,89.11217666700031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-13-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,30,0,19,19,72,,,,,89.13509308400171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.11269012499906,89.13509308400171,89.13509308400171,89.13509308400171,89.13509308400171,89.12870912566747,89.13509308400171,89.13509308400171,89.16513587499867,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.022388042001693975,None,89.16918120899936,89.17995058399902,91.18670645900056,91.16515462499956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-6-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,30,0,20,20,45,,,,,91.18670645900056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.16534379199948,91.18670645900056,91.18670645900056,91.18670645900056,91.18670645900056,91.1814927086673,91.18670645900056,91.18670645900056,91.21438154199859,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.01983716700124205,None,91.21822683400023,91.23085879200153,93.23856333400181,93.21687920900149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-13-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,30,0,21,21,52,,,,,93.23856333400181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.21706158400048,93.23856333400181,93.23856333400181,93.23856333400181,93.23856333400181,93.23327308366812,93.23856333400181,93.23856333400181,93.23911195899927,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,1.732302708998759,None,93.24291033400004,93.2532883749991,95.26308900000004,95.24157045899847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-15-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,30,0,22,22,34,,,,,95.26308900000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2417369169998,95.26308900000004,95.26308900000004,95.26308900000004,95.26308900000004,95.25785591666524,95.26308900000004,95.26308900000004,95.26370674999998,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,1.8265375830014818,None,95.26759591700102,95.27720362499895,97.28860374999931,97.26149895900016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-18-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,30,0,23,23,77,,,,,97.28860374999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.26250258399887,97.28860374999931,97.28860374999931,97.28860374999931,97.28860374999931,97.29389087533175,97.28860374999931,97.28860374999931,97.34247062500071,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.048934540998743614,None,97.34671520900156,97.35956908400112,99.36545612500049,99.34428012499848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-19-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,30,0,24,24,38,,,,,99.36545612500049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.34446770900104,99.36545612500049,99.36545612500049,99.36545612500049,99.36545612500049,99.36074045866577,99.36545612500049,99.36545612500049,99.59144420899975,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.21922633299982408,None,99.59512504200029,99.6071406250012,,101.60262262499964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-2-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,30,0,25,25,21,,,,,101.62493774999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.60282904199994,101.62493774999894,101.62493774999894,101.62493774999894,101.62493774999894,101.6192533336655,101.62493774999894,101.62493774999894,101.62545500000124,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,2.1546164579995093,None,101.62918541700128,101.63898675000019,103.64332125000146,103.62291454200022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-9-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,30,0,26,26,8,,,,,103.64332125000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.62307375000091,103.64332125000146,103.64332125000146,103.64332125000146,103.64332125000146,103.63934150066804,103.64332125000146,103.64332125000146,103.79604270900018,Correct! صحیح است,1,1,1,0.1495643749985902,None,103.8001515420001,103.8114315419989,105.81483737500093,105.79424366700187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-17-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,30,0,27,27,76,,,,,105.81483737500093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.79440879200047,105.81483737500093,105.81483737500093,105.81483737500093,105.81483737500093,105.81071516666658,105.81483737500093,105.81483737500093,105.91538970900001,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.09683299999960582,None,105.91928787500001,105.93234241699975,107.93890725000165,107.91826958399906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-12-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,30,0,28,28,51,,,,,107.93890725000165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.91843566700118,107.93890725000165,107.93890725000165,107.93890725000165,107.93890725000165,107.93468712566779,107.93890725000165,107.93890725000165,107.99318150000181,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.05118399999992107,None,107.99734024999998,108.00962083400009,110.01598483400085,109.99438441700113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-12-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,30,0,29,29,31,,,,,110.01598483400085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.99456054199982,110.01598483400085,110.01598483400085,110.01598483400085,110.01598483400085,110.01077141666634,110.01598483400085,110.01598483400085,110.01656195900068,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,2.0058922919997713,None,110.02046483400045,110.0298810839995,112.03806570899906,112.01605349999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-8-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,30,0,30,30,47,,,,,112.03806570899906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.01622870899882,112.03806570899906,112.03806570899906,112.03806570899906,112.03806570899906,112.03242854166844,112.03806570899906,112.03806570899906,112.03864141699887,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,1.867161207999743,None,112.04268529199908,112.052514084,,114.04328470900145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-6-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,30,0,31,31,65,,,,,114.06401716699838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.04352508399825,114.06401716699838,114.06401716699838,114.06401716699838,114.06401716699838,114.05990770866653,114.06401716699838,114.06401716699838,114.06460275000063,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,1.9658101669992902,None,114.0683014999995,114.07868658400184,116.09106562500165,116.06912304200159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-17-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,30,0,32,32,16,,,,,116.09106562500165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.06999424999958,116.09106562500165,116.09106562500165,116.09106562500165,116.09106562500165,116.08481287566634,116.09106562500165,116.09106562500165,116.11823662499955,Correct! صحیح است,1,1,1,0.017325791999610374,None,116.1224080840002,116.13263762499992,,118.1249474590004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-18-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,30,0,33,33,57,,,,,118.14561620899985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.12512891699953,118.14561620899985,118.14561620899985,118.14561620899985,118.14561620899985,118.14157641666704,118.14561620899985,118.14561620899985,118.25085945899991,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.09570199999870965,None,118.25459991699972,118.26717462500164,,120.25937979200171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-16-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,30,0,34,34,15,,,,,120.28214870900047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.2599860420014,120.28214870900047,120.28214870900047,120.28214870900047,120.28214870900047,120.27583654166689,120.28214870900047,120.28214870900047,120.33610150000095,Correct! صحیح است,1,1,1,0.052917375000106404,None,120.3399114169988,120.35065887499877,122.3575022920013,122.3359634590015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-14-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,30,0,35,35,33,,,,,122.3575022920013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.33615670899962,122.3575022920013,122.3575022920013,122.3575022920013,122.3575022920013,122.3524161666685,122.3575022920013,122.3575022920013,122.37023404199863,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.01073716600149055,None,122.37401145900003,122.38690508400032,,124.37511958400137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-3-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,30,0,36,36,22,,,,,124.39799175000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.37575670899969,124.39799175000007,124.39799175000007,124.39799175000007,124.39799175000007,124.39165245866776,124.39799175000007,124.39799175000007,124.55914770899835,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,0.1557928330003051,None,124.56306979199871,124.57615174999955,,126.56752620900079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-16-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,30,0,37,37,75,,,,,126.59456066699931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.56805808400168,126.59456066699931,126.59456066699931,126.59456066699931,126.59456066699931,126.60066237533513,126.59456066699931,126.59456066699931,126.5951664589993,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,2.178187292000075,None,126.59557462500015,126.60545412500142,128.61094504200082,128.58928599999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-7-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,30,0,38,38,46,,,,,128.61094504200082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.58949149999899,128.61094504200082,128.61094504200082,128.61094504200082,128.61094504200082,128.60572508366775,128.61094504200082,128.61094504200082,128.73229645899846,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,0.11670016600328381,None,128.73649008400025,128.74879870899895,130.76227274999837,130.73520895899856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-15-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,30,0,39,39,14,,,,,130.76227274999837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.73593520899885,130.76227274999837,130.76227274999837,130.76227274999837,130.76227274999837,130.76758816733178,130.76227274999837,130.76227274999837,130.9241846670011,Correct! صحیح است,1,1,1,0.15822804199706297,None,130.92809549999947,130.93928466700163,132.94587495900123,132.92280604199914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-1-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,30,0,40,40,60,,,,,132.94587495900123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.92297183399933,132.94587495900123,132.94587495900123,132.94587495900123,132.94587495900123,132.95592679233283,132.94587495900123,132.94587495900123,132.9464367920009,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,1.9402112499992654,None,132.94682095900134,132.95656570899882,134.96381970899893,134.9422175840009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-5-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,0,0,30,0,41,41,24,,,,,134.96381970899893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.9426720420015,134.96381970899893,134.96381970899893,134.96381970899893,134.96381970899893,134.9586353756679,134.96381970899893,134.96381970899893,134.96435208399998,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,0,1,1,1.7980399579973891,None,134.96840695900028,134.97894587499832,,136.96932220899907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-5-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,30,0,42,42,64,,,,,136.99522129199977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.9700682920011,136.99522129199977,136.99522129199977,136.99522129199977,136.99522129199977,137.00247725033165,136.99522129199977,136.99522129199977,136.99580375000005,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,1.9476275000015448,None,136.99622754200027,137.00588170899937,,139.00191416700181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-11-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,0,0,30,0,43,43,70,,,,,139.02341549999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.00208741700044,139.02341549999983,139.02341549999983,139.02341549999983,139.02341549999983,139.0185489586659,139.02341549999983,139.02341549999983,139.06545716699839,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,0,1,1,0.03471266700216802,None,139.0693864169989,139.08162741699925,141.08755725000083,141.06630558400138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-20-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,0,0,30,0,44,44,59,,,,,141.08755725000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.0664883339996,141.08755725000083,141.08755725000083,141.08755725000083,141.08755725000083,141.0827310836651,141.08755725000083,141.08755725000083,141.08817216700118,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,0,1,1,2.0292582500005665,None,141.09187499999825,141.1019156250004,143.1089428339983,143.0869132500011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-1-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,0,0,30,0,45,45,0,,,,,143.1089428339983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.08710100000098,143.1089428339983,143.1089428339983,143.1089428339983,143.1089428339983,143.1033017916673,143.1089428339983,143.1089428339983,143.10949137499847,Correct! صحیح است,1,1,1,1.912431207998452,None,143.11375000000044,143.1216404170009,145.1273597920008,145.10687158400106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585383,001,2024-07-01_22h48.46.955,5-27,2024.1.4,None,2024-07-01 22h48.52.577944 +0900,
