SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,ker_resp.started,GroupSelection.stopped,ker_resp.keys,ker_resp.rt,ker_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image_7.started,sound_9.started,text_5.started,image.stopped,text_4.stopped,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,Response3.keys,Response3.rt,Response3.duration,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,0.01083495799684897,0.011148457997478545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060232,001,2024-06-23_19h00.23.323,5-11,2024.1.4,None,2024-06-23 19h00.27.691817 +0900,
,,,,,,,,,,,,,,,,,,,,,,,0.011163915987708606,0.015807874995516613,0.015807874995516613,1.3816162499861093,3,1.3261626250023255,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060232,001,2024-06-23_19h00.23.323,5-11,2024.1.4,None,2024-06-23 19h00.27.691817 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3816527079907246,1.4396430829947349,6.386676207999699,6.394302291653973,6.386676207999699,6.429391165991547,11.38909554166118,16.376302707998548,16.384417374665887,16.376302707998548,16.379398290999234,16.379398290999234,21.38741812465402,26.366219457995612,26.366219457995612,26.372749249989283,26.382886124662278,26.372749249989283,31.38463054165574,36.36434404099418,36.36434404099418,36.37619008299953,36.38101070766085,36.37619008299953,41.38312737466573,46.36612287499884,46.36612287499884,46.36199012499128,,,,,,,,,,,,,,,,,,,,,,060232,001,2024-06-23_19h00.23.323,5-11,2024.1.4,None,2024-06-23 19h00.27.691817 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.36204033299873,46.379091249997145,51.4472584999894,51.362984957988374,,,,,,,,,,,,,,,,,,060232,001,2024-06-23_19h00.23.323,5-11,2024.1.4,None,2024-06-23 19h00.27.691817 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-1-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,40,51.4472584999894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.41635420799139,51.4472584999894,51.4472584999894,51.4472584999894,51.4472584999894,51.44610708332524,51.4472584999894,51.4472584999894,55.24839512498875,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,3.791037667004275,None,55.248971165987314,55.26660783299303,57.260626457995386,,060232,001,2024-06-23_19h00.23.323,5-11,2024.1.4,None,2024-06-23 19h00.27.691817 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-3-En.wav,Speaker4,گوینده۴,,,,,,,,,0,1,1,62,57.28336758298974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.26081283298845,57.28336758298974,57.28336758298974,57.28336758298974,57.28336758298974,57.277255791665326,57.28336758298974,57.28336758298974,60.06745208299253,Correct! صحیح است,4,2.779600833004224,None,60.07244341599289,60.083630332999746,62.066803249996156,62.0911449159903,060232,001,2024-06-23_19h00.23.323,5-11,2024.1.4,None,2024-06-23 19h00.27.691817 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-8-En.wav,Speaker4,گوینده۴,,,,,,,,,0,2,2,67,62.0911449159903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.066973415989196,62.0911449159903,62.0911449159903,62.0911449159903,62.0911449159903,62.09988512432804,62.0911449159903,62.0911449159903,65.42871129099512,Correct! صحیح است,4,3.322587625007145,None,65.42895904098987,65.43347899999935,67.41840179098654,67.44165383299696,060232,001,2024-06-23_19h00.23.323,5-11,2024.1.4,None,2024-06-23 19h00.27.691817 +0900,
,,,,,,,,,,,,,,,,,,,67.44165383299696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.41856774999178,67.44165383299696,67.44165383299696,67.44165383299696,67.44165383299696,67.45149624931994,67.44165383299696,67.44165383299696,69.45041637499526,Correct! صحیح است,1,2.0047252920048777,None,69.45443520799745,69.46121145799407,,,,,,,,,,
