thisRow.t,notes,Initialize.started,Initialize.stopped,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,ker_resp.started,GroupInstructions.stopped,ker_resp.stopped,GroupSelection.stopped,ker_resp.keys,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.00974566700460855,0.01009991700266255,,,,,,,,,,,,,,,,,,,,,,464225,001,2024-06-21_10h34.51.468,5-7,2024.1.4,None,2024-06-21 10h34.56.939284 +0900,
,,,,0.010112292002304457,0.010337292005715426,,,,,,,,,,,,,,,,,,,,464225,001,2024-06-21_10h34.51.468,5-7,2024.1.4,None,2024-06-21 10h34.56.939284 +0900,
,,,,,,0.010344083006202709,0.014581917006580625,0.014581917006580625,5.052535333001288,5.052535333001288,4.997642792004626,None,,,,,,,,,,,,,464225,001,2024-06-21_10h34.51.468,5-7,2024.1.4,None,2024-06-21 10h34.56.939284 +0900,
,,,,,,,,,,,,,4.997661458000948,5.052535333001288,10.001836292001826,10.010432749670388,10.001836292001826,10.045278167002834,15.014384041667897,19.991848125006072,19.991848125006072,20.010072417004267,20.022281124667884,20.010072417004267,,,,,,,,
