SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,repeated_TrainingLoopGroup3.thisRepN,repeated_TrainingLoopGroup3.thisTrialN,repeated_TrainingLoopGroup3.thisN,repeated_TrainingLoopGroup3.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,correct_responses_group3,total_trials_group3,Response3.keys,Response3.rt,Response3.duration,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,0.010006125001382316,0.010332917001505848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847919,001,2024-07-01_23h46.12.629,5-27,2024.1.4,None,2024-07-01 23h46.17.632765 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010347041999921203,0.014550125000823755,0.014550125000823755,1.4389671249991807,3,1.386697166999511,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847919,001,2024-07-01_23h46.12.629,5-27,2024.1.4,None,2024-07-01 23h46.17.632765 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4389990829986345,1.4925277920010558,6.428283624998585,6.438224166668321,6.428283624998585,6.4839766250006505,11.442065708666876,16.42883037499996,16.42883037499996,16.42883037499996,16.438660666666934,16.42883037499996,21.44200833366655,26.425187166998512,26.425187166998512,26.4303372079994,26.441853833665178,26.4303372079994,31.438043916667326,36.41784687499967,36.41784687499967,36.439899083001364,36.44932937466753,36.439899083001364,41.439639166667135,46.42914699999892,46.42914699999892,46.424305167001876,,,,,,,,,,,,,,,,,,,,,,,,,847919,001,2024-07-01_23h46.12.629,5-27,2024.1.4,None,2024-07-01 23h46.17.632765 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.42436120799903,46.42914699999892,47.53490695800065,47.42483566699957,,,,,,,,,,,,,,,,,,,,,847919,001,2024-07-01_23h46.12.629,5-27,2024.1.4,None,2024-07-01 23h46.17.632765 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.424869041999045,47.425297958001465,,,,,,,,,,,,,,,,,,,847919,001,2024-07-01_23h46.12.629,5-27,2024.1.4,None,2024-07-01 23h46.17.632765 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-4-En.wav,Speaker3,گوینده۳,,,,,,,,,0,0,0,64,0,0,0,43,47.53490695800065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5094155830011,47.53490695800065,47.53490695800065,47.53490695800065,47.53490695800065,47.54070074966682,47.53490695800065,47.53490695800065,51.98865491700053,Correct! صحیح است,1,1,3,4.45092058299997,None,51.9890798330016,52.00651112500054,53.99837425000078,847919,001,2024-07-01_23h46.12.629,5-27,2024.1.4,None,2024-07-01 23h46.17.632765 +0900,
,,,,,,,,,,,,,,,,,,,,,,,54.02407587500056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.99898162500176,54.02407587500056,54.02407587500056,54.02407587500056,54.02407587500056,54.03148775033381,54.02407587500056,54.02407587500056,57.430867625000246,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است,0,1,2,3.3998993749992223,None,57.43107329199847,57.44491916699917,,,,,,,,,
