TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,CorrectAnswer,thisRow.t,notes,Initialize.started,Initialize.stopped,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,ker_resp.started,GroupSelection.stopped,ker_resp.keys,ker_resp.rt,ker_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,Response.started,TrainingGroup1.stopped,Response.keys,Response.rt,Response.duration,FeedbackRoutine1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,0.009690958002465777,0.010050083001260646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623066,001,2024-06-21_10h08.44.331,5-7,2024.1.4,None,2024-06-21 10h08.49.121443 +0900,
,,,,,,,,,,,,,,0.01006637500540819,0.010228125000139698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623066,001,2024-06-21_10h08.44.331,5-7,2024.1.4,None,2024-06-21 10h08.49.121443 +0900,
,,,,,,,,,,,,,,,,0.010236333000648301,0.01458387500315439,0.01458387500315439,0.6055704160025925,1,0.5519254579994595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623066,001,2024-06-21_10h08.44.331,5-7,2024.1.4,None,2024-06-21 10h08.49.121443 +0900,
,,,,,,,,,,,,,,,,,,,,,,,0.6056003330013482,0.6485370000009425,5.606021040999622,5.6124502496716255,5.606021040999622,5.645850583001447,10.605570207666704,15.598631875000137,15.598631875000137,15.598631875000137,15.608471666670328,15.598631875000137,20.609906416666732,25.602583083003992,25.602583083003992,25.602583083003992,25.61252737466954,25.602583083003992,30.60984879167178,35.59748479100381,35.59748479100381,35.59748479100381,35.60927287467008,35.59748479100381,40.607933791671044,45.591782291005075,45.591782291005075,45.58132020800258,,,,,,,,,,,,,,,,,,623066,001,2024-06-21_10h08.44.331,5-7,2024.1.4,None,2024-06-21 10h08.49.121443 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5813345830029,45.59697895800491,50.63948866600549,50.587532333003765,,,,,,,,,,,,,,623066,001,2024-06-21_10h08.44.331,5-7,2024.1.4,None,2024-06-21 10h08.49.121443 +0900,
,,,,,,,,,,50.63948866600549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.609450166004535,50.63948866600549,50.63948866600549,50.63948866600549,50.63948866600549,50.636749665999375,50.63948866600549,50.63948866600549,59.776776582999446,1,9.121027749999485,None,59.777227833001234,,,,,,,,
