SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,Break.started,Break.stopped,mouse1.x,mouse1.y,mouse1.leftButton,mouse1.midButton,mouse1.rightButton,mouse1.time,mouse1.clicked_name,Proceed_Break,FeedbackText.stopped,break_message.started,checkbox1.started,text_component.started,mouse1.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.008751667000069574,0.009051916999851528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
,,,,,,,,,,,,,,,,,,,0.009067541999684181,0.013130583999554801,0.013130583999554801,1.1676406669994321,1,1.1161936250000508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.16766779199952,1.1771129170001586,0.00015320800048357341,1.1771129170001586,2.1891642919999867,[0.013238289205702648],[-0.15580448065173116],[1],[0],[0],[1.0207973329997913],['checkbox'],True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.189271125000232,2.2297353750000184,7.1808056250001755,7.191399000666267,7.1808056250001755,7.219986209000126,12.176425083999675,12.176425083999675,14.183621833999496,14.190588833666213,14.183621833999496,19.169366125000124,19.169366125000124,21.18728795900006,21.19341491666661,21.18728795900006,26.18483141700017,26.18483141700017,28.17961433399978,28.190938916666042,28.17961433399978,33.17709770900001,33.17709770900001,33.16300529199998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.16304249999939,33.18395387500004,43.25142374999996,43.170180416999756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.17019674999938,43.17036149999967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-3-Per.wav,Speaker2,گوینده۲,0,0,0,16,0,0,0,22,43.25142374999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.22168483399946,43.25142374999996,43.25142374999996,43.25142374999996,43.25142374999996,43.253322542333386,43.25142374999996,43.25142374999996,43.25142374999996,46.430694499999845,نادرست! پاسخ صحیح گوینده۲ است,0,1,1,3.1732862919998297,None,46.43113891699977,46.448816041999635,48.435411958999794,48.4354257089999,48.43554083399977,[],[],[],[],[],[],[],False,,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-19-Per.wav,Speaker2,گوینده۲,0,0,0,16,0,1,1,38,48.46272166699964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.43631220899988,48.46272166699964,48.46272166699964,48.46272166699964,48.46272166699964,48.468676625333075,48.46272166699964,48.46272166699964,48.46272166699964,48.739657749999424,نادرست! پاسخ صحیح گوینده۲ است,0,2,1,0.27102833400022064,None,48.7439212499994,48.75530570899991,50.750439041999925,50.75048233399957,50.7508265839997,[],[],[],[],[],[],[],False,,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-12-Per.wav,Speaker1,گوینده ۱,0,0,0,16,0,2,2,11,50.782850167000106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.75244020899936,50.782850167000106,50.782850167000106,50.782850167000106,50.782850167000106,50.78360983333326,50.782850167000106,50.782850167000106,50.782850167000106,51.200869874999626,صحیح است,1,3,1,0.40734100000008766,None,51.20487295899966,51.214922791999925,53.19968083399999,53.1996892090001,53.19979074999992,[],[],[],[],[],[],[],False,53.22929795900018,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-5-Per.wav,Speaker2,گوینده۲,0,0,0,16,0,3,3,24,53.22929795900018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.20019862499976,53.22929795900018,53.22929795900018,53.22929795900018,53.22929795900018,53.23274625033312,53.22929795900018,53.22929795900018,53.22929795900018,53.56650345900016,نادرست! پاسخ صحیح گوینده۲ است,1,4,1,0.33385070799977257,None,53.57054262499969,53.581268541999634,55.56744387500021,55.56745362499987,55.567551291999735,[],[],[],[],[],[],[],False,55.594088959000146,,,,,811574,001,2024-08-04_09h23.17.998,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-04 09h23.22.756983 +0900,
