SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,Initialize.started,Initialize.stopped,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,ker_resp.started,GroupSelection.stopped,ker_resp.keys,ker_resp.rt,ker_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,TrainingGroup1.stopped,feedbackText,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,FeedbackText.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,0.010813540997332893,0.011186165997060016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988088,001,2024-06-22_10h56.17.257,5-9,2024.1.4,None,2024-06-22 10h56.22.067668 +0900,
,,,,,,,,,,,,,,,0.01120079099200666,0.011387915990781039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988088,001,2024-06-22_10h56.17.257,5-9,2024.1.4,None,2024-06-22 10h56.22.067668 +0900,
,,,,,,,,,,,,,,,,,0.011396000001695938,0.016769957990618423,0.016769957990618423,1.0900682909996249,1,1.0373715000023367,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988088,001,2024-06-22_10h56.17.257,5-9,2024.1.4,None,2024-06-22 10h56.22.067668 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,1.090107458003331,1.1450414580031065,6.081230832991423,6.090883999659369,6.081230832991423,6.139680915992358,11.090557999665423,16.07117716599896,16.07117716599896,16.09021570799814,16.099087582657617,16.09021570799814,21.089758374659382,26.088853082997957,26.088853082997957,26.088853082997957,26.098146416658224,26.088853082997957,31.093711082667383,36.07669133300078,36.07669133300078,36.07669133300078,36.08967841665823,36.07669133300078,41.09826108266522,46.067298082998605,46.067298082998605,46.06507608300308,,,,,,,,,,,,,,,,,,,,,,988088,001,2024-06-22_10h56.17.257,5-9,2024.1.4,None,2024-06-22 10h56.22.067668 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.06509124999866,46.086517332994845,51.14645699999528,51.0813419999904,,,,,,,,,,,,,,,,,,988088,001,2024-06-22_10h56.17.257,5-9,2024.1.4,None,2024-06-22 10h56.22.067668 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-19-Per.wav,Speaker1,گوینده ۱,0,0,0,18,51.14645699999528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.117555958000594,51.14645699999528,51.14645699999528,51.14645699999528,51.14645699999528,51.14780812466148,51.14645699999528,51.14645699999528,52.87372004099598,Correct! صحیح است!,1,1.724977208999917,None,52.927594166001654,52.94776266599365,54.92996904099709,,988088,001,2024-06-22_10h56.17.257,5-9,2024.1.4,None,2024-06-22 10h56.22.067668 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-6-Per.wav,Speaker2,گوینده۲,0,1,1,25,54.9557303749898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.932545999996364,54.9557303749898,54.9557303749898,54.9557303749898,54.9557303749898,54.9632670833312,54.9557303749898,54.9557303749898,55.42170224999427,Correct! صحیح است!,2,0.4593203749973327,None,55.42955916599021,55.44084054099221,57.424393708002754,57.45087562499975,988088,001,2024-06-22_10h56.17.257,5-9,2024.1.4,None,2024-06-22 10h56.22.067668 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-8-Per.wav,Speaker4,گوینده۴,0,2,2,67,57.45087562499975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.426985790996696,57.45087562499975,57.45087562499975,57.45087562499975,57.45087562499975,57.457492791327724,57.45087562499975,57.45087562499975,59.88801329099806,Correct! صحیح است!,4,2.425909291006974,None,59.89564974998939,59.90731795800093,61.90451866599324,,988088,001,2024-06-22_10h56.17.257,5-9,2024.1.4,None,2024-06-22 10h56.22.067668 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-6-Per.wav,Speaker1,گوینده ۱,0,3,3,5,61.9304974580009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.90723295799398,61.9304974580009,61.9304974580009,61.9304974580009,61.9304974580009,61.93781633332449,61.9304974580009,61.9304974580009,63.75104645799729,Incorrect! The correct answer is Speaker1. نادرست! پاسخ صحیح گوینده ۱ است.,3,1.819363541988423,None,63.76015416599694,63.7750592079974,65.76774158299668,,988088,001,2024-06-22_10h56.17.257,5-9,2024.1.4,None,2024-06-22 10h56.22.067668 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-8-Per.wav,Speaker3,گوینده۳,0,4,4,47,65.7946402499947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.77033425000263,65.7946402499947,65.7946402499947,65.7946402499947,65.7946402499947,65.80103591632408,65.7946402499947,65.7946402499947,69.74294841599476,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است.,2,3.944645459007006,None,69.74692079098895,69.76000124998973,71.74742562499887,,988088,001,2024-06-22_10h56.17.257,5-9,2024.1.4,None,2024-06-22 10h56.22.067668 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-18-Per.wav,Speaker1,گوینده ۱,0,5,5,17,71.77409941599763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.75010112499876,71.77409941599763,71.77409941599763,71.77409941599763,71.77409941599763,71.78071924932786,71.77409941599763,71.77409941599763,74.75666324999474,Correct! صحیح است!,1,2.979244292000658,None,74.7606553749938,74.77213295799447,76.75562791599077,76.78280583299056,988088,001,2024-06-22_10h56.17.257,5-9,2024.1.4,None,2024-06-22 10h56.22.067668 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-12-Per.wav,Speaker3,گوینده۳,0,6,6,51,76.78280583299056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.75832083298883,76.78280583299056,76.78280583299056,76.78280583299056,76.78280583299056,76.7887749583247,76.78280583299056,76.78280583299056,80.1184732499969,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است.,4,3.333361249999143,None,80.1225429999904,80.13608854099584,82.12714495799446,,988088,001,2024-06-22_10h56.17.257,5-9,2024.1.4,None,2024-06-22 10h56.22.067668 +0900,
,,,,,,,,,,,82.15450116599095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.13206237499253,82.15450116599095,82.15450116599095,82.15450116599095,82.15450116599095,82.16032241633414,82.15450116599095,82.15450116599095,,,,,,,,,,,,,,,,,
