TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,ker_resp.started,GroupSelection.stopped,ker_resp.keys,ker_resp.rt,ker_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup2.started,image_11.started,SpeakerPicture2.started,image_5.started,image_6.started,Sound2.started,Instruction2.started,Response2.started,TrainingGroup2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.011326583015033975,0.011812833021394908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840106,001,2024-06-25_11h42.14.870,5-16,2024.1.4,None,2024-06-25 11h42.19.728457 +0900,
,,,,,,,,,,,,,,,,,,,0.011829249997390434,0.01619245801703073,0.01619245801703073,1.5191411660052836,2,1.4625817080086563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840106,001,2024-06-25_11h42.14.870,5-16,2024.1.4,None,2024-06-25 11h42.19.728457 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.5191725000040606,1.5914326659985818,6.510339416010538,6.52005912468691,6.510339416010538,6.590208500012523,11.51937487468628,16.501616541005205,16.501616541005205,16.516467666020617,16.51828320767187,16.516467666020617,21.527481999688703,26.508166957995854,26.508166957995854,26.508166957995854,26.519536541662333,26.508166957995854,31.520116624688185,36.50192854102352,36.50192854102352,36.511494208010845,36.51859520769018,36.511494208010845,41.5207420416739,46.511286708002444,46.511286708002444,46.50691520801047,,,,,,,,,,,,,,,,840106,001,2024-06-25_11h42.14.870,5-16,2024.1.4,None,2024-06-25 11h42.19.728457 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.506933750002645,46.511286708002444,51.5639194160176,51.494223125017015,,,,,,,,,,,,840106,001,2024-06-25_11h42.14.870,5-16,2024.1.4,None,2024-06-25 11h42.19.728457 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.49423720801133,51.494379166018916,,,,,,,,,,840106,001,2024-06-25_11h42.14.870,5-16,2024.1.4,None,2024-06-25 11h42.19.728457 +0900,
,,,,,,,,,,,,,,,51.5639194160176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.53422495801351,51.5639194160176,51.5639194160176,51.5639194160176,51.5639194160176,51.56063533267394,51.5639194160176,51.5639194160176,55.47584166601882,,,,,,,,
