thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupInstructions.stopped,key_resp.stopped,GroupSelection.stopped,key_resp.keys,Introduction.started,text_2.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.010901499999818043,0.014750790998732555,,,,,,,,,,521532,001,2024-07-17_12h34.09.843,5-34 ready-monolingual persian speaker,2024.1.4,None,2024-07-17 12h34.19.055981 +0900,
,,,,0.01477287499983504,0.020608499999070773,0.020608499999070773,5.109403124999517,5.109403124999517,5.008380166000279,None,,,521532,001,2024-07-17_12h34.09.843,5-34 ready-monolingual persian speaker,2024.1.4,None,2024-07-17 12h34.19.055981 +0900,
,,,,,,,,,,,5.008452874999421,5.109403124999517,,,,,,,,
