TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,0.009903333000693237,0.010316332998627331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531959,001,2024-06-30_17h29.15.364,5-24,2024.1.4,None,2024-06-30 17h29.21.610172 +0900,
,,,,,,,,,,,,,,,,,,,,,,,0.010332499998185085,0.015998540999135002,0.015998540999135002,0.6628639160007879,3,0.6125078340010077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531959,001,2024-06-30_17h29.15.364,5-24,2024.1.4,None,2024-06-30 17h29.21.610172 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6628925830009393,0.7206165829993552,5.658583041000384,5.665536249667881,5.658583041000384,5.719075375000102,10.663034416666294,15.656213957998261,15.656213957998261,15.662319999999454,15.672880624664929,15.662319999999454,20.665970791666282,25.65189937499963,25.65189937499963,25.65189937499963,25.66306237466803,25.65189937499963,30.672450124664707,35.64935370799867,35.64935370799867,35.656741540999064,35.66602037466534,35.656741540999064,40.67264620766606,45.65491145800115,45.65491145800115,45.644773915999394,,,,,,,,,,,,,,,531959,001,2024-06-30_17h29.15.364,5-24,2024.1.4,None,2024-06-30 17h29.21.610172 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.64479308299997,45.66176283299865,46.72701145799874,46.64469029099928,,,,,,,,,,,531959,001,2024-06-30_17h29.15.364,5-24,2024.1.4,None,2024-06-30 17h29.21.610172 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.64472108300106,46.64486179099913,,,,,,,,,531959,001,2024-06-30_17h29.15.364,5-24,2024.1.4,None,2024-06-30 17h29.21.610172 +0900,
,,,,,,,,,,,,,,,,,,,46.72701145799874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.69978529099899,46.72701145799874,46.72701145799874,46.72701145799874,46.72701145799874,46.7277803333321,46.72701145799874,46.72701145799874,,,,,,,,
