thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,text_5.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.008678249998411047,0.009066708998943795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490749,001,2024-07-31_12h09.23.875,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 12h09.28.918164 +0900,
,,,,0.009086624999326887,0.015192666998700588,0.015192666998700588,1.1205522089985607,1,1.0837081659992691,None,,,,,,,,,,,,,,,,,,,,,,,,490749,001,2024-07-31_12h09.23.875,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 12h09.28.918164 +0900,
,,,,,,,,,,,1.1205745419993036,1.1279422089992295,0.00015662499936297536,1.1279422089992295,2.3002667919990927,[-0.013238289205702648],[-0.17006109979633402],[1],[0],[0],[1.1789276670006075],['checkbox'],True,,,,,,,,,,,490749,001,2024-07-31_12h09.23.875,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 12h09.28.918164 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,2.3004056669997226,2.3351429169997573,7.297056249999514,7.297056249999514,7.330587791999278,12.2996784586651,17.29893433399957,17.29893433399957,17.29893433399957,17.29893433399957,,,,,,,,
