repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.008715916999790352,0.00903449999896111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070489,001,2024-08-02_10h55.11.713,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 10h55.16.102336 +0900,
,,,,,,,,,,,,,,,,,,,0.009068166997167282,0.013211917001171969,0.013211917001171969,1.1733720420015743,1,1.1235468750019209,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070489,001,2024-08-02_10h55.11.713,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 10h55.16.102336 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.1734056670029531,1.1835295839991886,0.0001775839991751127,1.1835295839991886,1.4265291249976144,[-0.12016293279022404],[0.26171079429735233],[1],[0],[0],[0.25246208300086437],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070489,001,2024-08-02_10h55.11.713,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 10h55.16.102336 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4266966249997495,1.4669088750015362,6.425410292002198,6.42757270866811,6.425410292002198,6.465455749996181,14.410950625002442,14.410950625002442,14.426291584000865,14.42761729166911,14.426291584000865,22.422774999999092,22.422774999999092,22.422774999999092,22.434671125669652,22.422774999999092,30.421294667001348,30.421294667001348,30.421294667001348,30.429190541665108,30.421294667001348,38.422308166998846,38.422308166998846,38.417985125000996,,,,,,,,,,,,,,,,,070489,001,2024-08-02_10h55.11.713,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 10h55.16.102336 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.41802633400221,38.422308166998846,,39.411620874998334,,,,,,,,,,,,,070489,001,2024-08-02_10h55.11.713,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 10h55.16.102336 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.411688916996354,39.412841708995984,,,,,,,,,,,070489,001,2024-08-02_10h55.11.713,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 10h55.16.102336 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.46554904199729,,,,,39.49448558333582,,,,39.48988704200019,,,,,,,,
