repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,Break.started,break_message.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.008629042000393383,0.008927499999117572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662880,001,2024-08-02_10h34.13.887,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 10h34.18.252257 +0900,
,,,,,,,,,,,,,,,,,,,0.008946333000494633,0.013539499996113591,0.013539499996113591,1.1578517079979065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662880,001,2024-08-02_10h34.13.887,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 10h34.18.252257 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,1.1578827499979525,1.1683871669956716,0.00017958300304599106,1.1683871669956716,1.5254892079974525,[-0.12321792260692464],[0.2708757637474542],[1],[0],[0],[0.3668286660031299],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662880,001,2024-08-02_10h34.13.887,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 10h34.18.252257 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5256412079979782,1.5653751669960911,6.515857916994719,6.527024291663353,6.515857916994719,6.557753374996537,14.509804832996451,14.509804832996451,14.522391332997358,14.526471499663119,14.522391332997358,22.517197916997247,22.517197916997247,22.517197916997247,22.529215458660715,22.517197916997247,30.50880695799424,30.50880695799424,30.52204633299698,30.525473624660904,30.52204633299698,38.51591924999957,38.51591924999957,38.51100795799721,,,,,,,,,,,,,,,,,,,,,,,,,,,,662880,001,2024-08-02_10h34.13.887,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 10h34.18.252257 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.511103332995845,38.51591924999957,39.586018249996414,39.501575332993525,,,,,,,,,,,,,,,,,,,,,,,,662880,001,2024-08-02_10h34.13.887,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 10h34.18.252257 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.50158891699539,39.50173979199462,,,,,,,,,,,,,,,,,,,,,,662880,001,2024-08-02_10h34.13.887,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 10h34.18.252257 +0900,
,,,,,,,,,,,,,,,39.586018249996414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.553368291999504,39.586018249996414,39.586018249996414,39.586018249996414,39.586018249996414,39.58465462532816,39.586018249996414,39.586018249996414,39.586018249996414,40.921089291994576,صحیح است,1,1,1,1.3289058750015101,None,40.92547179199755,40.94133333299396,42.93659758300055,42.93661020799482,,,,,,,,,
