SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,Instruction.started,ResponseKey.started,sound1.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,FeedbackText.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.00958787499985192,0.017443832999560982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946637,001,2024-07-03_16h54.30.726,5-34 ready-monolingual persian speaker,2024.1.4,None,2024-07-03 16h54.36.032181 +0900,
,,,,,,,,,,,,,,,,,,,0.017456792000302812,0.022702250000293134,0.022702250000293134,0.808566666999468,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946637,001,2024-07-03_16h54.30.726,5-34 ready-monolingual persian speaker,2024.1.4,None,2024-07-03 16h54.36.032181 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,0.8085968329996831,0.8773828329995013,5.798438042000271,5.809016166666212,5.798438042000271,5.875931917000344,10.819975041666355,15.791139041999486,15.791139041999486,15.797619875000237,15.807805708666153,15.797619875000237,20.81715520866625,25.79461716699916,25.79461716699916,25.801397249999354,25.811283833665826,25.801397249999354,30.818026458666523,35.79801558299914,35.79801558299914,35.805513666999104,35.81468224966581,35.805513666999104,40.81021654166604,45.80409058300029,45.80409058300029,45.790284458000315,,,,,,,,,,,,,,,,,,,,,,,,,,946637,001,2024-07-03_16h54.30.726,5-34 ready-monolingual persian speaker,2024.1.4,None,2024-07-03 16h54.36.032181 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.790299624999534,45.80835154200031,46.873164332999295,46.79259766699943,,,,,,,,,,,,,,,,,,,,,,946637,001,2024-07-03_16h54.30.726,5-34 ready-monolingual persian speaker,2024.1.4,None,2024-07-03 16h54.36.032181 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7926233750004,46.79276508300063,,,,,,,,,,,,,,,,,,,,946637,001,2024-07-03_16h54.30.726,5-34 ready-monolingual persian speaker,2024.1.4,None,2024-07-03 16h54.36.032181 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-8-Per.wav,Speaker1,گوینده ۱,0,0,0,74,0,0,0,7,46.873164332999295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8447876249993,46.873164332999295,46.873164332999295,46.873164332999295,46.873164332999295,46.873164332999295,46.873164332999295,51.80099887466737,58.46840204199907,Correct! صحیح است,1,1,1,11.591831458001252,None,58.46891970800061,58.486447291999866,60.47264579200055,,946637,001,2024-07-03_16h54.30.726,5-34 ready-monolingual persian speaker,2024.1.4,None,2024-07-03 16h54.36.032181 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-9-Per.wav,Speaker4,گوینده۴,0,0,0,74,0,1,1,68,60.496994791999896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.47283908300051,60.496994791999896,60.496994791999896,60.496994791999896,60.496994791999896,60.496994791999896,60.496994791999896,65.47518224966576,69.23659537499952,Correct! صحیح است,2,2,4,8.736744417001319,None,69.23682133299917,69.24831670799904,71.23128154199912,71.25443258300038,946637,001,2024-07-03_16h54.30.726,5-34 ready-monolingual persian speaker,2024.1.4,None,2024-07-03 16h54.36.032181 +0900,
,,,,,,,,,,,,,,,71.25443258300038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.23144775000037,71.25443258300038,71.25443258300038,71.25443258300038,71.25443258300038,71.25443258300038,71.25443258300038,76.23835029166572,,,,,,,,,,,,,,,,,,,
