SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,SessionNumberText.stopped,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackText.stopped,FeedbackRoutine1.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.008520749999661348,0.008818042000712012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817930,001,2024-07-31_14h09.07.384,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h09.11.807936 +0900,
,,,,,,,,,,,,,,,,,,,0.008846999999150285,0.013966374999654363,0.013966374999654363,1.2852651249995688,1,1.2394380839996302,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817930,001,2024-07-31_14h09.07.384,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h09.11.807936 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.2852949999996781,1.295099749999281,0.00019741700089070946,1.295099749999281,2.6290166250000766,[0.04989816700610998],[-0.18533604887983707],[1],[0],[0],[1.342906583000513],['checkbox'],True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817930,001,2024-07-31_14h09.07.384,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h09.11.807936 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6291808749992924,2.669819667000411,7.625836417000755,7.636382291666693,7.625836417000755,7.666966374999902,15.624174583999775,15.624174583999775,15.624174583999775,15.633150208667091,15.624174583999775,23.624046834000183,23.624046834000183,23.624046834000183,23.633597458665704,23.624046834000183,31.619336833999114,31.619336833999114,31.629498416999922,31.63600350066578,31.629498416999922,39.62087079199955,39.62087079199955,39.61703887499971,,,,,,,,,,,,,,,,,,,,,,,,,,,,817930,001,2024-07-31_14h09.07.384,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h09.11.807936 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.6170612499991,39.62087079199955,40.689783666999574,40.605106167000486,,,,,,,,,,,,,,,,,,,,,,,,817930,001,2024-07-31_14h09.07.384,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h09.11.807936 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.60512687499977,40.60527474999981,,,,,,,,,,,,,,,,,,,,,,817930,001,2024-07-31_14h09.07.384,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h09.11.807936 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-4-Per.wav,Speaker1,گوینده ۱,0,0,0,15,0,0,0,3,40.689783666999574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.65702254200005,40.689783666999574,40.689783666999574,40.689783666999574,40.689783666999574,40.688198250334004,40.689783666999574,40.689783666999574,40.689783666999574,42.688768124999115,44.46944354200059,صحیح است,1,1,1,3.7655123749991617,None,44.47000649999973,44.47870391700053,46.4934887090003,46.4685279589994,817930,001,2024-07-31_14h09.07.384,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h09.11.807936 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-17-Per.wav,Speaker1,گوینده ۱,0,0,0,15,0,1,1,16,46.4934887090003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.469051292000586,46.4934887090003,46.4934887090003,46.4934887090003,46.4934887090003,46.50096929233271,46.4934887090003,46.4934887090003,46.4934887090003,48.488685833999625,49.00076850000005,نادرست! پاسخ صحیح گوینده ۱ است,1,2,2,2.499366916999861,None,49.00101637499938,49.013718583999434,,51.01026812499913,817930,001,2024-07-31_14h09.07.384,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-07-31 14h09.11.807936 +0900,
,,,,,,,,,,,,,,,51.032882958999835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.010484750000614,51.032882958999835,51.032882958999835,51.032882958999835,51.032882958999835,51.02688587566651,51.032882958999835,51.032882958999835,51.032882958999835,53.02093575000072,54.11349079200045,نادرست! پاسخ صحیح گوینده۴ است,1,3,1,3.0793861669990292,None,54.11374112500016,54.12506675000077,,,,,,,,,,
