repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,Break.started,Break.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.009155042003840208,0.010315833002096042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990188,001,2024-08-02_15h42.47.055,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h42.56.924751 +0900,
,,,,,,,,,,,,,,,,,,,0.01033491700218292,0.014890917002048809,0.014890917002048809,1.1856377500007511,1,1.1259177089959849,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990188,001,2024-08-02_15h42.47.055,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h42.56.924751 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.1856747920028283,1.1975329170018085,0.000191458995686844,1.1975329170018085,1.666769875002501,[0.003054989816700611],[0.13441955193482688],[1],[0],[0],[0.4802726249981788],[],False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990188,001,2024-08-02_15h42.47.055,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h42.56.924751 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.666968999998062,1.7137769170003594,6.662179541999649,6.669295708667293,6.662179541999649,6.704868833003275,14.6573119579989,14.6573119579989,14.6573119579989,14.669208041665359,14.6573119579989,22.650248541998735,22.650248541998735,22.655449457997747,22.6669152086654,22.655449457997747,30.651511875003052,30.651511875003052,30.65645479199884,30.668178541669718,30.65645479199884,38.65193512500264,38.65193512500264,38.63946187499823,,,,,,,,,,,,,,,,,,,,,,,,,,,,990188,001,2024-08-02_15h42.47.055,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h42.56.924751 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.63949995800067,38.65489112499927,39.72851662500034,39.64329029199871,,,,,,,,,,,,,,,,,,,,,,,,990188,001,2024-08-02_15h42.47.055,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h42.56.924751 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.64330387500377,39.64346691699757,,,,,,,,,,,,,,,,,,,,,,990188,001,2024-08-02_15h42.47.055,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-02 15h42.56.924751 +0900,
,,,,,,,,,,,,,,,39.72851662500034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.69647183299821,39.72851662500034,39.72851662500034,39.72851662500034,39.72851662500034,39.72635750033563,39.72851662500034,39.72851662500034,39.72851662500034,40.15224095799931,صحیح است,1,1,1,0.4180152079934487,None,40.156527500002994,40.17343362500105,42.169821542003774,42.16983616699872,42.169880292000016,,,,,,,,
