SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,repeated_TrainingLoopGroup1.thisRepN,repeated_TrainingLoopGroup1.thisTrialN,repeated_TrainingLoopGroup1.thisN,repeated_TrainingLoopGroup1.thisIndex,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,HeadphoneCheck.started,text_13.started,mouse.started,checkbox.started,HeadphoneCheck.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,Headphone_Used,Introduction.started,text_2.started,image.started,sound_8.started,text_4.started,text_2.stopped,image.stopped,text_4.stopped,image_7.started,sound_10.started,text_5.started,image_7.stopped,text_5.stopped,image_8.started,sound_12.started,text_6.started,image_8.stopped,text_6.stopped,image_9.started,sound_14.started,text_7.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup1.started,image_1.started,image_2.started,image_3.started,image_4.started,sound1.started,Instruction.started,ResponseKey.started,SessionNumberText.started,TrainingGroup1.stopped,feedbackText,correct_responses_group1,total_trials_group1,ResponseKey.keys,ResponseKey.rt,ResponseKey.duration,FeedbackRoutine1.started,FeedbackText.started,FeedbackRoutine1.stopped,Break.started,Break.stopped,FeedbackText.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-10-Per.wav,Speaker4,گوینده۴,0,0,0,14,0,6,6,69,57.54665195800044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5209341660011,57.54665195800044,57.54665195800044,57.54665195800044,57.54665195800044,57.55369054133237,57.54665195800044,57.54665195800044,57.54665195800044,57.70912279099866,نادرست! پاسخ صحیح گوینده۴ است,2,7,1,0.15718300000298768,None,57.712852041004226,57.724011833000986,59.70763004100445,59.70764258300187,59.707779249998566,59.73672250000527,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-14-Per.wav,Speaker3,گوینده۳,0,0,0,14,0,7,7,53,59.73672250000527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.70795412499865,59.73672250000527,59.73672250000527,59.73672250000527,59.73672250000527,59.74077945833463,59.73672250000527,59.73672250000527,59.73672250000527,60.196196458004124,نادرست! پاسخ صحیح گوینده۳ است,2,8,1,0.4555795420019422,None,60.20039783300308,60.2116678329985,62.20020220800507,62.2002122910053,62.20034637500066,62.22780266599875,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-10-Per.wav,Speaker3,گوینده۳,0,0,0,14,0,8,8,49,62.22780266599875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.20052770800248,62.22780266599875,62.22780266599875,62.22780266599875,62.22780266599875,62.23331412433666,62.22780266599875,62.22780266599875,62.22780266599875,62.28306616600457,نادرست! پاسخ صحیح گوینده۳ است,2,9,1,0.04969862500001909,None,62.2869412910004,62.29844445799972,64.28530233300262,64.28531099999964,64.28547858299862,64.31148616599967,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-6-Per.wav,Speaker1,گوینده ۱,0,0,0,14,0,9,9,5,64.31148616599967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.28568345800159,64.31148616599967,64.31148616599967,64.31148616599967,64.31148616599967,64.31838299933636,64.31148616599967,64.31148616599967,64.31148616599967,64.63930791600433,صحیح است,3,10,1,0.31796637500519864,None,64.64353629100515,64.65417600000364,66.64754883300338,66.64757924999867,66.64814625000145,,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-13-Per.wav,Speaker4,گوینده۴,0,0,0,14,0,10,10,72,66.67738395799825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.64899375000095,66.67738395799825,66.67738395799825,66.67738395799825,66.67738395799825,66.68071374933837,66.67738395799825,66.67738395799825,66.67738395799825,66.9561955829995,نادرست! پاسخ صحیح گوینده۴ است,3,11,1,0.26689858300233027,None,66.96010454100178,66.97090112500155,68.96551325000473,68.96552366600372,68.96574816600332,,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-9-Per.wav,Speaker3,گوینده۳,0,0,0,14,0,11,11,48,68.99098095799854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.96594716600521,68.99098095799854,68.99098095799854,68.99098095799854,68.99098095799854,68.99879941633165,68.99098095799854,68.99098095799854,68.99098095799854,69.22693316599907,نادرست! پاسخ صحیح گوینده۳ است,3,12,1,0.2349424169951817,None,69.23072104099992,69.24194704100228,71.22989620800217,71.22991970799922,71.23005458300031,71.25591325000278,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-18-Per.wav,Speaker1,گوینده ۱,0,0,0,14,0,12,12,17,71.25591325000278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.23034129100415,71.25591325000278,71.25591325000278,71.25591325000278,71.25591325000278,71.26298904133776,71.25591325000278,71.25591325000278,71.25591325000278,71.43387695799902,صحیح است,4,13,1,0.1765809580028872,None,71.43791541600513,71.44854633299838,73.43845362499997,73.43850716599991,73.43921083299938,,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-20-Per.wav,Speaker1,گوینده ۱,0,0,0,14,0,13,13,19,73.4681201659987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.44008458300232,73.4681201659987,73.4681201659987,73.4681201659987,73.4681201659987,73.47162749933389,73.4681201659987,73.4681201659987,73.4681201659987,73.65470354100398,صحیح است,5,14,1,0.1856029580012546,None,73.65888787500444,73.66954216600425,75.66245383299974,75.66246241600311,75.66260204100399,,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-8-Per.wav,Speaker3,گوینده۳,0,0,0,14,0,14,14,47,75.6891510830028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.6627931250041,75.6891510830028,75.6891510830028,75.6891510830028,75.6891510830028,75.69574283333398,75.6891510830028,75.6891510830028,75.6891510830028,75.9365196660001,نادرست! پاسخ صحیح گوینده۳ است,5,15,1,0.2451611659998889,None,75.94042199999967,75.95166004099883,77.94865183300135,77.94867912500195,77.9492963330049,,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-5-Per.wav,Speaker4,گوینده۴,0,0,0,14,0,15,15,64,77.97936270799983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.95031274999928,77.97936270799983,77.97936270799983,77.97936270799983,77.97936270799983,77.98179470833614,77.97936270799983,77.97936270799983,77.97936270799983,78.18184116599878,نادرست! پاسخ صحیح گوینده۴ است,5,16,1,0.19814304199826438,None,78.18586429100105,78.19709808300104,80.18618399999832,80.18620912500046,80.18678029099829,,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-18-Per.wav,Speaker4,گوینده۴,0,0,0,14,0,16,16,77,80.21468908300449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.18767674999981,80.21468908300449,80.21468908300449,80.21468908300449,80.21468908300449,80.21934499933607,80.21468908300449,80.21468908300449,80.21468908300449,80.2984298750016,نادرست! پاسخ صحیح گوینده۴ است,5,17,1,0.07913437499519205,None,80.30271520800306,80.3141142500026,82.29957799999829,82.29958750000515,82.29973462500493,82.32344412500242,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-11-Per.wav,Speaker1,گوینده ۱,0,0,0,14,0,17,17,10,82.32344412500242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.29990945800091,82.32344412500242,82.32344412500242,82.32344412500242,82.32344412500242,82.33264795833432,82.32344412500242,82.32344412500242,82.32344412500242,82.45260016600514,صحیح است,6,18,1,0.1225415829976555,None,82.45641120800428,82.46674433300359,84.45833004100132,84.4583391250053,84.45850604100269,,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-9-Per.wav,Speaker4,گوینده۴,0,0,0,14,0,18,18,68,84.4832240830001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.45868808300293,84.4832240830001,84.4832240830001,84.4832240830001,84.4832240830001,84.49162837433735,84.4832240830001,84.4832240830001,84.4832240830001,84.9505379580005,نادرست! پاسخ صحیح گوینده۴ است,6,19,1,0.4577163330031908,None,84.95456562500476,84.96563995800534,86.9614858749992,86.96149462500034,86.96167904100002,,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-12-Per.wav,Speaker1,گوینده ۱,0,0,0,14,0,19,19,11,86.98532870800409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.96184829100093,86.98532870800409,86.98532870800409,86.98532870800409,86.98532870800409,86.99477858333606,86.98532870800409,86.98532870800409,86.98532870800409,87.19771000000037,صحیح است,7,20,1,0.20958366699778708,None,87.20144220800285,87.21222370800388,89.20102837499871,89.20105945799878,89.20136674999958,89.2299885829998,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-11-Per.wav,Speaker4,گوینده۴,0,0,0,14,0,20,20,70,89.2299885829998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.20185683300224,89.2299885829998,89.2299885829998,89.2299885829998,89.2299885829998,89.23347783333205,89.2299885829998,89.2299885829998,89.2299885829998,89.50036520800495,نادرست! پاسخ صحیح گوینده۴ است,7,21,1,0.26942616699670907,None,89.50427350000245,89.51555879100488,91.5075862080048,91.50759495799866,91.50774141600414,,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-5-Per.wav,Speaker3,گوینده۳,0,0,0,14,0,21,21,44,91.53302679100307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.50794991599832,91.53302679100307,91.53302679100307,91.53302679100307,91.53302679100307,91.54087574933558,91.53302679100307,91.53302679100307,91.53302679100307,91.79315041600057,نادرست! پاسخ صحیح گوینده۳ است,7,22,1,0.2589368339977227,None,91.79713220800477,91.80791720800335,93.80402895800216,93.80405529100244,93.80471224999928,,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-7-Per.wav,Speaker3,گوینده۳,0,0,0,14,0,22,22,46,93.83050370799901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.80564545800007,93.83050370799901,93.83050370799901,93.83050370799901,93.83050370799901,93.83717066633156,93.83050370799901,93.83050370799901,93.83050370799901,94.03957416600315,نادرست! پاسخ صحیح گوینده۳ است,7,23,1,0.20133241599978646,None,94.04366412500531,94.05229170800158,96.04046537500108,96.04047566599911,96.04062687500118,96.06551745800243,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-4-Per.wav,Speaker4,گوینده۴,0,0,0,14,0,23,23,63,96.06551745800243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.04080558300484,96.06551745800243,96.06551745800243,96.06551745800243,96.06551745800243,96.07357408333385,96.06551745800243,96.06551745800243,96.06551745800243,96.14806283300277,نادرست! پاسخ صحیح گوینده۴ است,7,24,1,0.08149491700169165,None,96.15181479100283,96.16341029100295,98.14629095800046,98.14630475000013,98.14644224999938,98.17200570800196,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-20-Per.wav,Speaker3,گوینده۳,0,0,0,14,0,24,24,59,98.17200570800196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.14667175000068,98.17200570800196,98.17200570800196,98.17200570800196,98.17200570800196,98.17929662433792,98.17200570800196,98.17200570800196,98.17200570800196,98.37390637500357,نادرست! پاسخ صحیح گوینده۳ است,7,25,1,0.19115070800035028,None,98.37774958299997,98.38646012500249,100.3753498330043,100.37537266599975,100.3755595410039,100.40360829100246,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-8-Per.wav,Speaker1,گوینده ۱,0,0,0,14,0,25,25,7,100.40360829100246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.37577158299973,100.40360829100246,100.40360829100246,100.40360829100246,100.40360829100246,100.40807008333698,100.40360829100246,100.40360829100246,100.40360829100246,100.8814710000006,صحیح است,8,26,1,0.4761954580026213,None,100.88527529100247,100.89540391600167,102.89171358300518,102.89172300000064,102.89188375000231,,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-1-Per.wav,Speaker3,گوینده۳,0,0,0,14,0,26,26,40,102.9171533330009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.89205716599827,102.9171533330009,102.9171533330009,102.9171533330009,102.9171533330009,102.92501004133422,102.9171533330009,102.9171533330009,102.9171533330009,103.30499895800313,نادرست! پاسخ صحیح گوینده۳ است,8,27,1,0.38630750000447733,None,103.30871579100494,103.31926645799831,105.30905283299944,105.30908983300469,105.3098349580032,,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_Per/P1-7-Per.wav,Speaker1,گوینده ۱,0,0,0,14,0,27,27,6,105.33706308300316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.31046995799989,105.33706308300316,105.33706308300316,105.33706308300316,105.33706308300316,105.34219195833478,105.33706308300316,105.33706308300316,105.33706308300316,105.59765429099934,صحیح است,9,28,1,0.2593652089999523,None,105.60154275000241,105.61237841600087,107.59568358300021,107.59569762500178,107.5960425000012,107.62053887500224,393183,001,2024-08-01_15h48.48.661,5-34 ready-monolingual persian speaker,2024.1.5,None,2024-08-01 15h48.52.895279 +0900,
