TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,ker_resp.started,GroupSelection.stopped,ker_resp.keys,ker_resp.rt,ker_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,0.012762541009578854,0.013213458005338907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417915,001,2024-06-25_11h38.00.197,5-16,2024.1.4,None,2024-06-25 11h38.09.065074 +0900,
,,,,,,,,,,,,,,,,,,,,,,,0.013229125004727393,0.020670041005359963,0.020670041005359963,1.2983176659909077,3,1.2313265830161981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417915,001,2024-06-25_11h38.00.197,5-16,2024.1.4,None,2024-06-25 11h38.09.065074 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2983366250118706,1.3602420410024934,6.298629124998115,6.307047666665555,6.298629124998115,6.351550416002283,11.2975114166659,16.288461415999336,16.288461415999336,16.288461415999336,16.298800332679335,16.288461415999336,21.307603207682646,26.285726625006646,26.285726625006646,26.2978087500087,26.30239329167331,26.2978087500087,31.29810483268035,36.28896370800794,36.28896370800794,36.28896370800794,36.29866387468452,36.28896370800794,41.30117916668338,46.28344687499339,46.28344687499339,46.28084554101224,,,,,,,,,,,,,,,,417915,001,2024-06-25_11h38.00.197,5-16,2024.1.4,None,2024-06-25 11h38.09.065074 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.28086016600719,46.297609416011255,51.364957790996414,51.282084250007756,,,,,,,,,,,,417915,001,2024-06-25_11h38.00.197,5-16,2024.1.4,None,2024-06-25 11h38.09.065074 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.28210204100469,51.2822471660038,,,,,,,,,,417915,001,2024-06-25_11h38.00.197,5-16,2024.1.4,None,2024-06-25 11h38.09.065074 +0900,
,,,,,,,,,,,,,,,,,,,51.364957790996414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.33829716601758,51.364957790996414,51.364957790996414,51.364957790996414,51.364957790996414,51.36518662433567,51.364957790996414,51.364957790996414,55.031827291008085,,,,,,,,
