SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,ker_resp.started,GroupSelection.stopped,ker_resp.keys,ker_resp.rt,ker_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image_7.started,sound_9.started,text_5.started,image.stopped,text_4.stopped,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,TrainingGroup2.started,image_11.started,SpeakerPicture2.started,image_5.started,image_6.started,Sound2.started,Instruction2.started,Response2.started,TrainingGroup2.stopped,feedbackText,Response2.keys,Response2.rt,Response2.duration,FeedbackRoutine2.started,FeedbackText2.started,FeedbackRoutine2.stopped,FeedbackText2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.009953000000678003,0.010281167007633485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174878,001,2024-06-23_19h42.39.429,5-11,2024.1.4,None,2024-06-23 19h42.45.634988 +0900,
,,,,,,,,,,,,,,,,,,,0.01029666700924281,0.014632457998231985,0.014632457998231985,0.5663067920104368,2,0.5147339579998516,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174878,001,2024-06-23_19h42.39.429,5-11,2024.1.4,None,2024-06-23 19h42.45.634988 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.5663389170076698,0.6232075419975445,5.568035707998206,5.575860208675537,5.568035707998206,5.611743333007325,10.567798291671595,15.554115083010402,15.56660454167674,15.554115083010402,15.566589708003448,15.566589708003448,20.56755204167372,25.54967945801036,25.54967945801036,25.554745208006352,25.566346124677025,25.554745208006352,30.569200666668863,35.54985841699818,35.54985841699818,35.55435329199827,35.56652508366484,35.55435329199827,40.5666055416698,45.55069762500352,45.55069762500352,45.545500958003686,,,,,,,,,,,,,,,,,,,,,,174878,001,2024-06-23_19h42.39.429,5-11,2024.1.4,None,2024-06-23 19h42.45.634988 +0900,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.54558295800234,45.55368812500092,50.604109749998315,50.53755129199999,,,,,,,,,,,,,,,,,,174878,001,2024-06-23_19h42.39.429,5-11,2024.1.4,None,2024-06-23 19h42.45.634988 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-19-Per.wav,Speaker2,گوینده۲,,,,,0,0,0,38,50.604109749998315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5753364580014,50.604109749998315,50.604109749998315,50.604109749998315,50.604109749998315,50.60402379167596,50.604109749998315,50.604109749998315,51.53405595800723,Incorrect! The correct answer is Speaker2.   نادرست! پاسخ صحیح گوینده۲ است,1,0.927599625007133,None,51.53847083300934,51.55481983300706,53.5483589170035,,174878,001,2024-06-23_19h42.39.429,5-11,2024.1.4,None,2024-06-23 19h42.45.634988 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_Per/P3-4-Per.wav,Speaker3,گوینده۳,,,,,0,1,1,43,53.576201292002224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.548990000010235,53.576201292002224,53.576201292002224,53.576201292002224,53.576201292002224,53.58152333333467,53.576201292002224,53.576201292002224,57.109031833009794,Correct! صحیح است,3,3.52844841600745,None,57.10931966699718,57.12159308300761,59.109747791997506,59.13606679200893,174878,001,2024-06-23_19h42.39.429,5-11,2024.1.4,None,2024-06-23 19h42.45.634988 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_Per/P2-3-Per.wav,Speaker2,گوینده۲,,,,,0,2,2,22,59.13606679200893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.11066883300373,59.13606679200893,59.13606679200893,59.13606679200893,59.13606679200893,59.14206200034144,59.13606679200893,59.13606679200893,60.97986625001067,Correct! صحیح است,2,1.841338333004387,None,60.98393266700441,60.9954082500044,62.98873741700663,,174878,001,2024-06-23_19h42.39.429,5-11,2024.1.4,None,2024-06-23 19h42.45.634988 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_Per/P4-9-Per.wav,Speaker4,گوینده۴,,,,,0,3,3,68,63.01133841701085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.988915082998574,63.01133841701085,63.01133841701085,63.01133841701085,63.01133841701085,63.00537333367198,63.01133841701085,63.01133841701085,64.28720316699764,Incorrect! The correct answer is Speaker4.   نادرست! پاسخ صحیح گوینده۴ است,1,1.2747970420023194,None,64.29109579201031,64.30424820800545,66.29170170800353,,174878,001,2024-06-23_19h42.39.429,5-11,2024.1.4,None,2024-06-23 19h42.45.634988 +0900,
,,,,,,,,,,,,,,,66.31842900000629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.29237795800145,66.31842900000629,66.31842900000629,66.31842900000629,66.31842900000629,66.32484858333967,66.31842900000629,66.31842900000629,,,,,,,,,,,,,,,,,
