SpeakerImage1,SpeakerImage2,SpeakerImage3,SpeakerImage4,TrainingSound,EnglishCorrectAnswer,PersianCorrectAnswer,SpeakerPhoto1,SpeakerPhoto2,SpeakerPhoto3,SpeakerPhoto4,TestingSound,EnglishCorrectResponse,PersianCorrectResponse,TrainingLoopGroup1.thisRepN,TrainingLoopGroup1.thisTrialN,TrainingLoopGroup1.thisN,TrainingLoopGroup1.thisIndex,TrainingLoopGroup2.thisRepN,TrainingLoopGroup2.thisTrialN,TrainingLoopGroup2.thisN,TrainingLoopGroup2.thisIndex,TrainingLoopGroup3.thisRepN,TrainingLoopGroup3.thisTrialN,TrainingLoopGroup3.thisN,TrainingLoopGroup3.thisIndex,testPhase1Loop.thisRepN,testPhase1Loop.thisTrialN,testPhase1Loop.thisN,testPhase1Loop.thisIndex,thisRow.t,notes,trial.started,trial.stopped,GroupSelection.started,GroupInstructions.started,key_resp.started,GroupSelection.stopped,key_resp.keys,key_resp.rt,key_resp.duration,Introduction.started,text_2.started,image.started,sound_7.started,text_4.started,text_2.stopped,sound_8.started,image.stopped,text_4.stopped,image_7.started,sound_9.started,text_5.started,sound_10.started,image_7.stopped,text_5.stopped,image_8.started,sound_11.started,text_6.started,sound_12.started,image_8.stopped,text_6.stopped,image_9.started,sound_13.started,text_7.started,sound_14.started,image_9.stopped,text_7.stopped,Introduction.stopped,Instructions.started,InstructionText.started,InstructionText.stopped,Instructions.stopped,InitializeExperiment.started,InitializeExperiment.stopped,TrainingGroup3.started,SpeakerPicture3.started,image_15.started,image_16.started,image_17.started,Sound3.started,Instruction3.started,Response3.started,TrainingGroup3.stopped,feedbackText,Response3.keys,Response3.rt,Response3.duration,correct_responses,total_trials,FeedbackRoutine3.started,FeedbackText3.started,FeedbackRoutine3.stopped,FeedbackText3.stopped,TransitionRoutine.started,TransitionRoutine.stopped,nextRoutine,WelcomeTest.started,text_12.started,text_12.stopped,WelcomeTest.stopped,TestPhase1.started,test1_image1.started,test1_image2.started,test1_image3.started,test1_image4.started,test1_sound.started,text_3.started,test1_response_keyboard.started,TestPhase1.stopped,test1_response_keyboard.keys,test1_response_keyboard.rt,test1_response_keyboard.duration,test1_response,test1_image_file1,test1_image_file2,test1_image_file3,test1_image_file4,test1_sound_file,english_correct_answer,persian_correct_answer,participant,session,date,expName,psychopyVersion,frameRate,expStart,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-8-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,15,15,67,,,,,88.4776873329829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.45434104200103,88.4776873329829,88.4776873329829,88.4776873329829,88.4776873329829,88.48726687531646,88.4776873329829,88.4776873329829,90.03566787499585,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,1.5490521250176243,None,0,16,90.03968758299015,90.05107816698728,92.04046550000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-11-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,16,16,70,,,,,92.06394929200178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0406453750038,92.06394929200178,92.06394929200178,92.06394929200178,92.06394929200178,92.073755625323,92.06394929200178,92.06394929200178,92.67115320797893,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.6052767919900361,None,0,17,92.67486899998039,92.68765058298595,94.68321929199737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-15-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,17,17,34,,,,,94.7085950000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.68382791700424,94.7085950000037,94.7085950000037,94.7085950000037,94.7085950000037,94.7164036253312,94.7085950000037,94.7085950000037,95.08548645800329,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.36943950000568293,None,0,18,95.09006008299184,95.10408037499292,97.09592312498717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-14-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,18,18,73,,,,,97.12073383299867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0960908329871,97.12073383299867,97.12073383299867,97.12073383299867,97.12073383299867,97.12922216632481,97.12073383299867,97.12073383299867,97.44740583299426,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.3245777919946704,None,0,19,97.45116937498096,97.4640785829979,99.44721679200302,99.47018204198685,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-5-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,19,19,4,,,,,99.47018204198685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.44740554198506,99.47018204198685,99.47018204198685,99.47018204198685,99.47018204198685,99.4802738333315,99.47018204198685,99.47018204198685,99.74565070797689,Correct! صحیح است,1,0.2701264999923296,None,0,20,99.74993987497874,99.760725250002,101.74619895798969,101.76895716699073,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-8-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,20,20,27,,,,,101.76895716699073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.74634899999364,101.76895716699073,101.76895716699073,101.76895716699073,101.76895716699073,101.76265137465477,101.76895716699073,101.76895716699073,102.16345495800488,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.39329791598720476,None,0,21,102.16747120799846,102.18035241699545,104.16502724998281,104.18877874998725,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-2-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,21,21,1,,,,,104.18877874998725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.16522762499517,104.18877874998725,104.18877874998725,104.18877874998725,104.18877874998725,104.19814845833073,104.18877874998725,104.18877874998725,104.37959149997914,Correct! صحیح است,1,0.18604591599432752,None,0,22,104.38371612498304,104.3962454579887,106.39072270799079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-7-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,22,22,26,,,,,106.41564962497796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.39136645800318,106.41564962497796,106.41564962497796,106.41564962497796,106.41564962497796,106.42384254132824,106.41564962497796,106.41564962497796,106.63939016699442,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.21206624998012558,None,0,23,106.64342049998231,106.65617454200401,108.64859533298295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-13-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,23,23,32,,,,,108.67464341700543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.6492210830038,108.67464341700543,108.67464341700543,108.67464341700543,108.67464341700543,108.68176075031127,108.67464341700543,108.67464341700543,108.78698770797928,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.10425912498612888,None,0,24,108.7911933749856,108.80153274998884,110.79648583297967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-4-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,24,24,23,,,,,110.82225370800006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.7971400419774,110.82225370800006,110.82225370800006,110.82225370800006,110.82225370800006,110.82964808331647,110.82225370800006,110.82225370800006,111.06607366699609,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.2297881250269711,None,0,25,111.07002258297871,111.08279687497998,113.07111679197988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-17-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,25,25,56,,,,,113.09394937500474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.07128295800067,113.09394937500474,113.09394937500474,113.09394937500474,113.09394937500474,113.08774945864958,113.09394937500474,113.09394937500474,113.3177838329866,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.2228459999896586,None,0,26,113.32188520798809,113.33516304197838,115.33109345799312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-3-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,26,26,22,,,,,115.35616533298162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.33166399999755,115.35616533298162,115.35616533298162,115.35616533298162,115.35616533298162,115.36424920833863,115.35616533298162,115.35616533298162,115.56655012498959,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.20262958298553713,None,0,27,115.57065266699647,115.58049562497763,117.57300566698541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-4-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,27,27,63,,,,,117.5971350419859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.573178791994,117.5971350419859,117.5971350419859,117.5971350419859,117.5971350419859,117.6062985413378,117.5971350419859,117.5971350419859,117.75407883297885,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.15585954202106223,None,0,28,117.75812799998675,117.77109029199346,119.76470699999481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-4-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,28,28,43,,,,,119.79206224999507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.76531841699034,119.79206224999507,119.79206224999507,119.79206224999507,119.79206224999507,119.79782829131776,119.79206224999507,119.79206224999507,119.90090904198587,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.10588770799222402,None,0,29,119.90471454200451,119.91741666698363,121.91265033298987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-19-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,29,29,38,,,,,121.93695287499577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.91281733298092,121.93695287499577,121.93695287499577,121.93695287499577,121.93695287499577,121.94594900031419,121.93695287499577,121.93695287499577,122.24074137498974,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.30077154200989753,None,0,30,122.24507924998761,122.25812462499016,124.24139958299929,124.27035341699957,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-11-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,30,30,50,,,,,124.27035341699957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.2423156669829,124.27035341699957,124.27035341699957,124.27035341699957,124.27035341699957,124.27384270833184,124.27035341699957,124.27035341699957,124.73297387498314,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.45056712499354035,None,0,31,124.73727074998897,124.74820199998794,126.74492595798802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-16-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,31,31,35,,,,,126.77068866699119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.74547004199121,126.77068866699119,126.77068866699119,126.77068866699119,126.77068866699119,126.77811125032216,126.77068866699119,126.77068866699119,127.03857458298444,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.26615529198898,None,0,32,127.04380408299039,127.05700516697834,129.0448873330024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-4-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,32,32,13,,,,,129.06945608300157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.04505262497696,129.06945608300157,129.06945608300157,129.06945608300157,129.06945608300157,129.07817945833864,129.06945608300157,129.06945608300157,129.32326254199143,Correct! صحیح است,1,0.2501357090077363,None,0,33,129.32702391699422,129.3377748329949,131.32834162499057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-9-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,33,33,8,,,,,131.3559637919825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.32895858297707,131.3559637919825,131.3559637919825,131.3559637919825,131.3559637919825,131.3615002503289,131.3559637919825,131.3559637919825,131.55106333299773,Correct! صحیح است,1,0.1918077500013169,None,0,34,131.55483633300173,131.5659530419798,133.5584902499977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-16-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,34,34,15,,,,,133.58144129198627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.5586599999806,133.58144129198627,133.58144129198627,133.58144129198627,133.58144129198627,133.57512512465863,133.58144129198627,133.58144129198627,133.6946094580053,Correct! صحیح است,1,None,None,0,35,133.69894199998816,133.70745083299698,135.69409470798564,135.7218629999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-7-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,35,35,66,,,,,135.7218629999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.69481983297737,135.7218629999843,135.7218629999843,135.7218629999843,135.7218629999843,135.7265491253134,135.7218629999843,135.7218629999843,135.93413466698257,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.21054345899028704,None,0,36,135.93823354199412,135.95218049999676,137.93721649999497,137.96076512499712,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-1-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,36,36,60,,,,,137.96076512499712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.9373805419891,137.96076512499712,137.96076512499712,137.96076512499712,137.96076512499712,137.97034625031716,137.96076512499712,137.96076512499712,138.47076249998645,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.5062863329949323,None,0,37,138.47451416699914,138.48912466698675,140.47318212498794,140.49732045800192,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-14-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,37,37,33,,,,,140.49732045800192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.4733803329873,140.49732045800192,140.49732045800192,140.49732045800192,140.49732045800192,140.50630520832107,140.49732045800192,140.49732045800192,140.5084354999999,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.006623499997658655,None,0,38,140.51260449999245,140.5251552919799,142.50827270798618,142.5316749170015,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-19-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,38,38,18,,,,,142.5316749170015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.50846541699138,142.5316749170015,142.5316749170015,142.5316749170015,142.5316749170015,142.541326166313,142.5316749170015,142.5316749170015,142.73647695800173,Correct! صحیح است,1,0.2015072920185048,None,0,39,142.74148641698412,142.7539752080047,144.73909787498997,144.76353274998837,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-5-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,39,39,24,,,,,144.76353274998837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.73925262500416,144.76353274998837,144.76353274998837,144.76353274998837,144.76353274998837,144.75554037467035,144.76353274998837,144.76353274998837,144.92982095800107,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,None,None,0,40,144.93360670798575,144.94461037497967,146.9343654169934,146.9598641670018,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-18-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,40,40,37,,,,,146.9598641670018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.93537599997944,146.9598641670018,146.9598641670018,146.9598641670018,146.9598641670018,146.9668493333234,146.9598641670018,146.9598641670018,147.17507037500036,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.21361949999118224,None,0,41,147.18018741699052,147.193579416984,149.18375770800048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker1_En/P1-13-En.wav,Speaker1,گوینده ۱,,,,,,,,,,,,,,,,0,41,41,12,,,,,149.20906379199005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.18436466698768,149.20906379199005,149.20906379199005,149.20906379199005,149.20906379199005,149.21693645831743,149.20906379199005,149.20906379199005,149.4165097079822,Correct! صحیح است,1,0.19664529198780656,None,0,42,149.4207987919799,149.43131262500538,151.4240668329876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-13-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,42,42,72,,,,,151.44705104199238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.42423841697746,151.44705104199238,151.44705104199238,151.44705104199238,151.44705104199238,151.44070045865763,151.44705104199238,151.44705104199238,151.70036808299483,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.25235774999600835,None,0,43,151.70424445800018,151.71765695800423,153.70456887499313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker2_En/P2-12-En.wav,Speaker2,گوینده۲,,,,,,,,,,,,,,,,0,43,43,31,,,,,153.7321773750009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.70527870798833,153.7321773750009,153.7321773750009,153.7321773750009,153.7321773750009,153.73771758331765,153.7321773750009,153.7321773750009,153.73837641699356,Incorrect! The correct answer is Speaker2. نادرست! پاسخ صحیح گوینده۲ است,1,0.0029517500079236925,None,0,44,153.74268291698536,153.755192874989,155.743619957997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-19-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,44,44,58,,,,,155.77153187498334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.7442864170007,155.77153187498334,155.77153187498334,155.77153187498334,155.77153187498334,155.77672958331146,155.77153187498334,155.77153187498334,156.1395992919861,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.3590100830188021,None,0,45,156.14422854199074,156.1576609579788,158.140770375001,158.1653795419843,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker4_En/P4-16-En.wav,Speaker4,گوینده۴,,,,,,,,,,,,,,,,0,45,45,75,,,,,158.1653795419843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.14093637498445,158.1653795419843,158.1653795419843,158.1653795419843,158.1653795419843,158.17388679131597,158.1653795419843,158.1653795419843,158.4726587079931,Incorrect! The correct answer is Speaker4. نادرست! پاسخ صحیح گوینده۴ است,1,0.2962739579961635,None,0,46,158.47649291699054,158.4899714999774,160.4861753330042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
Images/Speaker1.jpg,Images/Speaker2.jpg,Images/Speaker3.jpg,Images/Speaker4.jpg,Audio/Speaker3_En/P3-5-En.wav,Speaker3,گوینده۳,,,,,,,,,,,,,,,,0,46,46,44,,,,,160.51355400000466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.48676945798798,160.51355400000466,160.51355400000466,160.51355400000466,160.51355400000466,160.51932458332936,160.51355400000466,160.51355400000466,160.66995529198903,Incorrect! The correct answer is Speaker3. نادرست! پاسخ صحیح گوینده۳ است,1,0.15543470799457282,None,0,47,160.67368362497655,160.68627333300537,162.66993679199368,162.69329233298777,,,,,,,,,,,,,,,,,,,,,,,,,,,,289911,001,2024-06-28_12h27.01.674,5-21,2024.1.4,None,2024-06-28 12h27.06.370967 +0900,
